timestamp,New ECG Sample
0.0,-42
0.001,-28
0.002,-30
0.003,-27
0.004,-47
0.005,-55
0.006,-22
0.007,-54
0.008,-45
0.009,-52
0.01,-58
0.011,-78
0.012,-50
0.013,-70
0.014,-88
0.015,-82
0.016,-65
0.017,-77
0.018,-121
0.019,-93
0.02,-95
0.021,-103
0.022,-86
0.023,-76
0.024,-90
0.025,-100
0.026,-86
0.027,-82
0.028,-86
0.029,-118
0.03,-104
0.031,-75
0.032,-103
0.033,-106
0.034,-89
0.035,-117
0.036,-118
0.037,-97
0.038,-117
0.039,-105
0.04,-85
0.041,-99
0.042,-105
0.043,-93
0.044,-107
0.045,-83
0.046,-89
0.047,-98
0.048,-67
0.049,-76
0.05,-98
0.051,-80
0.052,-102
0.053,-64
0.054,-88
0.055,-80
0.056,-76
0.057,-49
0.058,-60
0.059,-66
0.06,-62
0.061,-33
0.062,-32
0.063,-37
0.064,-33
0.065,-25
0.066,-57
0.067,-43
0.068,-1
0.069,-4
0.07,-19
0.071,-7
0.072,34
0.073,-2
0.074,62
0.075,18
0.076,14
0.077,13
0.078,55
0.079,27
0.08,72
0.081,44
0.082,32
0.083,53
0.084,64
0.085,68
0.086,69
0.087,56
0.088,92
0.089,74
0.09,76
0.091,98
0.092,94
0.093,117
0.094,120
0.095,89
0.096,129
0.097,112
0.098,116
0.099,127
0.1,101
0.101,96
0.102,106
0.103,107
0.104,146
0.105,94
0.106,133
0.107,140
0.108,125
0.109,145
0.11,108
0.111,169
0.112,121
0.113,138
0.114,137
0.115,138
0.116,141
0.117,132
0.118,126
0.119,131
0.12,101
0.121,118
0.122,105
0.123,122
0.124,152
0.125,105
0.126,122
0.127,115
0.128,125
0.129,105
0.13,114
0.131,127
0.132,132
0.133,96
0.134,93
0.135,88
0.136,122
0.137,85
0.138,102
0.139,107
0.14,105
0.141,34
0.142,95
0.143,48
0.144,89
0.145,65
0.146,86
0.147,33
0.148,51
0.149,31
0.15,57
0.151,18
0.152,68
0.153,10
0.154,45
0.155,12
0.156,13
0.157,47
0.158,-1
0.159,-3
0.16,0
0.161,-4
0.162,6
0.163,-11
0.164,4
0.165,1
0.166,-25
0.167,-12
0.168,5
0.169,-6
0.17,-17
0.171,-13
0.172,-16
0.173,-30
0.174,-24
0.175,-18
0.176,-41
0.177,-33
0.178,-30
0.179,-50
0.18,-37
0.181,-58
0.182,-46
0.183,-53
0.184,-39
0.185,-52
0.186,-60
0.187,-53
0.188,-64
0.189,-92
0.19,-84
0.191,-68
0.192,-65
0.193,-59
0.194,-67
0.195,-85
0.196,-68
0.197,-60
0.198,-74
0.199,-50
0.2,-80
0.201,-60
0.202,-47
0.203,-71
0.204,-68
0.205,-43
0.206,-59
0.207,-61
0.208,-37
0.209,-13
0.21,-12
0.211,-37
0.212,-57
0.213,-48
0.214,-27
0.215,-42
0.216,-9
0.217,-19
0.218,-15
