timestamp,New ECG Sample
0.0,3
0.001,9
0.002,15
0.003,35
0.004,1
0.005,-11
0.006,12
0.007,10
0.008,-2
0.009,-17
0.01,-12
0.011,2
0.012,8
0.013,-22
0.014,-4
0.015,-1
0.016,10
0.017,24
0.018,-28
0.019,32
0.02,6
0.021,-16
0.022,-7
0.023,9
0.024,4
0.025,-1
0.026,1
0.027,0
0.028,10
0.029,4
0.03,5
0.031,-19
0.032,-7
0.033,-4
0.034,-17
0.035,1
0.036,0
0.037,-8
0.038,-1
0.039,-17
0.04,-27
0.041,-1
0.042,-2
0.043,-27
0.044,6
0.045,-16
0.046,-12
0.047,-15
0.048,-11
0.049,-12
0.05,-19
0.051,-31
0.052,-25
0.053,32
0.054,-7
0.055,-20
0.056,9
0.057,-11
0.058,16
0.059,-8
0.06,4
0.061,9
0.062,27
0.063,-8
0.064,32
0.065,7
0.066,16
0.067,-3
0.068,25
0.069,17
0.07,1
0.071,9
0.072,13
0.073,18
0.074,37
0.075,12
0.076,29
0.077,-11
0.078,5
0.079,19
0.08,22
0.081,41
0.082,44
0.083,35
0.084,31
0.085,45
0.086,38
0.087,27
0.088,58
0.089,67
0.09,30
0.091,31
0.092,49
0.093,46
0.094,66
0.095,63
0.096,73
0.097,42
0.098,62
0.099,44
0.1,69
0.101,60
0.102,62
0.103,62
0.104,36
0.105,36
0.106,54
0.107,44
0.108,62
0.109,63
0.11,25
0.111,41
0.112,34
0.113,52
0.114,61
0.115,19
0.116,54
0.117,72
0.118,48
0.119,24
0.12,-15
0.121,31
0.122,32
0.123,39
0.124,13
0.125,19
0.126,8
0.127,3
0.128,1
0.129,-11
0.13,11
0.131,9
0.132,11
0.133,21
0.134,2
0.135,-30
0.136,0
0.137,5
0.138,0
0.139,3
0.14,15
0.141,-19
0.142,-12
0.143,-24
0.144,9
0.145,-6
0.146,-11
0.147,-30
0.148,-6
0.149,-47
0.15,-48
0.151,-39
0.152,-61
0.153,-61
0.154,-49
0.155,-40
0.156,-8
0.157,-9
0.158,24
0.159,7
0.16,62
0.161,78
0.162,74
0.163,99
0.164,105
0.165,137
0.166,147
0.167,190
0.168,238
0.169,289
0.17,342
0.171,427
0.172,503
0.173,499
0.174,513
0.175,476
0.176,423
0.177,346
0.178,274
0.179,168
0.18,91
0.181,4
0.182,-99
0.183,-129
0.184,-160
0.185,-200
0.186,-187
0.187,-168
0.188,-137
0.189,-127
0.19,-100
0.191,-66
0.192,-26
0.193,-28
0.194,11
0.195,-10
0.196,-3
0.197,-15
0.198,-45
0.199,-41
0.2,-64
0.201,-60
0.202,-63
0.203,1
0.204,32
0.205,46
0.206,68
0.207,84
0.208,65
0.209,58
0.21,32
0.211,23
0.212,43
0.213,1
0.214,-19
0.215,-49
0.216,-36
0.217,-16
0.218,-25
0.219,41
0.22,59
0.221,79
0.222,82
0.223,74
0.224,106
0.225,74
0.226,73
0.227,87
0.228,96
0.229,102
0.23,100
0.231,86
0.232,97
0.233,70
0.234,69
0.235,77
0.236,93
0.237,75
0.238,89
0.239,92
0.24,82
0.241,56
0.242,100
0.243,97
0.244,116
0.245,114
0.246,132
0.247,113
0.248,135
0.249,137
0.25,144
0.251,156
0.252,203
0.253,189
0.254,221
0.255,198
0.256,190
0.257,202
0.258,148
0.259,215
0.26,197
0.261,247
0.262,252
0.263,260
0.264,263
0.265,243
0.266,275
0.267,251
0.268,273
0.269,269
0.27,267
0.271,262
0.272,234
0.273,262
0.274,282
0.275,295
0.276,316
0.277,327
0.278,321
0.279,305
0.28,301
0.281,304
0.282,262
0.283,279
0.284,267
0.285,261
0.286,251
0.287,237
0.288,216
0.289,228
0.29,201
0.291,206
0.292,230
0.293,237
0.294,255
0.295,235
0.296,236
0.297,164
0.298,173
0.299,161
0.3,154
0.301,123
0.302,138
0.303,95
0.304,89
0.305,78
0.306,96
0.307,100
0.308,105
0.309,106
0.31,102
0.311,101
0.312,69
0.313,65
0.314,70
0.315,71
0.316,71
0.317,95
0.318,65
0.319,60
0.32,43
0.321,6
0.322,2
0.323,5
0.324,2
0.325,39
0.326,17
0.327,13
0.328,29
0.329,69
0.33,83
0.331,77
0.332,74
0.333,52
0.334,37
0.335,1
0.336,-9
0.337,-19
0.338,-3
0.339,-1
0.34,34
0.341,26
0.342,38
0.343,44
0.344,30
0.345,33
0.346,41
0.347,15
0.348,75
0.349,67
0.35,51
0.351,44
0.352,41
0.353,41
0.354,53
0.355,75
0.356,85
0.357,57
0.358,51
0.359,42
0.36,55
0.361,32
0.362,8
0.363,32
0.364,47
0.365,48
0.366,24
0.367,13
0.368,21
0.369,39
0.37,23
0.371,38
0.372,20
0.373,15
0.374,45
0.375,-2
0.376,5
0.377,-13
0.378,9
0.379,20
0.38,7
0.381,15
0.382,-16
0.383,14
0.384,-26
0.385,-15
0.386,-23
0.387,13
0.388,19
0.389,-7
0.39,-27
0.391,-35
0.392,-8
0.393,-22
0.394,-27
0.395,-22
0.396,-20
0.397,-33
0.398,-60
0.399,-26
0.4,-26
0.401,-17
0.402,-37
0.403,-30
0.404,-23
0.405,-21
0.406,-22
0.407,-23
0.408,-46
0.409,-16
0.41,-27
0.411,-26
0.412,2
0.413,-30
0.414,-19
0.415,24
0.416,20
0.417,22
0.418,21
0.419,10
0.42,26
0.421,28
0.422,16
0.423,27
0.424,32
0.425,17
0.426,24
0.427,31
0.428,55
0.429,47
0.43,36
0.431,44
0.432,70
0.433,48
0.434,34
0.435,49
0.436,48
0.437,69
0.438,57
0.439,65
0.44,51
0.441,84
0.442,75
0.443,68
0.444,44
0.445,71
0.446,82
0.447,71
0.448,78
0.449,82
0.45,73
0.451,80
0.452,105
0.453,89
0.454,102
0.455,96
0.456,89
0.457,111
0.458,76
0.459,97
0.46,83
0.461,60
0.462,81
0.463,114
0.464,116
0.465,93
0.466,80
0.467,72
0.468,81
0.469,72
0.47,78
0.471,76
0.472,85
0.473,95
0.474,75
0.475,74
0.476,94
0.477,70
0.478,74
0.479,54
0.48,69
0.481,54
0.482,64
0.483,59
0.484,92
0.485,30
0.486,48
0.487,41
0.488,65
0.489,73
0.49,88
0.491,50
0.492,25
0.493,44
0.494,40
0.495,57
0.496,38
0.497,4
0.498,34
0.499,0
0.5,10
0.501,-6
0.502,-7
0.503,11
0.504,11
0.505,7
0.506,23
0.507,25
0.508,-20
0.509,-42
0.51,-13
0.511,17
0.512,8
0.513,-19
0.514,0
0.515,-12
0.516,24
0.517,-2
0.518,-2
0.519,-14
0.52,-10
0.521,4
0.522,-10
0.523,28
0.524,-2
0.525,-27
0.526,-37
0.527,-9
0.528,6
0.529,17
0.53,7
0.531,11
0.532,-4
0.533,18
0.534,-3
0.535,-3
0.536,-2
0.537,-14
0.538,10
0.539,-2
0.54,10
0.541,38
0.542,17
0.543,15
0.544,19
0.545,4
0.546,24
0.547,9
0.548,27
0.549,26
0.55,36
0.551,35
0.552,44
0.553,58
0.554,62
0.555,30
0.556,7
0.557,17
0.558,46
0.559,71
0.56,79
0.561,71
0.562,62
0.563,52
0.564,47
0.565,54
0.566,45
0.567,79
0.568,76
0.569,84
0.57,92
0.571,94
0.572,60
0.573,55
0.574,76
0.575,85
0.576,67
0.577,75
0.578,74
0.579,68
0.58,65
0.581,79
0.582,104
0.583,113
0.584,87
0.585,91
0.586,66
0.587,69
0.588,85
0.589,70
0.59,70
0.591,60
0.592,44
0.593,27
0.594,78
0.595,42
0.596,42
0.597,48
0.598,34
0.599,4
0.6,26
0.601,33
0.602,46
0.603,27
0.604,-6
0.605,-7
0.606,-12
0.607,-12
0.608,15
0.609,32
0.61,8
0.611,26
0.612,11
0.613,6
0.614,23
0.615,-12
0.616,-16
0.617,-28
0.618,-33
0.619,-55
0.62,-50
0.621,-52
0.622,-61
0.623,-61
0.624,-44
0.625,-74
0.626,-74
0.627,-98
0.628,-91
0.629,-92
0.63,-105
0.631,-89
0.632,-82
0.633,-87
0.634,-90
0.635,-123
0.636,-124
0.637,-109
0.638,-105
0.639,-85
0.64,-122
0.641,-128
0.642,-125
0.643,-84
0.644,-85
0.645,-87
0.646,-92
0.647,-89
0.648,-102
0.649,-115
0.65,-119
0.651,-133
0.652,-160
0.653,-149
0.654,-165
0.655,-174
0.656,-193
0.657,-194
0.658,-187
0.659,-168
0.66,-169
0.661,-167
0.662,-154
0.663,-153
0.664,-145
0.665,-96
0.666,-101
0.667,-90
0.668,-91
0.669,-68
0.67,-55
0.671,-46
0.672,-40
0.673,-59
0.674,-27
0.675,-6
0.676,-63
0.677,-3
0.678,-20
0.679,1
0.68,-3
0.681,29
0.682,35
0.683,41
0.684,61
0.685,91
0.686,64
0.687,98
0.688,99
0.689,146
0.69,147
0.691,119
0.692,143
0.693,171
0.694,177
0.695,180
0.696,175
0.697,184
0.698,189
0.699,167
0.7,162
0.701,183
0.702,174
0.703,174
0.704,180
0.705,176
0.706,209
0.707,202
0.708,185
0.709,221
0.71,230
0.711,281
0.712,295
0.713,343
0.714,365
0.715,395
0.716,430
0.717,490
0.718,541
0.719,581
0.72,588
0.721,654
0.722,714
0.723,772
0.724,821
0.725,878
0.726,906
0.727,944
0.728,996
0.729,1021
0.73,1055
0.731,1106
0.732,1086
0.733,1113
0.734,1107
0.735,1124
0.736,1106
0.737,1099
0.738,1017
0.739,992
0.74,929
0.741,876
0.742,802
0.743,718
0.744,630
0.745,588
0.746,489
0.747,414
0.748,316
0.749,274
0.75,206
0.751,88
0.752,53
0.753,-6
0.754,-50
0.755,-105
0.756,-161
0.757,-183
0.758,-222
0.759,-243
0.76,-248
0.761,-283
0.762,-285
0.763,-278
0.764,-284
0.765,-268
0.766,-239
0.767,-249
0.768,-243
0.769,-243
0.77,-176
0.771,-177
0.772,-158
0.773,-135
0.774,-105
0.775,-86
0.776,-90
0.777,-43
0.778,-70
0.779,-8
0.78,-19
0.781,2
0.782,12
0.783,38
0.784,45
0.785,46
0.786,59
0.787,79
0.788,38
0.789,34
0.79,56
0.791,16
0.792,39
0.793,21
0.794,19
0.795,9
0.796,29
0.797,6
0.798,-8
0.799,15
0.8,7
0.801,-3
0.802,0
0.803,-4
0.804,6
0.805,18
0.806,16
0.807,-13
0.808,33
0.809,10
0.81,16
0.811,-18
0.812,5
0.813,4
0.814,-29
0.815,-18
0.816,14
0.817,12
0.818,-13
0.819,-14
0.82,-12
0.821,-4
0.822,9
0.823,12
0.824,28
0.825,4
0.826,41
0.827,5
0.828,47
0.829,33
0.83,49
0.831,76
0.832,44
0.833,67
0.834,93
0.835,74
0.836,87
0.837,85
0.838,75
0.839,89
0.84,88
0.841,72
0.842,99
0.843,140
0.844,139
0.845,124
0.846,140
0.847,172
0.848,167
0.849,129
0.85,169
0.851,171
0.852,176
0.853,177
0.854,179
0.855,192
0.856,178
0.857,180
0.858,177
0.859,153
0.86,134
0.861,127
0.862,120
0.863,128
0.864,132
0.865,101
0.866,124
0.867,107
0.868,119
0.869,88
0.87,82
0.871,127
0.872,100
0.873,121
0.874,117
0.875,108
0.876,141
0.877,145
0.878,150
0.879,128
0.88,137
0.881,114
0.882,115
0.883,96
0.884,102
0.885,71
0.886,102
0.887,66
0.888,54
0.889,49
0.89,51
0.891,17
0.892,65
0.893,49
0.894,53
0.895,35
0.896,8
0.897,52
0.898,34
0.899,22
0.9,22
0.901,5
0.902,14
0.903,45
0.904,25
0.905,19
0.906,20
0.907,27
0.908,26
0.909,-4
0.91,22
0.911,19
0.912,19
0.913,21
0.914,17
0.915,11
0.916,31
0.917,44
0.918,50
0.919,84
0.92,79
0.921,53
0.922,101
0.923,106
0.924,101
0.925,91
0.926,83
0.927,94
0.928,101
0.929,102
0.93,102
0.931,104
0.932,75
0.933,77
0.934,95
0.935,50
0.936,77
0.937,44
0.938,68
0.939,49
0.94,45
0.941,62
0.942,66
0.943,64
0.944,62
0.945,94
0.946,110
0.947,112
0.948,98
0.949,108
0.95,130
0.951,142
0.952,149
0.953,128
0.954,137
0.955,125
0.956,140
0.957,165
0.958,173
0.959,173
0.96,166
0.961,215
0.962,185
0.963,192
0.964,193
0.965,223
0.966,251
0.967,259
0.968,271
0.969,272
0.97,293
0.971,280
0.972,286
0.973,293
0.974,305
0.975,293
0.976,288
0.977,291
0.978,296
0.979,258
0.98,256
0.981,256
0.982,217
0.983,224
0.984,217
0.985,207
0.986,191
0.987,181
0.988,198
0.989,198
0.99,193
0.991,185
0.992,173
0.993,172
0.994,161
0.995,154
0.996,190
0.997,177
0.998,184
0.999,187
1.0,173
1.001,189
1.002,189
1.003,192
1.004,203
1.005,234
1.006,224
1.007,235
1.008,257
1.009,239
1.01,266
1.011,256
1.012,289
1.013,271
1.014,256
1.015,251
1.016,291
1.017,268
1.018,260
1.019,256
1.02,237
1.021,207
1.022,196
1.023,170
1.024,169
1.025,159
1.026,137
1.027,88
1.028,109
1.029,110
1.03,98
1.031,108
1.032,108
1.033,119
1.034,105
1.035,126
1.036,115
1.037,116
1.038,135
1.039,126
1.04,131
1.041,142
1.042,162
1.043,186
1.044,151
1.045,156
1.046,137
1.047,129
1.048,154
1.049,141
1.05,132
1.051,130
1.052,116
1.053,114
1.054,87
1.055,105
1.056,90
1.057,99
1.058,118
1.059,108
1.06,92
1.061,80
1.062,108
1.063,90
1.064,78
1.065,84
1.066,94
1.067,52
1.068,25
1.069,36
1.07,-7
1.071,21
1.072,-16
1.073,-36
1.074,-33
1.075,-50
1.076,-64
1.077,-51
1.078,-77
1.079,-35
1.08,-47
1.081,-45
1.082,-55
1.083,-24
1.084,-18
1.085,-2
1.086,-25
1.087,-15
1.088,-14
1.089,21
1.09,3
1.091,27
1.092,-5
1.093,20
1.094,14
1.095,-3
1.096,0
1.097,-17
1.098,-13
1.099,-32
1.1,-33
1.101,-31
1.102,-24
1.103,-56
1.104,-30
1.105,-24
1.106,-28
1.107,-41
1.108,-37
1.109,-16
1.11,-21
1.111,-47
1.112,-28
1.113,-36
1.114,-43
1.115,-38
1.116,-12
1.117,-29
1.118,11
1.119,-31
1.12,-26
1.121,-9
1.122,-20
1.123,-12
1.124,-34
1.125,1
1.126,-11
1.127,-10
1.128,-33
1.129,3
1.13,-22
1.131,-27
1.132,5
1.133,-12
1.134,-22
1.135,-13
1.136,-9
1.137,-18
1.138,11
1.139,6
1.14,0
1.141,-2
1.142,1
1.143,21
1.144,-17
1.145,-9
1.146,8
1.147,19
1.148,4
1.149,12
1.15,16
1.151,30
1.152,26
1.153,5
1.154,6
1.155,20
1.156,-6
1.157,23
1.158,30
1.159,25
1.16,2
1.161,14
1.162,29
1.163,35
1.164,11
1.165,16
1.166,26
1.167,14
1.168,10
1.169,65
1.17,41
1.171,55
1.172,42
1.173,34
1.174,42
1.175,52
1.176,66
1.177,56
1.178,61
1.179,41
1.18,24
1.181,73
1.182,56
1.183,60
1.184,55
1.185,56
1.186,90
1.187,47
1.188,33
1.189,65
1.19,87
1.191,66
1.192,64
1.193,72
1.194,42
1.195,70
1.196,67
1.197,43
1.198,79
1.199,75
1.2,82
1.201,85
1.202,65
1.203,72
1.204,67
1.205,63
1.206,64
1.207,90
1.208,85
1.209,52
1.21,92
1.211,93
1.212,69
1.213,59
1.214,92
1.215,84
1.216,86
1.217,56
1.218,74
1.219,102
1.22,74
1.221,68
1.222,55
1.223,60
1.224,74
1.225,54
1.226,53
1.227,60
1.228,41
1.229,35
1.23,50
1.231,54
1.232,54
1.233,57
1.234,34
1.235,34
1.236,24
1.237,33
1.238,47
1.239,46
1.24,34
1.241,33
1.242,19
1.243,51
1.244,25
1.245,46
1.246,53
1.247,17
1.248,18
1.249,21
1.25,55
1.251,47
1.252,-11
1.253,14
1.254,25
1.255,8
1.256,11
1.257,-4
1.258,0
1.259,-13
1.26,20
1.261,16
1.262,4
1.263,3
1.264,-14
1.265,13
1.266,1
1.267,-19
1.268,-12
1.269,-8
1.27,-19
1.271,-19
1.272,9
1.273,-11
1.274,-23
1.275,5
1.276,-14
1.277,-2
1.278,12
1.279,-15
1.28,3
1.281,-22
1.282,10
1.283,6
1.284,0
1.285,-1
1.286,-14
1.287,-8
1.288,-3
1.289,3
1.29,-10
1.291,2
1.292,27
1.293,27
1.294,6
1.295,16
1.296,36
1.297,12
1.298,27
1.299,21
1.3,-1
1.301,23
1.302,43
1.303,14
1.304,32
1.305,50
1.306,12
1.307,44
1.308,24
1.309,36
1.31,45
1.311,52
1.312,44
1.313,36
1.314,25
1.315,28
1.316,53
1.317,45
1.318,50
1.319,35
1.32,4
1.321,63
1.322,83
1.323,57
1.324,43
1.325,40
1.326,58
1.327,57
1.328,35
1.329,57
1.33,44
1.331,16
1.332,61
1.333,43
1.334,54
1.335,57
1.336,41
1.337,58
1.338,59
1.339,41
1.34,47
1.341,55
1.342,52
1.343,27
1.344,31
1.345,32
1.346,55
1.347,27
1.348,31
1.349,43
1.35,37
1.351,31
1.352,-19
1.353,-18
1.354,-11
1.355,6
1.356,12
1.357,22
1.358,27
1.359,31
1.36,35
1.361,49
1.362,40
1.363,63
1.364,29
1.365,17
1.366,9
1.367,-4
1.368,-3
1.369,-13
1.37,-35
1.371,-22
1.372,-31
1.373,-27
1.374,-34
1.375,-48
1.376,-30
1.377,-41
1.378,-33
1.379,-28
1.38,-9
1.381,25
1.382,70
1.383,117
1.384,143
1.385,188
1.386,215
1.387,270
1.388,340
1.389,351
1.39,420
1.391,448
1.392,486
1.393,541
1.394,556
1.395,585
1.396,633
1.397,652
1.398,670
1.399,664
1.4,688
1.401,703
1.402,663
1.403,619
1.404,592
1.405,533
1.406,486
1.407,417
1.408,384
1.409,290
1.41,231
1.411,154
1.412,89
1.413,56
1.414,26
1.415,-32
1.416,-35
1.417,-40
1.418,-53
1.419,-61
1.42,-51
1.421,-47
1.422,-41
1.423,-25
1.424,-37
1.425,2
1.426,13
1.427,38
1.428,53
1.429,96
1.43,77
1.431,112
1.432,110
1.433,96
1.434,118
1.435,104
1.436,95
1.437,91
1.438,133
1.439,144
1.44,126
1.441,161
1.442,148
1.443,167
1.444,169
1.445,179
1.446,163
1.447,167
1.448,172
1.449,159
1.45,157
1.451,174
1.452,143
1.453,158
1.454,167
1.455,192
1.456,200
1.457,202
1.458,201
1.459,184
1.46,213
1.461,215
1.462,206
1.463,195
1.464,171
1.465,177
1.466,187
1.467,165
1.468,167
1.469,196
1.47,185
1.471,217
1.472,241
1.473,222
1.474,239
1.475,244
1.476,227
1.477,232
1.478,202
1.479,174
1.48,162
1.481,166
1.482,133
1.483,139
1.484,138
1.485,136
1.486,111
1.487,120
1.488,138
1.489,134
1.49,146
1.491,147
1.492,153
1.493,111
1.494,100
1.495,130
1.496,150
1.497,125
1.498,116
1.499,149
1.5,121
1.501,156
1.502,127
1.503,125
1.504,110
1.505,103
1.506,104
1.507,58
1.508,39
1.509,27
1.51,26
1.511,39
1.512,24
1.513,20
1.514,4
1.515,61
1.516,56
1.517,67
1.518,73
1.519,110
1.52,110
1.521,128
1.522,124
1.523,122
1.524,120
1.525,108
1.526,107
1.527,100
1.528,51
1.529,53
1.53,58
1.531,45
1.532,31
1.533,32
1.534,26
1.535,26
1.536,31
1.537,36
