timestamp,New ECG Sample
0.0,59
0.001,69
0.002,38
0.003,64
0.004,77
0.005,58
0.006,70
0.007,77
0.008,46
0.009,61
0.01,66
0.011,28
0.012,44
0.013,35
0.014,61
0.015,71
0.016,46
0.017,92
0.018,54
0.019,29
0.02,14
0.021,19
0.022,56
0.023,72
0.024,37
0.025,37
0.026,38
0.027,33
0.028,13
0.029,43
0.03,45
0.031,30
0.032,35
0.033,50
0.034,49
0.035,26
0.036,38
0.037,30
0.038,29
0.039,15
0.04,72
0.041,34
0.042,43
0.043,53
0.044,69
0.045,34
0.046,-6
0.047,25
0.048,-6
0.049,31
0.05,31
0.051,-7
0.052,-3
0.053,3
0.054,4
0.055,14
0.056,18
0.057,-1
0.058,14
0.059,11
0.06,-3
0.061,13
0.062,25
0.063,8
0.064,33
0.065,42
0.066,32
0.067,17
0.068,44
0.069,27
0.07,40
0.071,26
0.072,43
0.073,50
0.074,45
0.075,45
0.076,50
0.077,43
0.078,37
0.079,31
0.08,26
0.081,83
0.082,43
0.083,33
0.084,9
0.085,48
0.086,50
0.087,59
0.088,74
0.089,37
0.09,66
0.091,81
0.092,74
0.093,62
0.094,73
0.095,74
0.096,61
0.097,75
0.098,70
0.099,97
0.1,95
0.101,76
0.102,67
0.103,73
0.104,103
0.105,122
0.106,83
0.107,102
0.108,79
0.109,112
0.11,89
0.111,121
0.112,145
0.113,112
0.114,108
0.115,93
0.116,99
0.117,93
0.118,125
0.119,103
0.12,136
0.121,124
0.122,123
0.123,123
0.124,137
0.125,138
0.126,132
0.127,121
0.128,142
0.129,151
0.13,159
0.131,134
0.132,129
0.133,138
0.134,136
0.135,139
0.136,155
0.137,171
0.138,146
0.139,131
0.14,136
0.141,150
0.142,142
0.143,133
0.144,163
0.145,157
0.146,168
0.147,156
0.148,141
0.149,123
0.15,133
0.151,164
0.152,153
0.153,149
0.154,96
0.155,159
0.156,155
0.157,148
0.158,134
0.159,131
0.16,143
0.161,136
0.162,123
0.163,122
0.164,107
0.165,94
0.166,115
0.167,101
0.168,103
0.169,138
0.17,146
0.171,118
0.172,63
0.173,93
0.174,117
0.175,87
0.176,108
0.177,92
0.178,111
0.179,76
0.18,76
0.181,93
0.182,68
0.183,94
0.184,68
0.185,76
0.186,79
0.187,53
0.188,70
0.189,70
0.19,49
0.191,50
0.192,74
0.193,76
0.194,29
0.195,47
0.196,75
0.197,42
0.198,26
0.199,56
0.2,51
0.201,23
0.202,22
0.203,10
0.204,43
0.205,55
0.206,48
0.207,28
0.208,42
0.209,54
0.21,46
0.211,33
0.212,53
0.213,71
0.214,27
0.215,22
0.216,41
0.217,46
0.218,43
0.219,55
0.22,72
0.221,46
0.222,43
0.223,26
0.224,71
0.225,76
0.226,54
0.227,51
0.228,31
0.229,50
0.23,75
0.231,67
0.232,47
0.233,95
0.234,76
0.235,73
0.236,77
0.237,95
0.238,72
0.239,88
0.24,82
0.241,96
0.242,119
0.243,108
0.244,116
0.245,129
0.246,103
0.247,108
0.248,95
0.249,116
0.25,130
0.251,120
0.252,106
0.253,108
0.254,125
0.255,91
0.256,114
0.257,119
0.258,136
0.259,104
0.26,121
0.261,117
0.262,124
0.263,125
0.264,110
0.265,140
0.266,134
0.267,135
0.268,139
0.269,133
0.27,140
0.271,130
0.272,129
0.273,111
0.274,104
0.275,144
0.276,139
0.277,107
0.278,147
0.279,129
0.28,107
0.281,137
0.282,131
0.283,109
0.284,126
0.285,127
0.286,110
0.287,133
0.288,105
0.289,90
0.29,90
0.291,102
0.292,117
0.293,104
0.294,104
0.295,111
0.296,103
0.297,103
0.298,102
0.299,83
0.3,71
0.301,65
0.302,95
0.303,63
0.304,90
0.305,61
0.306,102
0.307,49
0.308,70
0.309,36
0.31,38
0.311,53
0.312,66
0.313,43
0.314,38
0.315,13
0.316,28
0.317,17
0.318,13
0.319,25
0.32,32
0.321,26
0.322,7
0.323,11
0.324,-35
0.325,10
0.326,-19
0.327,6
0.328,-24
0.329,-15
0.33,-15
0.331,-17
0.332,1
0.333,-30
0.334,-13
0.335,-44
0.336,-50
0.337,-20
0.338,-5
0.339,-21
0.34,-22
0.341,-50
0.342,-36
0.343,-24
0.344,-21
0.345,-32
0.346,-12
0.347,16
0.348,-6
0.349,-22
0.35,-17
0.351,-4
0.352,-21
0.353,-34
0.354,-29
0.355,-38
0.356,22
0.357,-15
0.358,-26
0.359,-17
0.36,-16
0.361,4
0.362,-5
0.363,41
0.364,33
0.365,24
0.366,16
0.367,7
0.368,25
0.369,15
0.37,14
0.371,28
0.372,41
0.373,25
0.374,13
0.375,44
0.376,28
0.377,57
0.378,34
0.379,38
0.38,58
0.381,60
0.382,54
0.383,59
0.384,62
0.385,73
0.386,63
0.387,61
0.388,86
0.389,91
0.39,50
0.391,67
0.392,59
0.393,78
0.394,42
0.395,36
0.396,16
0.397,19
0.398,48
0.399,76
0.4,84
0.401,89
0.402,84
0.403,140
0.404,154
0.405,134
0.406,168
0.407,192
0.408,178
0.409,190
0.41,188
0.411,186
0.412,172
0.413,160
0.414,136
0.415,122
0.416,93
0.417,89
0.418,57
0.419,39
0.42,-1
0.421,-9
0.422,-3
0.423,-15
0.424,29
0.425,34
0.426,49
0.427,27
0.428,63
0.429,111
0.43,141
0.431,193
0.432,216
0.433,273
0.434,299
0.435,356
0.436,407
0.437,466
0.438,505
0.439,574
0.44,626
0.441,658
0.442,735
0.443,751
0.444,807
0.445,841
0.446,835
0.447,839
0.448,834
0.449,842
0.45,779
0.451,736
0.452,657
0.453,616
0.454,523
0.455,448
0.456,354
0.457,284
0.458,200
0.459,107
0.46,49
0.461,-12
0.462,-96
0.463,-136
0.464,-211
0.465,-250
0.466,-283
0.467,-325
0.468,-347
0.469,-375
0.47,-372
0.471,-396
0.472,-404
0.473,-408
0.474,-399
0.475,-393
0.476,-379
0.477,-360
0.478,-365
0.479,-328
0.48,-296
0.481,-267
0.482,-241
0.483,-227
0.484,-197
0.485,-157
0.486,-124
0.487,-92
0.488,-71
0.489,-39
0.49,-20
0.491,-8
0.492,34
0.493,41
0.494,44
0.495,70
0.496,48
0.497,54
0.498,63
0.499,71
0.5,55
0.501,52
0.502,35
0.503,31
0.504,45
0.505,24
0.506,25
0.507,42
0.508,58
0.509,41
0.51,81
0.511,102
0.512,121
0.513,129
0.514,161
0.515,169
0.516,197
0.517,221
0.518,251
0.519,263
0.52,251
0.521,256
0.522,266
0.523,258
0.524,239
0.525,242
0.526,207
0.527,196
0.528,170
0.529,146
0.53,122
0.531,116
0.532,115
0.533,97
0.534,84
0.535,77
0.536,86
0.537,79
0.538,85
0.539,94
0.54,92
0.541,116
0.542,120
0.543,138
0.544,141
0.545,145
0.546,152
0.547,150
0.548,148
0.549,159
0.55,115
0.551,119
0.552,96
0.553,85
0.554,52
0.555,61
0.556,5
0.557,7
0.558,20
0.559,-3
0.56,2
0.561,22
0.562,38
0.563,60
0.564,77
0.565,117
0.566,99
0.567,131
0.568,132
0.569,164
0.57,139
0.571,147
0.572,133
0.573,114
0.574,113
0.575,104
0.576,98
0.577,114
0.578,111
0.579,71
0.58,125
0.581,109
0.582,105
0.583,101
0.584,95
0.585,109
0.586,136
0.587,113
0.588,126
0.589,118
0.59,116
0.591,87
0.592,79
0.593,46
0.594,69
0.595,-6
0.596,6
0.597,5
0.598,-24
0.599,-53
0.6,-56
0.601,-61
0.602,-56
0.603,-67
0.604,-77
0.605,-48
0.606,-38
0.607,-64
0.608,-27
0.609,-7
0.61,-6
0.611,8
0.612,6
0.613,36
0.614,61
0.615,76
0.616,90
0.617,92
0.618,115
0.619,145
0.62,132
0.621,158
0.622,132
0.623,136
0.624,161
0.625,149
0.626,129
0.627,106
0.628,109
0.629,98
0.63,86
0.631,67
0.632,92
0.633,61
0.634,72
0.635,70
0.636,100
0.637,73
0.638,76
0.639,69
0.64,90
0.641,106
0.642,122
0.643,145
0.644,162
0.645,156
0.646,157
0.647,217
0.648,223
0.649,239
0.65,251
0.651,264
0.652,277
0.653,293
0.654,313
0.655,334
0.656,352
0.657,321
0.658,362
0.659,379
0.66,351
0.661,365
0.662,361
0.663,374
0.664,357
0.665,388
0.666,383
0.667,390
0.668,388
0.669,434
0.67,417
0.671,439
0.672,419
0.673,445
0.674,443
0.675,426
0.676,398
0.677,413
0.678,385
0.679,361
0.68,343
0.681,338
0.682,326
0.683,270
0.684,288
0.685,264
0.686,249
0.687,237
0.688,243
0.689,193
0.69,202
0.691,220
0.692,204
0.693,167
0.694,196
0.695,195
0.696,188
0.697,195
0.698,191
0.699,194
0.7,168
0.701,177
0.702,177
0.703,163
0.704,128
0.705,147
0.706,120
0.707,117
0.708,89
0.709,103
0.71,87
0.711,69
0.712,69
0.713,63
0.714,51
0.715,26
0.716,40
0.717,31
0.718,-14
0.719,-15
0.72,-56
0.721,-49
0.722,-70
0.723,-87
0.724,-127
0.725,-132
0.726,-146
0.727,-146
0.728,-178
0.729,-166
0.73,-193
0.731,-186
0.732,-191
0.733,-191
0.734,-215
0.735,-169
0.736,-162
0.737,-158
0.738,-152
0.739,-166
0.74,-159
0.741,-163
0.742,-167
0.743,-189
0.744,-177
0.745,-225
0.746,-229
0.747,-267
0.748,-291
0.749,-294
0.75,-320
0.751,-333
0.752,-356
0.753,-342
0.754,-362
0.755,-337
0.756,-345
0.757,-331
0.758,-324
0.759,-325
0.76,-283
0.761,-284
0.762,-266
0.763,-282
0.764,-262
0.765,-256
0.766,-241
0.767,-237
0.768,-215
0.769,-209
0.77,-192
0.771,-183
0.772,-155
0.773,-167
0.774,-136
0.775,-143
0.776,-124
0.777,-131
0.778,-123
0.779,-108
0.78,-112
0.781,-105
0.782,-91
0.783,-104
0.784,-65
0.785,-74
0.786,-69
0.787,-39
0.788,-52
0.789,-31
0.79,-31
0.791,-30
0.792,-25
0.793,2
0.794,-36
0.795,-31
0.796,-25
0.797,-48
0.798,-25
0.799,-22
0.8,-46
0.801,-64
0.802,-55
0.803,-68
0.804,-38
0.805,-59
0.806,-36
0.807,-27
0.808,14
0.809,31
0.81,54
0.811,61
0.812,89
0.813,92
0.814,119
0.815,145
0.816,116
0.817,145
0.818,121
0.819,120
0.82,82
0.821,71
0.822,53
0.823,18
0.824,-11
0.825,-18
0.826,-29
0.827,-54
0.828,-80
0.829,-65
0.83,-95
0.831,-88
0.832,-105
0.833,-127
0.834,-117
0.835,-138
0.836,-139
0.837,-132
0.838,-146
0.839,-158
0.84,-154
0.841,-156
0.842,-154
0.843,-159
0.844,-149
0.845,-153
0.846,-165
0.847,-188
0.848,-184
0.849,-170
0.85,-179
0.851,-168
0.852,-168
0.853,-196
0.854,-165
0.855,-155
0.856,-136
0.857,-129
0.858,-138
0.859,-140
0.86,-113
0.861,-108
0.862,-97
0.863,-102
0.864,-108
0.865,-138
0.866,-143
0.867,-184
0.868,-215
0.869,-206
0.87,-252
0.871,-262
0.872,-284
0.873,-298
0.874,-311
0.875,-313
0.876,-282
0.877,-319
0.878,-258
0.879,-236
0.88,-196
0.881,-171
0.882,-123
0.883,-61
0.884,-52
0.885,-1
0.886,20
0.887,46
0.888,46
0.889,59
0.89,51
0.891,56
0.892,52
