timestamp,New ECG Sample
0.0,-113
0.001,-99
0.002,-130
0.003,-85
0.004,-109
0.005,-98
0.006,-95
0.007,-93
0.008,-86
0.009,-97
0.01,-87
0.011,-104
0.012,-123
0.013,-77
0.014,-62
0.015,-48
0.016,-61
0.017,-67
0.018,-45
0.019,-70
0.02,-50
0.021,-44
0.022,-47
0.023,-64
0.024,-58
0.025,-39
0.026,-76
0.027,-30
0.028,-25
0.029,-62
0.03,-47
0.031,-42
0.032,-1
0.033,-34
0.034,12
0.035,20
0.036,-17
0.037,23
0.038,-25
0.039,15
0.04,-14
0.041,5
0.042,16
0.043,26
0.044,7
0.045,18
0.046,10
0.047,20
0.048,1
0.049,16
0.05,34
0.051,9
0.052,19
0.053,50
0.054,18
0.055,27
0.056,30
0.057,46
0.058,60
0.059,54
0.06,37
0.061,44
0.062,48
0.063,14
0.064,37
0.065,8
0.066,58
0.067,60
0.068,50
0.069,75
0.07,41
0.071,58
0.072,36
0.073,79
0.074,72
0.075,48
0.076,41
0.077,64
0.078,60
0.079,36
0.08,59
0.081,46
0.082,36
0.083,61
0.084,46
0.085,61
0.086,55
0.087,68
0.088,42
0.089,45
0.09,25
0.091,36
0.092,57
0.093,57
0.094,64
0.095,54
0.096,44
0.097,39
0.098,35
0.099,59
0.1,39
0.101,57
0.102,26
0.103,35
0.104,37
0.105,56
0.106,51
0.107,59
0.108,16
0.109,33
0.11,11
0.111,52
0.112,63
0.113,9
0.114,29
0.115,18
0.116,29
0.117,39
0.118,35
0.119,2
0.12,7
0.121,-12
0.122,-17
0.123,-6
0.124,31
0.125,56
0.126,59
0.127,49
0.128,70
0.129,82
0.13,91
0.131,105
0.132,91
0.133,74
0.134,68
0.135,72
0.136,23
0.137,13
0.138,-18
0.139,30
0.14,34
0.141,68
0.142,127
0.143,161
0.144,194
0.145,242
0.146,304
0.147,377
0.148,474
0.149,544
0.15,653
0.151,694
0.152,688
0.153,666
0.154,609
0.155,492
0.156,365
0.157,228
0.158,78
0.159,-18
0.16,-134
0.161,-195
0.162,-242
0.163,-275
0.164,-310
0.165,-290
0.166,-256
0.167,-204
0.168,-178
0.169,-93
0.17,-84
0.171,-74
0.172,-26
0.173,-54
0.174,-47
0.175,-26
0.176,-3
0.177,28
0.178,43
0.179,32
0.18,57
0.181,54
0.182,-6
0.183,-24
0.184,-26
0.185,-27
0.186,-37
0.187,-40
0.188,-27
0.189,-7
0.19,23
0.191,24
0.192,16
0.193,69
0.194,50
0.195,58
0.196,29
0.197,-13
0.198,-29
0.199,-38
0.2,-40
0.201,-12
0.202,9
0.203,21
0.204,22
0.205,1
0.206,7
0.207,2
0.208,-20
0.209,-40
0.21,-57
0.211,-68
0.212,-45
0.213,-43
0.214,-59
0.215,-36
0.216,-38
0.217,-15
0.218,2
0.219,21
0.22,44
0.221,87
0.222,80
0.223,84
0.224,24
0.225,27
0.226,8
0.227,-12
0.228,-15
0.229,-16
0.23,21
0.231,26
0.232,37
0.233,16
0.234,21
0.235,40
0.236,26
0.237,53
0.238,40
0.239,33
0.24,20
0.241,27
0.242,31
0.243,30
0.244,-11
0.245,26
0.246,-2
0.247,14
0.248,21
0.249,19
0.25,-17
0.251,11
0.252,-20
0.253,-9
0.254,-11
0.255,-19
0.256,-11
0.257,-12
0.258,-22
0.259,-38
0.26,-18
0.261,-42
0.262,-47
0.263,-32
0.264,-40
0.265,-18
0.266,19
0.267,39
0.268,33
0.269,12
0.27,5
0.271,45
0.272,9
0.273,35
0.274,23
0.275,46
0.276,36
0.277,31
0.278,33
0.279,-28
0.28,-26
0.281,-31
0.282,-25
0.283,-14
0.284,-34
0.285,-41
0.286,-46
0.287,-65
0.288,-77
0.289,-95
0.29,-90
0.291,-95
0.292,-78
0.293,-83
0.294,-81
0.295,-56
0.296,-85
0.297,-102
0.298,-83
0.299,-67
0.3,-65
0.301,-68
0.302,-74
0.303,-89
0.304,-53
0.305,-80
0.306,-64
0.307,-34
0.308,-78
0.309,-29
0.31,-51
0.311,-56
0.312,-42
0.313,-31
0.314,1
0.315,-51
0.316,-27
0.317,-22
0.318,-8
0.319,18
0.32,-5
0.321,22
0.322,-3
0.323,20
0.324,4
0.325,5
0.326,-18
0.327,-4
0.328,-5
0.329,1
0.33,-15
0.331,18
0.332,37
0.333,23
0.334,15
0.335,29
0.336,61
0.337,24
0.338,9
0.339,37
0.34,40
0.341,34
0.342,55
0.343,62
0.344,47
0.345,25
0.346,36
0.347,48
0.348,50
0.349,42
0.35,40
0.351,44
0.352,12
0.353,41
0.354,46
0.355,50
0.356,55
0.357,38
0.358,43
0.359,50
0.36,43
0.361,52
0.362,28
0.363,33
0.364,-7
0.365,29
0.366,37
0.367,18
0.368,19
0.369,62
0.37,27
0.371,-19
0.372,23
0.373,-7
0.374,-19
0.375,-18
0.376,8
0.377,-2
0.378,-3
0.379,14
0.38,10
0.381,-15
0.382,-33
0.383,-11
0.384,-29
0.385,-33
0.386,-37
0.387,-11
0.388,-8
0.389,-39
0.39,-33
0.391,-25
0.392,-77
0.393,-28
0.394,-62
0.395,-26
0.396,-67
0.397,-85
0.398,-58
0.399,-85
0.4,-85
0.401,-62
0.402,-61
0.403,-66
0.404,-56
0.405,-80
0.406,-86
0.407,-59
0.408,-73
0.409,-67
0.41,-76
0.411,-86
0.412,-68
0.413,-75
0.414,-104
0.415,-87
0.416,-70
0.417,-87
0.418,-82
0.419,-117
0.42,-103
0.421,-100
0.422,-57
0.423,-79
0.424,-47
0.425,-85
0.426,-117
0.427,-96
0.428,-75
0.429,-104
0.43,-88
0.431,-85
0.432,-89
0.433,-107
0.434,-94
0.435,-79
0.436,-82
0.437,-75
0.438,-69
0.439,-79
0.44,-85
0.441,-96
0.442,-74
0.443,-97
0.444,-84
0.445,-78
0.446,-75
0.447,-104
0.448,-98
0.449,-76
0.45,-104
0.451,-59
0.452,-51
0.453,-47
0.454,-31
0.455,-7
0.456,-46
0.457,-29
0.458,-40
0.459,-64
0.46,-77
0.461,-84
0.462,-83
0.463,-117
0.464,-108
0.465,-88
0.466,-70
0.467,-67
0.468,-32
0.469,33
0.47,44
0.471,60
0.472,47
0.473,54
0.474,62
0.475,43
0.476,16
0.477,5
0.478,27
0.479,35
0.48,54
0.481,81
0.482,174
0.483,194
0.484,266
0.485,354
0.486,446
0.487,534
0.488,578
0.489,689
0.49,736
0.491,795
0.492,806
0.493,845
0.494,796
0.495,760
0.496,657
0.497,571
0.498,478
0.499,311
0.5,171
0.501,49
0.502,-50
0.503,-155
0.504,-221
0.505,-279
0.506,-333
0.507,-368
0.508,-387
0.509,-362
0.51,-359
0.511,-343
0.512,-322
0.513,-270
0.514,-231
0.515,-190
0.516,-135
0.517,-117
0.518,-68
0.519,-86
0.52,-57
0.521,-56
0.522,-57
0.523,-37
0.524,-66
0.525,-58
0.526,-47
0.527,-21
0.528,-32
0.529,23
0.53,29
0.531,29
0.532,46
0.533,17
0.534,45
0.535,20
0.536,-6
0.537,-37
0.538,-62
0.539,-81
0.54,-87
0.541,-98
0.542,-87
0.543,-64
0.544,-49
0.545,-25
0.546,4
0.547,12
0.548,16
0.549,10
0.55,20
0.551,13
0.552,31
0.553,23
0.554,50
0.555,32
0.556,6
0.557,12
0.558,15
0.559,14
0.56,6
0.561,0
0.562,-28
0.563,-6
0.564,-4
0.565,3
0.566,7
0.567,-13
0.568,-8
0.569,-8
0.57,-11
0.571,-26
0.572,-8
0.573,-21
0.574,-25
0.575,-43
0.576,-34
0.577,-23
0.578,6
0.579,-6
0.58,42
0.581,67
0.582,86
0.583,72
0.584,71
0.585,59
0.586,67
0.587,43
0.588,16
0.589,33
0.59,39
0.591,46
0.592,63
0.593,78
0.594,43
0.595,64
0.596,71
0.597,60
0.598,81
0.599,96
0.6,137
0.601,145
0.602,150
0.603,183
0.604,186
0.605,188
0.606,213
0.607,197
0.608,175
0.609,169
0.61,141
0.611,136
0.612,109
0.613,110
0.614,120
0.615,129
0.616,139
0.617,157
0.618,184
0.619,195
0.62,183
0.621,171
0.622,158
0.623,136
0.624,86
0.625,98
0.626,73
0.627,45
0.628,41
0.629,60
0.63,73
0.631,83
0.632,74
0.633,99
0.634,100
0.635,113
0.636,93
0.637,95
0.638,107
0.639,105
0.64,109
0.641,84
0.642,81
0.643,112
0.644,86
0.645,115
0.646,127
0.647,111
0.648,124
0.649,121
0.65,108
0.651,99
0.652,152
0.653,157
0.654,172
0.655,186
0.656,172
0.657,156
0.658,128
0.659,92
0.66,80
0.661,48
0.662,25
0.663,31
0.664,10
0.665,47
0.666,41
0.667,39
0.668,44
0.669,72
0.67,83
0.671,78
0.672,93
0.673,74
0.674,82
0.675,75
0.676,97
0.677,79
0.678,97
0.679,107
0.68,70
0.681,104
0.682,101
0.683,63
0.684,57
0.685,50
0.686,28
0.687,20
0.688,-1
0.689,-21
0.69,-31
0.691,-58
0.692,-52
0.693,-71
0.694,-55
0.695,-70
0.696,-40
0.697,-69
0.698,-73
0.699,-72
0.7,-57
0.701,-67
0.702,-88
0.703,-88
0.704,-72
0.705,-74
0.706,-102
0.707,-73
0.708,-55
0.709,-66
0.71,-53
0.711,-73
0.712,-81
0.713,-84
0.714,-83
0.715,-60
0.716,-92
0.717,-63
0.718,-78
0.719,-59
0.72,-52
0.721,-68
0.722,-69
0.723,-59
0.724,-35
0.725,-70
0.726,-68
0.727,-59
0.728,-35
0.729,-73
0.73,-29
0.731,-28
0.732,-56
0.733,-54
0.734,-61
0.735,-42
0.736,-48
0.737,-35
0.738,-32
0.739,-41
0.74,-45
0.741,-21
0.742,-8
0.743,-16
0.744,-17
0.745,-28
0.746,-8
0.747,-5
0.748,7
0.749,-1
0.75,-4
0.751,-3
0.752,-12
0.753,-13
0.754,8
0.755,12
0.756,-5
0.757,-11
0.758,-4
0.759,2
0.76,7
0.761,20
0.762,13
0.763,-3
0.764,8
0.765,22
0.766,21
0.767,31
0.768,14
0.769,3
0.77,28
0.771,28
0.772,38
0.773,34
0.774,11
0.775,56
0.776,32
0.777,33
0.778,41
0.779,36
0.78,41
0.781,46
0.782,49
0.783,36
0.784,34
0.785,40
0.786,20
0.787,64
0.788,28
0.789,30
0.79,29
0.791,28
0.792,34
0.793,54
0.794,30
0.795,53
0.796,49
0.797,27
0.798,23
0.799,17
0.8,46
0.801,30
0.802,5
0.803,23
0.804,20
0.805,33
0.806,18
0.807,19
0.808,21
0.809,24
0.81,-7
0.811,-17
0.812,31
0.813,35
0.814,0
0.815,23
0.816,14
0.817,-9
0.818,-26
0.819,8
0.82,-5
0.821,-24
0.822,-24
0.823,-3
0.824,-28
0.825,-7
0.826,-14
0.827,-23
0.828,-26
0.829,-17
0.83,-13
0.831,-13
0.832,-26
0.833,-38
0.834,-38
0.835,-12
0.836,-35
0.837,-26
0.838,-37
0.839,-56
0.84,-14
0.841,-34
0.842,-52
0.843,-28
0.844,-35
0.845,-63
0.846,-52
0.847,-10
0.848,-39
