timestamp,New ECG Sample
0.0,36
0.001,29
0.002,20
0.003,25
0.004,9
0.005,3
0.006,27
0.007,15
0.008,-5
0.009,17
0.01,-5
0.011,-14
0.012,-22
0.013,-9
0.014,-13
0.015,-17
0.016,7
0.017,-18
0.018,-15
0.019,-30
0.02,-49
0.021,-38
0.022,-51
0.023,-62
0.024,-51
0.025,-65
0.026,-81
0.027,-51
0.028,-69
0.029,-63
0.03,-76
0.031,-81
0.032,-64
0.033,-61
0.034,-76
0.035,-101
0.036,-105
0.037,-100
0.038,-102
0.039,-106
0.04,-82
0.041,-125
0.042,-101
0.043,-80
0.044,-113
0.045,-94
0.046,-83
0.047,-121
0.048,-129
0.049,-97
0.05,-107
0.051,-129
0.052,-117
0.053,-118
0.054,-106
0.055,-117
0.056,-124
0.057,-107
0.058,-116
0.059,-104
0.06,-110
0.061,-123
0.062,-104
0.063,-120
0.064,-91
0.065,-93
0.066,-92
0.067,-81
0.068,-82
0.069,-90
0.07,-74
0.071,-103
0.072,-51
0.073,-76
0.074,-64
0.075,-53
0.076,-77
0.077,-56
0.078,-61
0.079,-80
0.08,-48
0.081,-49
0.082,-31
0.083,-26
0.084,-31
0.085,-11
0.086,-11
0.087,-27
0.088,-8
0.089,-22
0.09,-15
0.091,2
0.092,-7
0.093,-4
0.094,31
0.095,15
0.096,34
0.097,15
0.098,14
0.099,34
0.1,25
0.101,43
0.102,9
0.103,58
0.104,86
0.105,53
0.106,61
0.107,49
0.108,55
0.109,92
0.11,59
0.111,70
0.112,79
0.113,57
0.114,77
0.115,90
0.116,91
0.117,76
0.118,70
0.119,88
0.12,90
0.121,86
0.122,94
0.123,90
0.124,98
0.125,105
0.126,102
0.127,97
0.128,102
0.129,104
0.13,91
0.131,69
0.132,90
0.133,106
0.134,84
0.135,88
0.136,91
0.137,106
0.138,87
0.139,92
0.14,76
0.141,92
0.142,76
0.143,74
0.144,65
0.145,74
0.146,58
0.147,70
0.148,59
0.149,42
0.15,47
0.151,40
0.152,13
0.153,26
0.154,32
0.155,11
0.156,10
0.157,14
0.158,-1
0.159,17
0.16,5
0.161,18
0.162,8
0.163,-1
0.164,-9
0.165,-18
0.166,-34
0.167,-38
0.168,-43
0.169,-41
0.17,-22
0.171,-41
0.172,-45
0.173,-60
0.174,-51
0.175,-54
0.176,-68
0.177,-68
0.178,-73
0.179,-61
0.18,-54
0.181,-88
0.182,-67
0.183,-81
0.184,-114
0.185,-83
0.186,-92
0.187,-85
0.188,-104
0.189,-102
0.19,-96
0.191,-104
0.192,-115
0.193,-98
0.194,-91
0.195,-103
0.196,-93
0.197,-105
0.198,-112
0.199,-87
0.2,-104
0.201,-110
0.202,-99
0.203,-95
0.204,-100
0.205,-124
0.206,-109
0.207,-87
0.208,-113
0.209,-78
0.21,-99
0.211,-104
0.212,-72
0.213,-68
0.214,-68
0.215,-72
0.216,-60
0.217,-83
0.218,-93
0.219,-53
0.22,-60
0.221,-51
0.222,-47
0.223,-60
