timestamp,New ECG Sample
0.0,-67
0.001,-67
0.002,-75
0.003,-93
0.004,-63
0.005,-88
0.006,-76
0.007,-74
0.008,-107
0.009,-111
0.01,-69
0.011,-73
0.012,-64
0.013,-87
0.014,-90
0.015,-89
0.016,-80
0.017,-69
0.018,-76
0.019,-59
0.02,-50
0.021,-51
0.022,-70
0.023,-62
0.024,-71
0.025,-72
0.026,-77
0.027,-70
0.028,-79
0.029,-73
0.03,-40
0.031,-51
0.032,-57
0.033,-63
0.034,-54
0.035,-62
0.036,-53
0.037,-85
0.038,-80
0.039,-69
0.04,-46
0.041,-71
0.042,-53
0.043,-23
0.044,-58
0.045,-85
0.046,-52
0.047,-47
0.048,-41
0.049,-40
0.05,-66
0.051,-73
0.052,-62
0.053,-63
0.054,-58
0.055,-36
0.056,-21
0.057,-23
0.058,-49
0.059,-73
0.06,-42
0.061,-29
0.062,-26
0.063,-42
0.064,-21
0.065,-33
0.066,-37
0.067,-40
0.068,-23
0.069,-19
0.07,-31
0.071,-25
0.072,-15
0.073,-6
0.074,5
0.075,-20
0.076,-33
0.077,-26
0.078,-30
0.079,-3
0.08,-25
0.081,-26
0.082,14
0.083,3
0.084,6
0.085,-4
0.086,-32
0.087,-4
0.088,1
0.089,7
0.09,20
0.091,10
0.092,34
0.093,20
0.094,16
0.095,36
0.096,42
0.097,16
0.098,47
0.099,9
0.1,34
0.101,27
0.102,38
0.103,49
0.104,55
0.105,33
0.106,43
0.107,42
0.108,14
0.109,37
0.11,21
0.111,37
0.112,43
0.113,47
0.114,66
0.115,27
0.116,45
0.117,51
0.118,46
0.119,67
0.12,64
0.121,49
0.122,52
0.123,35
0.124,55
0.125,51
0.126,57
0.127,24
0.128,49
0.129,73
0.13,35
0.131,59
0.132,64
0.133,58
0.134,45
0.135,49
0.136,40
0.137,35
0.138,54
0.139,46
0.14,38
0.141,48
0.142,74
0.143,45
0.144,44
0.145,47
0.146,60
0.147,50
0.148,33
0.149,27
0.15,19
0.151,51
0.152,20
0.153,23
0.154,22
0.155,46
0.156,29
0.157,45
0.158,57
0.159,15
0.16,36
0.161,22
0.162,40
0.163,9
0.164,17
0.165,35
0.166,42
0.167,62
0.168,44
0.169,67
0.17,-5
0.171,6
0.172,-34
0.173,-9
0.174,-42
0.175,-43
0.176,-27
0.177,-61
0.178,-32
0.179,-16
0.18,-35
0.181,-42
0.182,-23
0.183,36
0.184,33
0.185,49
0.186,108
0.187,134
0.188,170
0.189,167
0.19,168
0.191,190
0.192,230
0.193,289
0.194,316
0.195,383
0.196,444
0.197,528
0.198,576
0.199,630
0.2,638
0.201,669
0.202,676
0.203,641
0.204,548
0.205,466
0.206,372
0.207,223
0.208,126
0.209,1
0.21,-100
0.211,-178
0.212,-220
0.213,-242
0.214,-227
0.215,-205
0.216,-167
0.217,-133
0.218,-80
0.219,-73
0.22,-4
0.221,-14
0.222,23
0.223,-15
0.224,-12
0.225,3
0.226,19
0.227,-18
0.228,-28
0.229,-32
0.23,-30
0.231,-1
0.232,-13
0.233,3
0.234,47
0.235,18
0.236,36
0.237,49
0.238,62
0.239,30
0.24,29
0.241,50
0.242,47
0.243,37
0.244,-8
0.245,-14
0.246,-8
0.247,15
0.248,22
0.249,52
0.25,90
0.251,127
0.252,161
0.253,163
0.254,169
0.255,176
0.256,157
0.257,163
0.258,141
0.259,163
0.26,142
0.261,166
0.262,174
0.263,128
0.264,100
0.265,141
0.266,114
0.267,118
0.268,117
0.269,163
0.27,158
0.271,184
0.272,200
0.273,198
0.274,176
0.275,191
0.276,153
0.277,148
0.278,148
0.279,151
0.28,190
0.281,190
0.282,224
0.283,235
0.284,261
0.285,273
0.286,234
0.287,228
0.288,206
0.289,198
0.29,174
0.291,171
0.292,183
0.293,191
0.294,175
0.295,208
0.296,218
0.297,219
0.298,279
0.299,272
0.3,286
0.301,282
0.302,266
0.303,276
