timestamp,New ECG Sample
0.0,-96
0.001,-82
0.002,-73
0.003,-70
0.004,-60
0.005,-76
0.006,-46
0.007,-17
0.008,-27
0.009,-31
0.01,-65
0.011,-30
0.012,0
0.013,5
0.014,29
0.015,-9
0.016,23
0.017,15
0.018,19
0.019,51
0.02,22
0.021,68
0.022,27
0.023,51
0.024,56
0.025,56
0.026,45
0.027,45
0.028,42
0.029,57
0.03,72
0.031,97
0.032,85
0.033,64
0.034,77
0.035,100
0.036,104
0.037,106
0.038,110
0.039,95
0.04,123
0.041,76
0.042,72
0.043,127
0.044,124
0.045,137
0.046,114
0.047,134
0.048,143
0.049,147
0.05,113
0.051,130
0.052,141
0.053,164
0.054,130
0.055,122
0.056,113
0.057,161
0.058,106
0.059,116
0.06,146
0.061,128
0.062,110
0.063,139
0.064,124
0.065,91
0.066,137
0.067,130
0.068,104
0.069,83
0.07,124
0.071,109
0.072,96
0.073,87
0.074,91
0.075,99
0.076,61
0.077,62
0.078,53
0.079,71
0.08,55
0.081,56
0.082,44
0.083,51
0.084,50
0.085,56
0.086,33
0.087,34
0.088,15
0.089,50
0.09,35
0.091,7
0.092,38
0.093,31
0.094,24
0.095,50
0.096,19
0.097,4
0.098,-26
0.099,-13
0.1,-9
0.101,-6
0.102,-42
0.103,-34
0.104,-19
0.105,-11
0.106,-30
0.107,-21
0.108,-9
0.109,-43
0.11,-22
0.111,-66
0.112,-48
0.113,-11
0.114,-21
0.115,-16
0.116,-63
0.117,-71
0.118,-28
0.119,-24
0.12,-56
0.121,-68
0.122,-50
0.123,-42
0.124,-73
0.125,-41
0.126,-37
0.127,-42
0.128,-10
0.129,-43
0.13,-40
0.131,-42
0.132,-31
0.133,-67
0.134,-24
0.135,-49
0.136,-63
0.137,-73
0.138,-53
0.139,-41
0.14,-41
0.141,-36
0.142,-53
0.143,-42
0.144,-34
0.145,-24
0.146,-27
0.147,-42
0.148,-35
0.149,-23
0.15,-46
0.151,-57
0.152,-24
0.153,-11
0.154,-39
0.155,-42
0.156,-22
0.157,-36
0.158,-12
0.159,-4
0.16,-26
0.161,-77
0.162,-49
0.163,-62
0.164,-19
0.165,-30
0.166,-15
0.167,-34
0.168,-9
0.169,-31
0.17,-34
0.171,-22
0.172,-9
0.173,-5
0.174,-42
0.175,-37
0.176,-101
0.177,-90
0.178,-76
0.179,-48
0.18,25
0.181,96
0.182,125
0.183,158
0.184,130
0.185,84
0.186,44
0.187,0
0.188,-25
0.189,-69
0.19,-58
0.191,-26
0.192,-81
0.193,-105
0.194,-107
0.195,-124
0.196,-114
0.197,-114
0.198,-25
0.199,78
0.2,221
0.201,355
0.202,506
0.203,630
0.204,688
0.205,782
0.206,783
0.207,735
0.208,629
0.209,519
0.21,273
0.211,57
0.212,-160
0.213,-307
0.214,-410
0.215,-435
0.216,-408
0.217,-304
0.218,-235
0.219,-199
0.22,-135
0.221,-141
0.222,-140
0.223,-163
0.224,-175
0.225,-167
0.226,-141
0.227,-78
0.228,-27
0.229,16
0.23,8
0.231,5
0.232,-17
0.233,-38
0.234,6
0.235,-8
0.236,33
0.237,33
0.238,3
0.239,-65
0.24,-46
0.241,-68
0.242,-94
0.243,-66
0.244,-40
0.245,-10
0.246,2
0.247,7
0.248,-8
0.249,-5
0.25,-9
0.251,58
0.252,91
0.253,118
0.254,134
0.255,108
0.256,48
0.257,0
0.258,-51
0.259,-79
0.26,-49
0.261,10
0.262,59
0.263,118
0.264,135
0.265,131
0.266,114
0.267,101
0.268,95
0.269,63
0.27,25
0.271,25
0.272,50
0.273,118
0.274,148
0.275,148
0.276,180
0.277,174
0.278,141
0.279,147
0.28,136
0.281,141
0.282,182
0.283,217
0.284,240
0.285,216
0.286,231
0.287,218
0.288,203
0.289,195
0.29,212
0.291,219
0.292,254
0.293,249
0.294,281
0.295,283
0.296,321
0.297,321
0.298,275
0.299,237
0.3,176
0.301,141
0.302,160
