timestamp,New ECG Sample
0.0,8
0.001,12
0.002,11
0.003,30
0.004,24
0.005,21
0.006,33
0.007,4
0.008,18
0.009,4
0.01,8
0.011,0
0.012,-13
0.013,-5
0.014,17
0.015,17
0.016,0
0.017,5
0.018,31
0.019,19
0.02,-6
0.021,8
0.022,23
0.023,33
0.024,28
0.025,17
0.026,32
0.027,17
0.028,20
0.029,45
0.03,80
0.031,-10
0.032,42
0.033,21
0.034,10
0.035,65
0.036,38
0.037,38
0.038,33
0.039,25
0.04,50
0.041,51
0.042,37
0.043,69
0.044,50
0.045,54
0.046,76
0.047,61
0.048,96
0.049,86
0.05,55
0.051,70
0.052,39
0.053,82
0.054,76
0.055,70
0.056,42
0.057,82
0.058,70
0.059,76
0.06,63
0.061,70
0.062,75
0.063,100
0.064,63
0.065,106
0.066,76
0.067,75
0.068,50
0.069,92
0.07,50
0.071,79
0.072,44
0.073,68
0.074,58
0.075,22
0.076,24
0.077,63
0.078,64
0.079,58
0.08,59
0.081,18
0.082,33
0.083,52
0.084,39
0.085,41
0.086,29
0.087,-12
0.088,22
0.089,34
0.09,34
0.091,26
0.092,21
0.093,8
0.094,18
0.095,22
0.096,-23
0.097,4
0.098,18
0.099,-3
0.1,-16
0.101,-26
0.102,19
0.103,-7
0.104,-21
0.105,-24
0.106,-40
0.107,-70
0.108,-42
0.109,-56
0.11,-43
0.111,-61
0.112,-58
0.113,-82
0.114,-41
0.115,-34
0.116,-41
0.117,-69
0.118,-12
0.119,-55
0.12,-54
0.121,-103
0.122,-91
0.123,-122
0.124,-121
0.125,-63
0.126,-75
0.127,-38
0.128,-25
0.129,-18
0.13,1
0.131,28
0.132,23
0.133,41
0.134,64
0.135,103
0.136,102
0.137,83
0.138,88
0.139,68
0.14,70
0.141,91
0.142,86
0.143,129
0.144,181
0.145,263
0.146,369
0.147,481
0.148,630
0.149,759
0.15,856
0.151,963
0.152,987
0.153,979
0.154,872
0.155,757
0.156,557
0.157,393
0.158,204
0.159,2
0.16,-118
0.161,-239
0.162,-240
0.163,-280
0.164,-230
0.165,-195
0.166,-145
0.167,-100
0.168,-18
0.169,28
0.17,91
0.171,131
0.172,135
0.173,172
0.174,174
0.175,138
0.176,155
0.177,136
0.178,141
0.179,99
0.18,132
0.181,137
0.182,106
0.183,98
0.184,81
0.185,88
0.186,97
0.187,84
0.188,124
0.189,137
0.19,129
0.191,134
0.192,147
0.193,141
0.194,165
0.195,182
0.196,211
0.197,236
0.198,225
0.199,221
0.2,199
0.201,166
0.202,171
0.203,156
0.204,156
0.205,181
0.206,191
0.207,189
0.208,193
0.209,175
0.21,138
0.211,169
0.212,145
0.213,112
0.214,113
0.215,157
0.216,106
0.217,104
0.218,114
0.219,116
0.22,103
0.221,108
0.222,102
0.223,122
0.224,124
0.225,133
0.226,175
0.227,143
0.228,98
0.229,119
0.23,54
0.231,67
0.232,60
0.233,40
0.234,48
0.235,67
0.236,68
0.237,54
0.238,83
0.239,57
0.24,87
0.241,123
0.242,143
0.243,161
0.244,131
0.245,138
