timestamp,New ECG Sample
0.0,-3
0.001,-38
0.002,-8
0.003,-28
0.004,-43
0.005,-36
0.006,-70
0.007,-33
0.008,8
0.009,-59
0.01,-15
0.011,-16
0.012,-29
0.013,-11
0.014,-38
0.015,-13
0.016,-38
0.017,-32
0.018,-34
0.019,-7
0.02,-32
0.021,-42
0.022,-18
0.023,-20
0.024,-58
0.025,-27
0.026,-29
0.027,-37
0.028,-34
0.029,-43
0.03,-5
0.031,-17
0.032,-44
0.033,-45
0.034,-37
0.035,-49
0.036,-23
0.037,-41
0.038,-29
0.039,-15
0.04,-33
0.041,-49
0.042,-36
0.043,-63
0.044,-5
0.045,-46
0.046,-46
0.047,-29
0.048,-46
0.049,-38
0.05,-54
0.051,-53
0.052,-62
0.053,-84
0.054,-70
0.055,-42
0.056,-46
0.057,-44
0.058,-69
0.059,-75
0.06,-54
0.061,-85
0.062,-62
0.063,-54
0.064,-78
0.065,-49
0.066,-60
0.067,-92
0.068,-82
0.069,-73
0.07,-73
0.071,-74
0.072,-59
0.073,-103
0.074,-71
0.075,-93
0.076,-115
0.077,-97
0.078,-85
0.079,-97
0.08,-76
0.081,-102
0.082,-104
0.083,-63
0.084,-112
0.085,-92
0.086,-103
0.087,-63
0.088,-100
0.089,-74
0.09,-90
0.091,-62
0.092,-122
0.093,-74
0.094,-125
0.095,-91
0.096,-110
0.097,-87
0.098,-109
0.099,-72
0.1,-94
0.101,-91
0.102,-104
0.103,-90
0.104,-58
0.105,-84
0.106,-71
0.107,-78
0.108,-73
0.109,-125
0.11,-72
0.111,-88
0.112,-64
0.113,-120
0.114,-56
0.115,-66
0.116,-74
0.117,-93
0.118,-109
0.119,-91
0.12,-51
0.121,-92
0.122,-72
0.123,-67
0.124,-69
0.125,-67
0.126,-55
0.127,-67
0.128,-90
0.129,-77
0.13,-76
0.131,-51
0.132,-61
0.133,-59
0.134,-67
0.135,-66
0.136,-58
0.137,-52
0.138,-63
0.139,-31
0.14,-22
0.141,-42
0.142,-63
0.143,-77
0.144,-73
0.145,13
0.146,-56
0.147,-52
0.148,-40
0.149,-21
0.15,-29
0.151,-27
0.152,-54
0.153,-25
0.154,-6
0.155,-25
0.156,-45
0.157,-26
0.158,-12
0.159,-5
0.16,-41
0.161,-16
0.162,-26
0.163,-6
0.164,-18
0.165,-43
0.166,-21
0.167,-7
0.168,-13
0.169,-1
0.17,8
0.171,25
0.172,19
0.173,2
0.174,47
0.175,37
0.176,-11
0.177,12
0.178,-4
0.179,-8
0.18,-43
0.181,-22
0.182,-34
0.183,-46
0.184,-6
0.185,15
0.186,26
0.187,70
0.188,66
0.189,99
0.19,91
0.191,97
0.192,102
0.193,91
0.194,85
0.195,46
0.196,69
0.197,78
0.198,73
0.199,130
0.2,178
0.201,238
0.202,306
0.203,400
0.204,479
0.205,557
0.206,623
0.207,713
0.208,735
0.209,826
0.21,798
0.211,795
0.212,764
0.213,685
0.214,621
0.215,478
0.216,401
0.217,253
0.218,129
0.219,7
0.22,-85
0.221,-142
0.222,-215
0.223,-262
0.224,-308
0.225,-320
0.226,-313
0.227,-304
0.228,-306
0.229,-250
0.23,-250
0.231,-203
0.232,-160
0.233,-124
0.234,-115
0.235,-83
0.236,-62
0.237,-39
0.238,-53
0.239,-11
0.24,-43
0.241,-46
0.242,-48
0.243,-23
0.244,-21
0.245,12
0.246,0
0.247,52
0.248,38
0.249,60
0.25,42
0.251,41
0.252,29
0.253,-4
0.254,-43
0.255,-58
0.256,-57
0.257,-68
0.258,-59
0.259,-71
0.26,-61
0.261,-50
0.262,-36
0.263,-25
0.264,-20
0.265,51
0.266,2
0.267,45
0.268,48
0.269,14
0.27,12
0.271,43
0.272,28
0.273,40
0.274,18
0.275,36
0.276,11
0.277,-5
0.278,-24
0.279,-9
0.28,-1
0.281,-20
0.282,-33
0.283,-17
0.284,-5
0.285,-16
0.286,1
0.287,-22
0.288,-64
0.289,-98
0.29,-52
0.291,-52
0.292,-61
0.293,-33
0.294,-26
0.295,10
0.296,9
0.297,-3
0.298,34
0.299,26
0.3,51
0.301,27
0.302,29
0.303,15
0.304,0
0.305,-7
0.306,2
0.307,-16
0.308,-23
0.309,20
0.31,-43
0.311,8
0.312,17
0.313,-2
0.314,-22
0.315,31
0.316,46
0.317,82
0.318,70
0.319,105
0.32,121
0.321,131
0.322,125
0.323,135
0.324,123
0.325,103
0.326,46
0.327,56
0.328,20
0.329,18
0.33,35
0.331,37
0.332,76
0.333,80
0.334,103
0.335,96
0.336,72
0.337,81
0.338,77
0.339,52
0.34,10
0.341,-2
0.342,-1
0.343,-33
0.344,-40
0.345,2
0.346,-10
0.347,9
0.348,5
0.349,17
0.35,5
0.351,40
0.352,55
0.353,34
0.354,38
0.355,35
0.356,25
0.357,48
0.358,34
0.359,47
0.36,73
0.361,31
0.362,69
0.363,46
0.364,51
0.365,57
0.366,81
0.367,75
0.368,119
0.369,130
0.37,90
0.371,106
0.372,65
0.373,107
0.374,101
0.375,76
0.376,54
0.377,-1
0.378,40
0.379,23
0.38,22
0.381,10
0.382,22
0.383,73
0.384,73
0.385,93
0.386,91
0.387,86
0.388,116
0.389,116
0.39,104
0.391,99
0.392,105
0.393,98
0.394,134
0.395,137
0.396,143
0.397,145
0.398,126
0.399,120
0.4,104
0.401,98
0.402,63
0.403,77
0.404,48
0.405,34
0.406,37
0.407,31
0.408,26
0.409,24
0.41,23
0.411,37
0.412,1
0.413,21
0.414,30
0.415,38
0.416,43
0.417,21
0.418,35
0.419,19
0.42,18
0.421,18
0.422,37
0.423,41
0.424,47
0.425,23
0.426,19
0.427,28
0.428,19
0.429,26
0.43,14
0.431,63
0.432,56
0.433,17
0.434,31
0.435,34
0.436,40
0.437,35
0.438,30
0.439,67
0.44,69
0.441,43
0.442,42
0.443,67
0.444,62
0.445,47
0.446,56
0.447,45
0.448,43
0.449,76
0.45,57
0.451,61
0.452,45
0.453,70
0.454,50
0.455,63
0.456,35
0.457,76
0.458,39
0.459,39
0.46,49
0.461,64
0.462,66
0.463,70
0.464,52
0.465,68
0.466,69
0.467,45
0.468,37
0.469,59
0.47,21
0.471,83
0.472,17
0.473,36
0.474,52
0.475,64
0.476,29
0.477,51
0.478,46
0.479,68
0.48,93
0.481,51
0.482,81
0.483,58
0.484,58
0.485,50
0.486,52
0.487,44
0.488,44
0.489,45
0.49,49
0.491,66
0.492,28
