timestamp,New ECG Sample
0.0,11
0.001,16
0.002,8
0.003,-4
0.004,5
0.005,4
0.006,-5
0.007,-3
0.008,-25
0.009,8
0.01,-11
0.011,-14
0.012,-8
0.013,-14
0.014,-31
0.015,-45
0.016,-33
0.017,-35
0.018,-11
0.019,-27
0.02,-36
0.021,-29
0.022,-64
0.023,-41
0.024,-41
0.025,-61
0.026,-43
0.027,-57
0.028,-71
0.029,-51
0.03,-54
0.031,-52
0.032,-50
0.033,-64
0.034,-85
0.035,-85
0.036,-64
0.037,-68
0.038,-63
0.039,-93
0.04,-79
0.041,-93
0.042,-74
0.043,-59
0.044,-81
0.045,-88
0.046,-82
0.047,-69
0.048,-70
0.049,-79
0.05,-80
0.051,-91
0.052,-80
0.053,-82
0.054,-57
0.055,-83
0.056,-80
0.057,-84
0.058,-70
0.059,-77
0.06,-80
0.061,-74
0.062,-88
0.063,-76
0.064,-81
0.065,-78
0.066,-58
0.067,-55
0.068,-64
0.069,-80
0.07,-54
0.071,-72
0.072,-61
0.073,-42
0.074,-44
0.075,-61
0.076,-45
0.077,-22
0.078,-39
0.079,-35
0.08,-18
0.081,-16
0.082,-32
0.083,-15
0.084,-18
0.085,-47
0.086,-21
0.087,-25
0.088,9
0.089,-3
0.09,-11
0.091,7
0.092,17
0.093,6
0.094,10
0.095,22
0.096,11
0.097,14
0.098,30
0.099,30
0.1,31
0.101,32
0.102,45
0.103,62
0.104,27
0.105,62
0.106,59
0.107,73
0.108,80
0.109,54
0.11,74
0.111,83
0.112,90
0.113,82
0.114,82
0.115,94
0.116,117
0.117,90
0.118,107
0.119,88
0.12,91
0.121,122
0.122,85
0.123,131
0.124,123
0.125,112
0.126,116
0.127,118
0.128,116
0.129,114
0.13,123
0.131,117
0.132,141
0.133,156
0.134,151
0.135,154
0.136,165
0.137,208
0.138,231
0.139,243
0.14,281
0.141,324
0.142,407
0.143,496
0.144,492
0.145,527
0.146,471
0.147,414
0.148,310
0.149,266
0.15,177
0.151,149
0.152,126
0.153,137
0.154,161
0.155,203
0.156,141
0.157,128
0.158,154
0.159,159
0.16,146
0.161,147
0.162,129
0.163,129
0.164,139
0.165,143
0.166,173
0.167,129
0.168,131
0.169,110
0.17,106
0.171,161
0.172,154
0.173,152
0.174,180
0.175,147
0.176,129
0.177,142
0.178,127
0.179,103
0.18,124
0.181,72
0.182,78
0.183,74
0.184,36
0.185,74
0.186,60
0.187,111
0.188,139
0.189,101
0.19,88
0.191,62
0.192,65
0.193,88
0.194,81
0.195,44
0.196,84
0.197,89
0.198,74
0.199,111
0.2,75
0.201,101
0.202,113
0.203,125
0.204,114
0.205,136
0.206,83
0.207,71
0.208,86
0.209,121
0.21,132
0.211,130
0.212,162
0.213,147
0.214,171
0.215,177
0.216,148
0.217,158
0.218,171
0.219,180
0.22,210
0.221,198
0.222,179
0.223,188
0.224,205
0.225,233
0.226,268
0.227,231
0.228,247
0.229,195
0.23,169
0.231,186
0.232,167
0.233,170
0.234,167
0.235,177
0.236,150
0.237,119
0.238,63
0.239,41
0.24,14
0.241,10
0.242,-5
0.243,-9
0.244,-28
0.245,-75
0.246,-91
0.247,-89
0.248,-73
0.249,-77
0.25,-87
0.251,-58
0.252,-31
0.253,-1
0.254,-23
0.255,-81
0.256,-96
0.257,-112
0.258,-116
0.259,-94
0.26,-85
0.261,-35
0.262,-34
0.263,1
0.264,-50
0.265,-62
0.266,-92
0.267,-102
0.268,-97
0.269,-54
0.27,-22
0.271,-18
0.272,-29
0.273,30
0.274,23
0.275,53
0.276,25
0.277,23
0.278,-10
0.279,-64
0.28,-41
0.281,-25
0.282,3
0.283,-8
0.284,2
0.285,14
0.286,38
0.287,21
0.288,-5
0.289,7
0.29,-5
0.291,32
0.292,38
0.293,24
0.294,33
0.295,26
0.296,59
0.297,40
0.298,40
0.299,25
0.3,55
0.301,44
0.302,41
0.303,41
0.304,48
0.305,70
0.306,57
0.307,62
0.308,72
0.309,41
0.31,75
0.311,55
0.312,51
0.313,70
0.314,64
0.315,83
0.316,74
0.317,64
0.318,68
0.319,79
0.32,68
0.321,75
0.322,69
0.323,90
0.324,95
0.325,107
0.326,74
0.327,83
0.328,73
0.329,95
0.33,60
0.331,116
0.332,77
0.333,99
0.334,87
0.335,74
0.336,104
0.337,95
0.338,97
0.339,82
0.34,95
0.341,49
0.342,86
0.343,100
0.344,69
0.345,87
0.346,95
0.347,89
0.348,101
0.349,67
0.35,81
0.351,82
0.352,84
0.353,80
0.354,87
0.355,80
0.356,84
0.357,67
0.358,71
0.359,86
0.36,61
0.361,73
0.362,54
0.363,62
0.364,87
0.365,87
0.366,71
0.367,62
0.368,70
0.369,66
0.37,38
0.371,42
0.372,58
0.373,61
0.374,65
0.375,46
0.376,46
0.377,55
0.378,48
0.379,64
0.38,34
0.381,35
0.382,52
0.383,46
0.384,36
0.385,36
0.386,44
0.387,35
0.388,21
0.389,58
0.39,33
0.391,34
0.392,47
0.393,52
0.394,35
0.395,45
0.396,50
0.397,50
0.398,48
0.399,8
0.4,38
0.401,36
0.402,18
0.403,11
0.404,28
0.405,52
0.406,34
0.407,18
0.408,46
0.409,39
0.41,62
0.411,35
0.412,-1
0.413,17
0.414,60
0.415,30
0.416,17
0.417,20
0.418,10
0.419,23
0.42,49
0.421,-7
0.422,15
0.423,38
0.424,4
0.425,30
0.426,18
0.427,13
0.428,12
0.429,19
0.43,35
0.431,14
0.432,16
0.433,19
0.434,-6
0.435,-10
0.436,15
0.437,12
0.438,-4
0.439,-4
0.44,-12
0.441,5
0.442,-16
0.443,-16
0.444,3
0.445,2
0.446,5
0.447,18
0.448,-19
0.449,6
0.45,-9
0.451,-19
0.452,-9
0.453,-24
0.454,-19
0.455,-19
0.456,-12
0.457,1
0.458,3
0.459,23
0.46,-19
0.461,-14
0.462,-12
0.463,-26
0.464,-35
0.465,-8
0.466,-28
0.467,-21
0.468,-44
0.469,-28
0.47,-21
0.471,-37
0.472,-26
0.473,-36
0.474,-8
0.475,-48
0.476,-42
0.477,-33
0.478,-21
0.479,-15
0.48,-20
0.481,-13
0.482,-20
0.483,-38
0.484,-44
0.485,-18
0.486,-28
0.487,22
0.488,48
0.489,39
0.49,42
0.491,40
0.492,13
0.493,-2
0.494,4
0.495,39
0.496,64
0.497,125
0.498,176
0.499,189
0.5,256
0.501,265
0.502,334
0.503,351
0.504,363
0.505,344
0.506,303
0.507,269
0.508,196
0.509,103
0.51,28
0.511,15
0.512,5
0.513,-18
0.514,3
0.515,10
0.516,21
0.517,50
0.518,61
0.519,62
0.52,76
0.521,120
0.522,104
0.523,125
0.524,138
0.525,102
0.526,119
0.527,121
0.528,145
0.529,151
0.53,167
0.531,150
0.532,130
0.533,124
0.534,130
0.535,111
0.536,132
0.537,133
0.538,157
0.539,142
0.54,139
0.541,142
0.542,140
0.543,146
0.544,147
0.545,156
0.546,165
0.547,169
0.548,158
0.549,150
0.55,169
0.551,182
0.552,211
0.553,200
0.554,224
0.555,186
0.556,198
0.557,184
0.558,167
0.559,204
0.56,186
0.561,209
0.562,247
0.563,230
0.564,224
0.565,199
0.566,208
0.567,212
0.568,233
0.569,227
0.57,238
0.571,223
0.572,225
0.573,215
0.574,212
0.575,230
0.576,212
0.577,200
0.578,207
0.579,212
0.58,180
0.581,190
0.582,193
0.583,209
0.584,216
0.585,229
0.586,218
0.587,238
0.588,216
0.589,210
0.59,222
0.591,226
0.592,227
0.593,248
0.594,266
0.595,272
0.596,247
0.597,226
0.598,226
0.599,222
0.6,197
0.601,210
0.602,229
0.603,191
0.604,217
0.605,189
0.606,189
0.607,173
0.608,180
0.609,216
0.61,209
0.611,206
0.612,213
0.613,203
0.614,236
0.615,251
0.616,264
0.617,270
0.618,290
0.619,289
0.62,277
0.621,254
0.622,219
0.623,206
0.624,222
0.625,206
0.626,181
0.627,181
0.628,168
0.629,228
0.63,205
0.631,212
0.632,200
0.633,186
0.634,159
0.635,139
0.636,113
0.637,82
0.638,17
0.639,11
0.64,-13
0.641,2
0.642,-24
0.643,-16
0.644,-18
0.645,-26
0.646,-38
0.647,-64
0.648,-76
0.649,-69
0.65,-53
0.651,-68
0.652,-57
0.653,-88
0.654,-80
0.655,-86
0.656,-88
0.657,-109
0.658,-71
0.659,-83
0.66,-98
0.661,-112
0.662,-154
0.663,-141
0.664,-138
0.665,-150
0.666,-139
0.667,-129
0.668,-145
0.669,-102
0.67,-142
0.671,-133
0.672,-114
0.673,-111
0.674,-88
0.675,-87
0.676,-71
0.677,-69
0.678,-81
0.679,-100
0.68,-122
0.681,-42
0.682,-63
0.683,-47
0.684,25
0.685,-1
0.686,4
0.687,-9
0.688,-6
0.689,6
0.69,-2
0.691,-3
0.692,52
0.693,22
0.694,46
0.695,43
0.696,67
0.697,64
0.698,63
0.699,80
0.7,81
0.701,123
0.702,115
0.703,99
0.704,96
0.705,115
0.706,105
0.707,118
0.708,127
0.709,114
0.71,98
0.711,97
0.712,129
0.713,137
0.714,116
0.715,121
0.716,110
0.717,103
0.718,134
0.719,139
0.72,163
0.721,156
0.722,143
0.723,150
0.724,99
0.725,137
0.726,174
0.727,182
0.728,156
0.729,130
0.73,119
0.731,159
0.732,112
0.733,162
0.734,137
0.735,177
0.736,169
0.737,156
0.738,159
0.739,145
0.74,176
0.741,137
0.742,135
0.743,111
0.744,151
0.745,144
0.746,138
0.747,146
0.748,174
0.749,155
0.75,163
0.751,140
0.752,130
0.753,128
0.754,121
0.755,146
0.756,104
0.757,113
0.758,108
0.759,121
0.76,95
0.761,86
0.762,104
0.763,100
0.764,88
0.765,92
0.766,93
0.767,80
0.768,89
0.769,110
0.77,65
0.771,68
0.772,66
