timestamp,New ECG Sample
0.0,-106
0.001,-97
0.002,-130
0.003,-124
0.004,-124
0.005,-128
0.006,-117
0.007,-124
0.008,-116
0.009,-115
0.01,-141
0.011,-109
0.012,-108
0.013,-139
0.014,-111
0.015,-103
0.016,-107
0.017,-121
0.018,-101
0.019,-92
0.02,-93
0.021,-103
0.022,-105
0.023,-122
0.024,-92
0.025,-67
0.026,-67
0.027,-82
0.028,-102
0.029,-78
0.03,-57
0.031,-63
0.032,-51
0.033,-76
0.034,-71
0.035,-32
0.036,-54
0.037,-54
0.038,-39
0.039,-38
0.04,-12
0.041,-32
0.042,-13
0.043,-57
0.044,-9
0.045,-25
0.046,19
0.047,20
0.048,25
0.049,33
0.05,36
0.051,28
0.052,18
0.053,43
0.054,35
0.055,60
0.056,70
0.057,76
0.058,62
0.059,76
0.06,53
0.061,82
0.062,87
0.063,106
0.064,92
0.065,86
0.066,108
0.067,101
0.068,113
0.069,120
0.07,119
0.071,116
0.072,126
0.073,123
0.074,115
0.075,141
0.076,121
0.077,130
0.078,122
0.079,144
0.08,129
0.081,118
0.082,122
0.083,135
0.084,117
0.085,112
0.086,136
0.087,141
0.088,135
0.089,127
0.09,139
0.091,153
0.092,145
0.093,131
0.094,121
0.095,114
0.096,122
0.097,116
0.098,122
0.099,98
0.1,115
0.101,105
0.102,111
0.103,93
0.104,106
0.105,76
0.106,105
0.107,94
0.108,108
0.109,104
0.11,85
0.111,89
0.112,105
0.113,78
0.114,63
0.115,48
0.116,64
0.117,50
0.118,39
0.119,45
0.12,39
0.121,30
0.122,47
0.123,33
0.124,22
0.125,31
0.126,32
0.127,19
0.128,25
0.129,12
0.13,25
0.131,9
0.132,-26
0.133,-14
0.134,-6
0.135,-15
0.136,-5
0.137,-8
0.138,-25
0.139,-10
0.14,-31
0.141,-5
0.142,-35
0.143,-47
0.144,-53
0.145,-52
0.146,-45
0.147,-75
0.148,-41
0.149,-42
0.15,-82
0.151,-52
0.152,-60
0.153,-47
0.154,-68
0.155,-62
0.156,-65
0.157,-43
0.158,-73
0.159,-73
0.16,-59
0.161,-74
0.162,-68
0.163,-65
0.164,-48
0.165,-50
0.166,-76
0.167,-63
0.168,-68
0.169,-71
0.17,-45
0.171,-77
0.172,-44
0.173,-45
0.174,-65
0.175,-63
0.176,-99
0.177,-66
0.178,-32
0.179,-70
0.18,-50
0.181,-50
0.182,-51
0.183,-51
0.184,-50
0.185,-71
0.186,-51
0.187,-67
0.188,-41
0.189,-68
0.19,-62
0.191,-72
0.192,-75
0.193,-73
0.194,-59
0.195,-20
0.196,2
0.197,36
0.198,14
0.199,10
0.2,7
0.201,39
0.202,59
0.203,118
0.204,163
0.205,245
0.206,306
0.207,334
0.208,375
0.209,401
0.21,372
0.211,322
0.212,236
0.213,142
0.214,56
0.215,-74
0.216,-114
0.217,-143
0.218,-110
0.219,-90
0.22,-87
0.221,-74
0.222,-54
0.223,-19
0.224,-9
0.225,33
0.226,59
0.227,74
0.228,88
0.229,85
0.23,84
0.231,95
0.232,89
0.233,102
0.234,84
0.235,88
0.236,92
0.237,90
0.238,72
0.239,99
0.24,87
0.241,97
0.242,109
0.243,95
0.244,72
0.245,82
0.246,89
0.247,74
0.248,74
0.249,95
0.25,77
0.251,52
0.252,57
0.253,62
0.254,77
0.255,79
0.256,79
0.257,100
0.258,120
0.259,118
0.26,76
0.261,68
0.262,70
0.263,85
0.264,98
0.265,94
0.266,76
0.267,107
0.268,92
0.269,100
0.27,114
0.271,124
0.272,102
0.273,103
0.274,103
0.275,83
0.276,101
0.277,87
0.278,99
0.279,123
0.28,112
0.281,116
0.282,99
0.283,91
0.284,113
0.285,110
0.286,141
0.287,127
0.288,126
0.289,114
0.29,114
0.291,109
0.292,118
0.293,130
0.294,133
0.295,146
0.296,167
0.297,185
0.298,146
0.299,146
0.3,167
0.301,177
0.302,196
0.303,193
0.304,188
0.305,199
0.306,183
0.307,193
0.308,208
0.309,218
0.31,208
0.311,220
0.312,217
0.313,216
0.314,193
0.315,219
0.316,189
0.317,228
0.318,247
0.319,229
0.32,241
0.321,245
0.322,268
0.323,290
0.324,281
0.325,279
0.326,253
0.327,233
0.328,215
0.329,158
0.33,166
0.331,125
0.332,162
0.333,135
0.334,112
0.335,86
0.336,98
0.337,71
0.338,95
0.339,95
0.34,105
0.341,67
0.342,54
0.343,29
0.344,-12
0.345,-8
0.346,-19
0.347,-37
0.348,3
0.349,-20
0.35,-62
0.351,-40
0.352,-29
0.353,-16
0.354,-10
0.355,-10
0.356,-1
0.357,-44
0.358,-65
0.359,-66
0.36,-91
0.361,-54
0.362,-92
0.363,-77
0.364,-60
0.365,-81
0.366,-94
0.367,-101
0.368,-73
0.369,-84
0.37,-65
0.371,-65
0.372,-61
0.373,-50
0.374,-49
0.375,-65
0.376,-19
0.377,-35
0.378,-52
0.379,-64
0.38,-84
0.381,-79
0.382,-73
0.383,-63
0.384,-42
0.385,-31
0.386,-14
0.387,-15
0.388,-54
0.389,-43
0.39,-61
0.391,-40
0.392,-28
0.393,-22
0.394,-20
0.395,-47
0.396,-28
0.397,-50
0.398,-36
