timestamp,New ECG Sample
0.0,5
0.001,24
0.002,5
0.003,31
0.004,22
0.005,16
0.006,28
0.007,5
0.008,17
0.009,34
0.01,-17
0.011,19
0.012,10
0.013,-16
0.014,1
0.015,23
0.016,0
0.017,1
0.018,-11
0.019,-7
0.02,-27
0.021,-1
0.022,18
0.023,0
0.024,-26
0.025,-50
0.026,0
0.027,-35
0.028,-46
0.029,-25
0.03,-44
0.031,-33
0.032,-24
0.033,-21
0.034,-48
0.035,-19
0.036,-46
0.037,-11
0.038,-37
0.039,-44
0.04,-29
0.041,-22
0.042,-34
0.043,-20
0.044,-47
0.045,1
0.046,-25
0.047,-20
0.048,-32
0.049,-17
0.05,-47
0.051,-21
0.052,-25
0.053,2
0.054,-6
0.055,-28
0.056,-10
0.057,-21
0.058,-7
0.059,4
0.06,-8
0.061,4
0.062,6
0.063,-13
0.064,-12
0.065,5
0.066,15
0.067,5
0.068,19
0.069,10
0.07,21
0.071,21
0.072,-4
0.073,14
0.074,-3
0.075,8
0.076,21
0.077,16
0.078,6
0.079,37
0.08,-3
0.081,3
0.082,13
0.083,17
0.084,31
0.085,35
0.086,30
0.087,29
0.088,46
0.089,36
0.09,30
0.091,36
0.092,45
0.093,26
0.094,47
0.095,30
0.096,50
0.097,58
0.098,39
0.099,31
0.1,38
0.101,48
0.102,77
0.103,26
0.104,33
0.105,70
0.106,43
0.107,50
0.108,48
0.109,44
0.11,28
0.111,28
0.112,56
0.113,31
0.114,55
0.115,38
0.116,30
0.117,69
0.118,14
0.119,5
0.12,38
0.121,36
0.122,27
0.123,25
0.124,22
0.125,36
0.126,60
0.127,34
0.128,29
0.129,22
0.13,4
0.131,11
0.132,16
0.133,-3
0.134,22
0.135,27
0.136,0
0.137,-4
0.138,-11
0.139,19
0.14,2
0.141,12
0.142,38
0.143,20
0.144,16
0.145,-5
0.146,-13
0.147,-25
0.148,-6
0.149,87
0.15,109
0.151,103
0.152,131
0.153,151
0.154,170
0.155,218
0.156,259
0.157,366
0.158,459
0.159,552
0.16,677
0.161,803
0.162,869
0.163,851
0.164,781
0.165,582
0.166,382
0.167,193
0.168,56
0.169,-17
0.17,-74
0.171,-127
0.172,-147
0.173,-149
0.174,-159
0.175,-102
0.176,-23
0.177,12
0.178,21
0.179,44
0.18,56
0.181,59
0.182,68
0.183,23
0.184,35
0.185,9
0.186,-58
0.187,-41
0.188,4
0.189,63
0.19,96
0.191,126
0.192,153
0.193,114
0.194,81
0.195,47
0.196,26
0.197,11
0.198,-26
0.199,-38
0.2,1
0.201,60
0.202,120
0.203,153
0.204,167
0.205,158
0.206,142
0.207,144
0.208,107
0.209,101
0.21,89
0.211,77
0.212,36
0.213,57
0.214,51
0.215,136
0.216,171
0.217,215
0.218,189
0.219,173
0.22,160
0.221,132
0.222,155
0.223,165
0.224,183
0.225,200
0.226,207
0.227,188
0.228,184
0.229,161
0.23,167
0.231,145
0.232,156
0.233,159
0.234,176
0.235,226
0.236,269
0.237,260
0.238,253
0.239,238
0.24,253
0.241,225
0.242,246
0.243,249
0.244,254
0.245,222
0.246,207
0.247,195
0.248,210
0.249,226
0.25,240
0.251,265
0.252,295
0.253,308
0.254,295
0.255,314
0.256,279
0.257,215
0.258,172
0.259,149
0.26,105
0.261,95
0.262,103
0.263,73
0.264,96
0.265,29
0.266,39
0.267,25
0.268,-19
0.269,-67
0.27,-92
0.271,-106
0.272,-104
0.273,-104
0.274,-101
0.275,-95
0.276,-120
0.277,-121
0.278,-122
0.279,-121
0.28,-64
0.281,-31
0.282,-39
0.283,-74
0.284,-116
0.285,-110
0.286,-162
0.287,-151
0.288,-139
0.289,-92
0.29,-66
0.291,-62
0.292,-71
0.293,-73
0.294,-62
0.295,-60
0.296,-58
0.297,-67
0.298,-93
0.299,-146
0.3,-148
0.301,-141
0.302,-109
0.303,-71
0.304,-41
0.305,-34
0.306,-29
0.307,-16
0.308,7
0.309,38
0.31,41
0.311,31
0.312,50
0.313,1
0.314,14
0.315,-1
0.316,-27
0.317,-7
0.318,-26
0.319,-3
0.32,-19
0.321,-1
0.322,65
0.323,44
0.324,54
0.325,71
0.326,39
0.327,60
0.328,82
0.329,71
0.33,60
0.331,83
0.332,84
0.333,70
0.334,86
0.335,96
0.336,75
0.337,82
0.338,90
0.339,84
0.34,96
0.341,97
0.342,88
0.343,106
0.344,97
0.345,108
0.346,89
0.347,101
0.348,94
0.349,90
0.35,111
0.351,102
0.352,79
0.353,109
0.354,73
0.355,79
0.356,108
0.357,79
0.358,92
0.359,76
0.36,87
0.361,97
0.362,100
0.363,85
0.364,95
0.365,92
0.366,85
0.367,52
0.368,99
0.369,98
0.37,65
0.371,82
0.372,48
0.373,45
0.374,62
0.375,56
0.376,43
0.377,40
0.378,53
0.379,51
0.38,44
0.381,49
0.382,16
0.383,34
0.384,24
0.385,27
0.386,29
0.387,35
0.388,5
0.389,6
0.39,-24
0.391,-5
0.392,-17
0.393,-1
0.394,6
0.395,-16
0.396,-25
0.397,-33
0.398,-49
0.399,-56
0.4,-45
0.401,-59
0.402,-31
0.403,-24
0.404,-72
0.405,-62
0.406,-69
0.407,-51
0.408,-101
0.409,-79
0.41,-75
0.411,-82
0.412,-45
0.413,-82
0.414,-54
0.415,-83
0.416,-92
0.417,-77
0.418,-81
0.419,-87
0.42,-92
0.421,-117
0.422,-74
0.423,-78
0.424,-120
0.425,-106
0.426,-88
0.427,-76
0.428,-79
0.429,-91
0.43,-91
0.431,-88
0.432,-97
0.433,-105
0.434,-109
0.435,-83
0.436,-75
0.437,-88
0.438,-81
0.439,-84
0.44,-88
0.441,-74
0.442,-100
0.443,-68
0.444,-59
0.445,-91
0.446,-78
0.447,-74
0.448,-53
0.449,-29
0.45,-33
0.451,-72
0.452,-60
0.453,-55
0.454,-31
0.455,-50
0.456,-44
0.457,-16
0.458,-20
0.459,-13
0.46,-20
0.461,-39
0.462,-19
0.463,-28
0.464,-31
0.465,-7
0.466,-14
0.467,-18
0.468,10
0.469,-26
0.47,-23
0.471,-22
0.472,-7
0.473,-12
0.474,-18
0.475,-13
0.476,-9
0.477,22
0.478,2
0.479,11
0.48,7
0.481,9
0.482,11
0.483,14
0.484,4
0.485,-13
0.486,8
0.487,14
0.488,39
0.489,5
0.49,18
0.491,21
0.492,24
0.493,25
0.494,31
0.495,8
0.496,34
0.497,20
0.498,45
0.499,10
0.5,19
0.501,23
0.502,2
0.503,6
0.504,21
0.505,60
0.506,46
0.507,38
0.508,9
0.509,20
0.51,-7
0.511,16
0.512,36
0.513,12
0.514,20
0.515,30
0.516,25
0.517,2
0.518,6
0.519,27
0.52,14
0.521,27
0.522,3
0.523,4
0.524,11
0.525,6
0.526,20
0.527,30
0.528,-7
0.529,7
0.53,15
0.531,10
0.532,20
0.533,33
0.534,31
0.535,-2
0.536,12
0.537,22
0.538,35
0.539,-3
0.54,3
0.541,14
0.542,26
0.543,17
0.544,-2
0.545,16
0.546,8
0.547,16
0.548,23
0.549,36
0.55,5
0.551,5
0.552,41
0.553,23
0.554,19
0.555,32
0.556,42
0.557,35
0.558,7
0.559,25
0.56,33
0.561,-4
0.562,34
0.563,19
0.564,22
0.565,13
0.566,48
0.567,27
0.568,45
0.569,26
0.57,49
0.571,26
0.572,33
0.573,46
0.574,31
0.575,25
0.576,35
0.577,48
0.578,31
0.579,32
0.58,51
0.581,40
0.582,32
0.583,37
0.584,19
0.585,25
0.586,41
0.587,41
0.588,58
0.589,24
0.59,51
0.591,45
0.592,61
0.593,27
0.594,92
0.595,60
0.596,36
0.597,21
0.598,61
0.599,40
0.6,22
0.601,15
0.602,47
0.603,30
0.604,22
0.605,37
0.606,37
0.607,28
0.608,43
0.609,8
0.61,16
0.611,5
0.612,-2
0.613,15
0.614,12
0.615,8
0.616,26
0.617,31
0.618,42
0.619,25
0.62,37
0.621,67
0.622,89
0.623,68
0.624,98
0.625,106
0.626,105
0.627,111
0.628,135
0.629,149
0.63,110
0.631,141
0.632,178
0.633,163
0.634,192
0.635,184
0.636,210
0.637,180
0.638,207
0.639,217
0.64,272
0.641,264
0.642,307
0.643,340
0.644,353
0.645,388
0.646,436
0.647,502
0.648,502
0.649,565
0.65,583
0.651,595
0.652,604
0.653,645
0.654,589
0.655,583
0.656,557
0.657,519
0.658,485
0.659,447
0.66,395
0.661,345
0.662,280
0.663,241
0.664,211
0.665,129
0.666,101
0.667,63
0.668,5
0.669,-45
0.67,-93
0.671,-103
0.672,-141
0.673,-160
0.674,-177
0.675,-190
0.676,-225
0.677,-194
0.678,-212
