timestamp,New ECG Sample
0.0,-72
0.001,-71
0.002,-76
0.003,-72
0.004,-71
0.005,-50
0.006,-63
0.007,-78
0.008,-45
0.009,-72
0.01,-73
0.011,-53
0.012,-52
0.013,-43
0.014,-64
0.015,-64
0.016,-36
0.017,-32
0.018,-58
0.019,-43
0.02,-56
0.021,-2
0.022,-17
0.023,-18
0.024,-56
0.025,-30
0.026,-53
0.027,1
0.028,-19
0.029,-27
0.03,-12
0.031,-11
0.032,-9
0.033,-2
0.034,12
0.035,16
0.036,-2
0.037,2
0.038,15
0.039,12
0.04,49
0.041,34
0.042,-16
0.043,10
0.044,17
0.045,28
0.046,49
0.047,25
0.048,8
0.049,37
0.05,33
0.051,49
0.052,36
0.053,72
0.054,11
0.055,48
0.056,56
0.057,43
0.058,24
0.059,48
0.06,42
0.061,68
0.062,62
0.063,74
0.064,64
0.065,48
0.066,44
0.067,40
0.068,68
0.069,63
0.07,37
0.071,69
0.072,64
0.073,81
0.074,61
0.075,73
0.076,67
0.077,32
0.078,93
0.079,62
0.08,56
0.081,54
0.082,52
0.083,24
0.084,66
0.085,24
0.086,36
0.087,56
0.088,51
0.089,17
0.09,6
0.091,41
0.092,22
0.093,0
0.094,10
0.095,42
0.096,7
0.097,26
0.098,36
0.099,-20
0.1,-9
0.101,5
0.102,13
0.103,27
0.104,5
0.105,-23
0.106,3
0.107,2
0.108,-17
0.109,9
0.11,-15
0.111,13
0.112,-38
0.113,-27
0.114,-25
0.115,-19
0.116,-11
0.117,-10
0.118,9
0.119,-19
0.12,18
0.121,-29
0.122,-28
0.123,-13
0.124,-55
0.125,-40
0.126,-29
0.127,-3
0.128,-10
0.129,-39
0.13,-5
0.131,-36
0.132,-21
0.133,-18
0.134,-9
0.135,-40
0.136,-7
0.137,-24
0.138,-25
0.139,-23
0.14,-38
0.141,-10
0.142,-55
0.143,-46
0.144,-33
0.145,-26
0.146,-26
0.147,-38
0.148,-38
0.149,-14
0.15,-7
0.151,-56
0.152,-1
0.153,-3
0.154,-12
0.155,-63
0.156,-6
0.157,7
0.158,-27
0.159,-36
0.16,-35
0.161,-22
0.162,-20
0.163,1
0.164,-12
0.165,-53
0.166,-85
0.167,-90
0.168,-73
0.169,-32
0.17,30
0.171,120
0.172,179
0.173,173
0.174,121
0.175,101
0.176,28
0.177,-7
0.178,-17
0.179,-53
0.18,-45
0.181,-64
0.182,-71
0.183,-100
0.184,-126
0.185,-133
0.186,-98
0.187,11
0.188,141
0.189,314
0.19,502
0.191,658
0.192,763
0.193,837
0.194,872
0.195,835
0.196,762
0.197,583
0.198,386
0.199,108
0.2,-137
0.201,-326
0.202,-444
0.203,-419
0.204,-401
0.205,-331
0.206,-206
0.207,-166
0.208,-133
0.209,-115
0.21,-149
0.211,-167
0.212,-180
0.213,-161
0.214,-108
0.215,-48
0.216,-16
0.217,37
0.218,17
0.219,3
0.22,-10
0.221,-38
0.222,-10
0.223,27
0.224,-7
0.225,-28
0.226,-83
0.227,-86
0.228,-110
0.229,-84
0.23,-81
0.231,-48
0.232,-36
0.233,-45
0.234,-62
0.235,-43
0.236,-35
0.237,16
0.238,43
0.239,64
0.24,79
0.241,24
0.242,-71
0.243,-107
0.244,-135
0.245,-122
0.246,-77
0.247,-12
0.248,22
0.249,67
0.25,60
0.251,61
0.252,39
0.253,11
0.254,-50
0.255,-41
0.256,-27
0.257,12
0.258,56
0.259,98
0.26,134
0.261,125
0.262,76
0.263,66
0.264,67
0.265,100
0.266,123
0.267,143
0.268,186
0.269,188
0.27,170
0.271,184
0.272,175
0.273,175
0.274,190
0.275,196
0.276,232
0.277,267
0.278,303
0.279,322
0.28,293
0.281,304
0.282,256
0.283,220
0.284,181
0.285,149
0.286,212
0.287,319
0.288,367
0.289,408
0.29,372
