timestamp,New ECG Sample
0.0,-47
0.001,39
0.002,84
0.003,73
0.004,74
0.005,65
0.006,52
0.007,75
0.008,124
0.009,118
0.01,151
0.011,178
0.012,123
0.013,100
0.014,38
0.015,-32
0.016,-90
0.017,-161
0.018,-185
0.019,-175
0.02,-162
0.021,-106
0.022,-40
0.023,20
0.024,88
0.025,60
0.026,45
0.027,-72
0.028,-74
0.029,-138
0.03,-103
0.031,-55
0.032,29
0.033,90
0.034,84
0.035,55
0.036,-7
0.037,-72
0.038,-109
0.039,-127
0.04,-126
0.041,-117
0.042,-97
0.043,-111
0.044,-110
0.045,-175
0.046,-198
0.047,-230
0.048,-198
0.049,-144
0.05,-81
0.051,-20
0.052,82
0.053,137
0.054,168
0.055,184
0.056,132
0.057,125
0.058,36
0.059,-1
0.06,-17
0.061,-77
0.062,-121
0.063,-96
0.064,-48
0.065,-41
0.066,-48
0.067,-55
0.068,-90
0.069,-43
0.07,-52
0.071,-24
0.072,-22
0.073,-3
0.074,-43
0.075,-110
0.076,-149
0.077,-228
0.078,-247
0.079,-218
0.08,-214
0.081,-166
0.082,-102
0.083,-31
0.084,18
0.085,69
0.086,145
0.087,110
0.088,151
0.089,64
0.09,49
0.091,-29
0.092,-72
0.093,-89
0.094,-118
0.095,-112
0.096,-83
0.097,-43
0.098,9
0.099,31
0.1,70
0.101,82
0.102,100
0.103,102
0.104,51
0.105,-7
0.106,-80
0.107,-117
0.108,-136
0.109,-156
0.11,-149
0.111,-128
0.112,-118
0.113,-114
0.114,-125
0.115,-120
0.116,-91
0.117,-89
0.118,-108
0.119,-74
0.12,-68
0.121,-44
0.122,-35
0.123,-3
0.124,15
0.125,6
0.126,-27
0.127,-14
0.128,-48
0.129,-29
0.13,-11
0.131,15
0.132,18
0.133,26
0.134,-51
0.135,-76
0.136,-121
0.137,-109
0.138,-123
0.139,-107
0.14,-118
0.141,-117
0.142,-106
0.143,-103
0.144,-135
0.145,-83
0.146,-95
0.147,-39
0.148,-5
0.149,30
0.15,63
0.151,92
0.152,72
0.153,49
0.154,35
0.155,-1
0.156,-51
0.157,-51
0.158,-120
0.159,-124
0.16,-76
0.161,-74
0.162,-58
0.163,6
0.164,24
0.165,9
0.166,-18
0.167,-27
0.168,-99
0.169,-159
0.17,-165
0.171,-198
0.172,-167
0.173,-78
0.174,-13
0.175,28
0.176,75
0.177,35
0.178,7
0.179,-61
0.18,-55
0.181,-41
0.182,-16
0.183,-27
0.184,-5
0.185,-57
0.186,-117
0.187,-134
0.188,-132
0.189,-154
0.19,-155
0.191,-143
0.192,-143
0.193,-130
0.194,-140
