timestamp,New ECG Sample
0.0,-62
0.001,3
0.002,62
0.003,74
0.004,87
0.005,70
0.006,39
0.007,-57
0.008,-111
0.009,-180
0.01,-203
0.011,-209
0.012,-169
0.013,-150
0.014,-104
0.015,-82
0.016,-46
0.017,-29
0.018,-64
0.019,-45
0.02,1
0.021,19
0.022,25
0.023,95
0.024,56
0.025,34
0.026,-34
0.027,-85
0.028,-116
0.029,-92
0.03,-86
0.031,-46
0.032,-48
0.033,-23
0.034,-52
0.035,-73
0.036,-79
0.037,-57
0.038,-57
0.039,-3
0.04,15
0.041,18
0.042,43
0.043,0
0.044,-57
0.045,-104
0.046,-159
0.047,-157
0.048,-117
0.049,-46
0.05,43
0.051,115
0.052,158
0.053,123
0.054,40
0.055,-50
0.056,-190
0.057,-325
0.058,-365
0.059,-303
0.06,-221
0.061,-71
0.062,97
0.063,127
0.064,161
0.065,138
0.066,67
0.067,46
0.068,-9
0.069,-2
0.07,38
0.071,36
0.072,63
0.073,54
0.074,-2
0.075,-97
0.076,-230
0.077,-335
0.078,-335
0.079,-323
0.08,-245
0.081,-138
0.082,-33
0.083,102
0.084,109
0.085,120
0.086,87
0.087,96
0.088,88
0.089,74
0.09,36
0.091,57
0.092,53
0.093,-27
0.094,-24
0.095,-82
0.096,-62
0.097,-50
0.098,-92
0.099,-60
0.1,-38
0.101,-28
0.102,25
0.103,25
0.104,43
0.105,-19
0.106,-7
0.107,-66
0.108,-52
0.109,-91
0.11,-106
0.111,-100
0.112,-107
0.113,-87
0.114,-62
0.115,-74
0.116,-50
0.117,-33
0.118,-18
0.119,36
0.12,54
0.121,107
0.122,86
0.123,64
0.124,20
0.125,-26
0.126,13
0.127,0
0.128,82
0.129,142
0.13,182
0.131,234
0.132,161
0.133,45
0.134,-90
0.135,-243
0.136,-319
0.137,-372
0.138,-369
0.139,-337
0.14,-286
0.141,-204
0.142,-92
0.143,-4
0.144,67
0.145,111
0.146,174
0.147,182
0.148,144
0.149,135
0.15,161
0.151,112
0.152,80
0.153,45
0.154,17
0.155,-54
0.156,-51
0.157,-90
0.158,-89
0.159,-80
0.16,-108
0.161,-105
0.162,-97
0.163,-81
0.164,-58
0.165,-1
0.166,38
0.167,27
0.168,24
0.169,43
0.17,69
0.171,58
0.172,112
0.173,68
0.174,74
0.175,25
0.176,45
0.177,0
0.178,-19
0.179,-43
0.18,-97
0.181,-93
0.182,-102
0.183,-109
0.184,-116
0.185,-53
0.186,13
0.187,33
0.188,86
0.189,141
0.19,164
0.191,151
0.192,117
0.193,37
0.194,15
0.195,-35
0.196,-74
0.197,-79
0.198,-83
0.199,-85
0.2,-89
0.201,-103
0.202,-63
0.203,-84
0.204,-55
0.205,-17
0.206,-2
0.207,29
0.208,86
0.209,117
0.21,171
0.211,84
0.212,56
0.213,24
0.214,-65
0.215,-107
