timestamp,New ECG Sample
0.0,115
0.001,168
0.002,218
0.003,274
0.004,291
0.005,314
0.006,298
0.007,276
0.008,316
0.009,304
0.01,310
0.011,288
0.012,283
0.013,296
0.014,218
0.015,193
0.016,124
0.017,120
0.018,100
0.019,87
0.02,100
0.021,108
0.022,109
0.023,99
0.024,86
0.025,92
0.026,100
0.027,84
0.028,123
0.029,123
0.03,127
0.031,171
0.032,195
0.033,207
0.034,270
0.035,312
0.036,299
0.037,257
0.038,217
0.039,167
0.04,109
0.041,40
0.042,49
0.043,49
0.044,142
0.045,188
0.046,209
0.047,212
0.048,183
0.049,157
0.05,122
0.051,98
0.052,66
0.053,94
0.054,83
0.055,84
0.056,132
0.057,147
0.058,165
0.059,133
0.06,133
0.061,118
0.062,101
0.063,113
0.064,112
0.065,140
0.066,108
0.067,163
0.068,210
0.069,283
0.07,309
0.071,345
0.072,334
0.073,301
0.074,270
0.075,215
0.076,201
0.077,186
0.078,191
0.079,179
0.08,191
0.081,214
0.082,214
0.083,189
0.084,183
0.085,173
0.086,141
0.087,165
0.088,184
0.089,150
0.09,137
0.091,158
0.092,134
0.093,78
0.094,84
0.095,52
0.096,0
0.097,-1
0.098,20
0.099,39
0.1,87
0.101,134
0.102,193
0.103,211
0.104,241
0.105,238
0.106,216
0.107,211
0.108,194
0.109,177
0.11,185
0.111,180
0.112,163
0.113,162
0.114,156
0.115,161
0.116,193
0.117,212
0.118,192
0.119,255
0.12,239
0.121,251
0.122,276
0.123,276
0.124,239
0.125,196
0.126,193
0.127,215
0.128,198
0.129,172
0.13,183
0.131,188
0.132,148
0.133,93
0.134,89
0.135,37
0.136,76
0.137,66
0.138,57
0.139,50
0.14,73
0.141,75
0.142,66
0.143,134
0.144,232
0.145,286
0.146,356
0.147,374
0.148,330
0.149,272
0.15,221
0.151,148
0.152,103
0.153,91
0.154,135
0.155,171
0.156,162
0.157,190
0.158,169
0.159,158
0.16,143
0.161,132
0.162,96
0.163,101
0.164,110
0.165,97
0.166,163
0.167,158
0.168,222
0.169,217
0.17,260
0.171,289
0.172,306
0.173,285
0.174,266
0.175,226
0.176,162
0.177,131
0.178,100
0.179,96
0.18,111
0.181,141
0.182,110
0.183,107
0.184,113
0.185,77
0.186,115
0.187,145
0.188,208
0.189,261
0.19,290
0.191,266
0.192,244
0.193,235
0.194,160
0.195,149
0.196,150
0.197,136
0.198,110
0.199,104
0.2,81
0.201,79
0.202,69
0.203,90
0.204,100
0.205,101
0.206,155
0.207,180
0.208,233
0.209,256
0.21,294
0.211,313
0.212,280
0.213,279
0.214,225
0.215,188
0.216,117
0.217,72
0.218,73
0.219,53
0.22,59
0.221,91
0.222,134
0.223,164
0.224,243
0.225,302
0.226,317
0.227,316
0.228,299
0.229,247
0.23,218
0.231,163
0.232,118
0.233,90
0.234,98
0.235,103
0.236,107
0.237,140
0.238,123
0.239,137
0.24,164
0.241,223
0.242,218
0.243,232
0.244,183
0.245,122
0.246,106
0.247,64
0.248,86
0.249,80
0.25,143
0.251,216
0.252,246
0.253,257
0.254,298
0.255,280
0.256,289
0.257,279
0.258,226
0.259,169
0.26,114
0.261,35
0.262,63
0.263,85
0.264,168
0.265,204
0.266,263
0.267,235
0.268,197
0.269,117
0.27,66
0.271,88
0.272,89
0.273,107
0.274,143
0.275,171
0.276,174
0.277,130
0.278,130
0.279,110
0.28,144
0.281,180
0.282,196
0.283,228
0.284,306
0.285,314
0.286,371
0.287,373
0.288,307
0.289,247
0.29,171
0.291,139
0.292,111
0.293,87
0.294,110
0.295,139
0.296,167
0.297,186
0.298,172
0.299,150
0.3,156
0.301,129
0.302,95
0.303,122
0.304,117
0.305,132
0.306,164
0.307,194
0.308,222
0.309,174
0.31,142
0.311,116
0.312,67
0.313,53
0.314,95
0.315,101
0.316,159
0.317,227
0.318,221
0.319,292
0.32,277
0.321,256
0.322,252
0.323,207
0.324,229
0.325,171
0.326,176
0.327,238
0.328,271
0.329,312
0.33,348
0.331,332
0.332,283
0.333,192
0.334,81
0.335,-12
0.336,-79
0.337,-119
0.338,-106
0.339,-15
0.34,95
0.341,177
0.342,281
0.343,328
0.344,314
0.345,302
0.346,262
0.347,258
0.348,228
0.349,248
0.35,272
0.351,262
0.352,264
0.353,181
0.354,93
0.355,-16
0.356,-80
0.357,-104
0.358,-81
0.359,31
0.36,66
0.361,171
0.362,175
0.363,232
0.364,261
0.365,319
0.366,319
0.367,353
0.368,371
0.369,365
0.37,338
0.371,283
0.372,266
0.373,268
0.374,230
0.375,214
0.376,149
0.377,85
0.378,118
0.379,96
0.38,83
0.381,86
0.382,60
0.383,0
0.384,-25
0.385,-48
0.386,5
0.387,76
0.388,167
0.389,224
0.39,262
0.391,256
0.392,231
0.393,202
0.394,149
0.395,140
0.396,163
0.397,168
0.398,214
0.399,223
0.4,257
0.401,242
0.402,236
0.403,207
0.404,188
0.405,212
0.406,258
0.407,211
0.408,191
0.409,199
0.41,177
0.411,171
0.412,88
0.413,69
0.414,74
0.415,46
0.416,62
0.417,107
0.418,125
0.419,146
0.42,213
0.421,229
0.422,242
0.423,284
0.424,260
0.425,293
0.426,315
0.427,263
0.428,233
0.429,195
0.43,119
0.431,123
0.432,117
0.433,115
0.434,105
0.435,85
0.436,76
0.437,73
0.438,35
0.439,19
0.44,29
0.441,31
0.442,46
0.443,113
0.444,184
0.445,212
0.446,284
0.447,296
0.448,293
0.449,249
0.45,222
0.451,177
0.452,198
0.453,187
0.454,194
0.455,209
0.456,216
0.457,202
0.458,183
0.459,197
0.46,185
0.461,145
0.462,100
0.463,95
0.464,69
0.465,112
0.466,119
0.467,182
0.468,213
0.469,236
0.47,238
0.471,180
0.472,184
0.473,139
0.474,106
0.475,122
0.476,143
0.477,127
0.478,172
0.479,189
0.48,185
0.481,214
0.482,248
0.483,275
0.484,305
0.485,206
0.486,194
0.487,121
0.488,88
0.489,25
0.49,5
0.491,52
0.492,79
0.493,166
0.494,169
0.495,148
0.496,133
0.497,89
0.498,66
0.499,63
0.5,49
0.501,133
0.502,122
0.503,197
0.504,261
0.505,353
0.506,392
0.507,439
0.508,411
0.509,351
0.51,305
0.511,221
0.512,175
0.513,58
0.514,-12
0.515,-94
0.516,-90
0.517,-47
0.518,12
0.519,68
0.52,162
0.521,201
0.522,230
0.523,244
0.524,224
0.525,217
0.526,222
0.527,193
0.528,181
0.529,208
0.53,194
0.531,213
0.532,218
0.533,219
0.534,134
0.535,85
0.536,57
0.537,28
0.538,60
0.539,16
0.54,45
0.541,70
0.542,121
0.543,176
0.544,149
0.545,176
0.546,184
0.547,280
0.548,330
0.549,375
0.55,417
0.551,397
0.552,331
0.553,247
0.554,104
0.555,41
0.556,-50
0.557,-22
0.558,-26
0.559,37
0.56,109
0.561,155
0.562,209
0.563,256
0.564,313
0.565,307
0.566,283
0.567,251
