timestamp,New ECG Sample
0.0,233
0.001,207
0.002,183
0.003,149
0.004,102
0.005,79
0.006,23
0.007,-11
0.008,13
0.009,-4
0.01,36
0.011,61
0.012,109
0.013,104
0.014,119
0.015,137
0.016,195
0.017,185
0.018,199
0.019,194
0.02,234
0.021,217
0.022,248
0.023,273
0.024,303
0.025,265
0.026,232
0.027,197
0.028,140
0.029,159
0.03,151
0.031,212
0.032,292
0.033,291
0.034,276
0.035,217
0.036,187
0.037,126
0.038,120
0.039,167
0.04,157
0.041,196
0.042,232
0.043,185
0.044,207
0.045,158
0.046,167
0.047,152
0.048,134
0.049,203
0.05,210
0.051,253
0.052,231
0.053,200
0.054,184
0.055,140
0.056,173
0.057,155
0.058,174
0.059,200
0.06,232
0.061,278
0.062,235
0.063,207
0.064,172
0.065,148
0.066,146
0.067,143
0.068,144
0.069,174
0.07,130
0.071,172
0.072,171
0.073,136
0.074,183
0.075,163
0.076,132
0.077,162
0.078,153
0.079,170
0.08,215
0.081,233
0.082,267
0.083,339
0.084,335
0.085,361
0.086,336
0.087,319
0.088,220
0.089,171
0.09,136
0.091,75
0.092,36
0.093,-19
0.094,-45
0.095,-41
0.096,-48
0.097,24
0.098,89
0.099,195
0.1,237
0.101,359
0.102,428
0.103,447
0.104,431
0.105,358
0.106,328
0.107,288
0.108,241
0.109,184
0.11,107
0.111,87
0.112,157
0.113,141
0.114,255
0.115,284
0.116,289
0.117,313
0.118,299
0.119,308
0.12,287
0.121,203
0.122,131
0.123,61
0.124,65
0.125,57
0.126,45
0.127,42
0.128,62
0.129,91
0.13,39
0.131,73
0.132,119
0.133,150
0.134,177
0.135,274
0.136,310
0.137,293
0.138,287
0.139,280
0.14,273
0.141,231
0.142,220
0.143,238
0.144,227
0.145,261
0.146,363
0.147,388
0.148,377
0.149,413
0.15,336
0.151,296
0.152,192
0.153,110
0.154,17
0.155,31
0.156,11
0.157,26
0.158,55
0.159,135
0.16,172
0.161,225
0.162,253
0.163,287
0.164,313
