timestamp,New ECG Sample
0.0,83
0.001,-45
0.002,-18
0.003,-10
0.004,-17
0.005,-4
0.006,33
0.007,3
0.008,3
0.009,-7
0.01,5
0.011,12
0.012,58
0.013,100
0.014,107
0.015,126
0.016,132
0.017,135
0.018,182
0.019,163
0.02,125
0.021,67
0.022,6
0.023,-64
0.024,-132
0.025,-178
0.026,-123
0.027,-90
0.028,-17
0.029,51
0.03,74
0.031,154
0.032,112
0.033,106
0.034,81
0.035,17
0.036,-41
0.037,-75
0.038,-86
0.039,-62
0.04,-15
0.041,25
0.042,73
0.043,133
0.044,101
0.045,125
0.046,87
0.047,57
0.048,46
0.049,-21
0.05,-3
0.051,-27
0.052,-36
0.053,-22
0.054,20
0.055,-3
0.056,47
0.057,89
0.058,125
0.059,162
0.06,175
0.061,155
0.062,100
0.063,26
0.064,2
0.065,-55
0.066,-61
0.067,-70
0.068,-66
0.069,-44
0.07,-27
0.071,-28
0.072,-54
0.073,-35
0.074,-2
0.075,46
0.076,84
0.077,151
0.078,167
0.079,168
0.08,129
0.081,77
0.082,30
0.083,-61
0.084,-106
0.085,-104
0.086,-76
0.087,-49
0.088,-15
0.089,-9
0.09,9
0.091,44
0.092,41
0.093,72
0.094,64
0.095,18
0.096,19
0.097,46
0.098,53
0.099,114
0.1,111
0.101,96
0.102,94
0.103,81
0.104,81
0.105,30
0.106,64
0.107,47
0.108,55
0.109,75
0.11,71
0.111,48
0.112,-31
0.113,-90
0.114,-101
0.115,-109
0.116,-110
0.117,-35
0.118,58
0.119,165
0.12,202
0.121,206
0.122,169
0.123,67
0.124,2
0.125,-73
0.126,-105
0.127,-158
0.128,-151
0.129,-137
0.13,-114
0.131,-41
0.132,30
0.133,89
0.134,129
0.135,168
0.136,169
0.137,163
0.138,129
0.139,136
0.14,136
0.141,125
0.142,73
0.143,48
0.144,2
0.145,-15
0.146,-24
0.147,-69
0.148,-97
0.149,-85
0.15,-88
0.151,-100
0.152,-37
0.153,13
0.154,37
0.155,61
0.156,85
0.157,59
0.158,99
0.159,85
0.16,127
0.161,175
0.162,198
0.163,211
0.164,190
0.165,156
0.166,95
0.167,-29
0.168,-81
0.169,-178
0.17,-235
0.171,-252
0.172,-257
0.173,-227
0.174,-135
0.175,-67
0.176,26
0.177,103
0.178,185
0.179,227
0.18,229
0.181,238
0.182,218
0.183,170
0.184,109
0.185,32
0.186,-45
0.187,-75
0.188,-91
0.189,-59
0.19,-8
0.191,49
0.192,104
0.193,110
0.194,122
0.195,90
0.196,50
0.197,-15
0.198,-57
0.199,6
0.2,-9
0.201,18
0.202,42
0.203,60
0.204,95
0.205,74
0.206,18
0.207,-70
0.208,-101
0.209,-183
0.21,-212
0.211,-177
0.212,-103
0.213,-21
0.214,44
0.215,92
0.216,137
0.217,110
0.218,120
0.219,95
0.22,60
0.221,106
0.222,154
0.223,167
0.224,169
0.225,208
0.226,182
0.227,162
0.228,156
0.229,62
0.23,40
0.231,-12
0.232,-48
0.233,-81
0.234,-108
0.235,-139
0.236,-178
0.237,-181
0.238,-109
0.239,-57
0.24,-12
0.241,59
0.242,84
0.243,121
0.244,102
0.245,66
0.246,24
0.247,15
0.248,-28
0.249,3
0.25,-27
0.251,4
0.252,53
0.253,85
0.254,125
0.255,171
0.256,171
0.257,154
0.258,136
0.259,119
0.26,79
0.261,26
0.262,56
0.263,51
0.264,38
0.265,18
0.266,-16
0.267,-96
0.268,-115
0.269,-165
0.27,-142
0.271,-154
0.272,-105
0.273,-34
0.274,7
0.275,56
0.276,185
0.277,179
0.278,212
0.279,200
0.28,164
0.281,185
0.282,116
0.283,47
0.284,-36
0.285,-47
0.286,-53
0.287,-99
0.288,-81
0.289,-32
0.29,-18
0.291,30
0.292,14
0.293,23
0.294,-29
0.295,-49
0.296,-63
0.297,-26
0.298,27
0.299,105
0.3,168
0.301,175
0.302,114
0.303,116
0.304,118
0.305,84
0.306,43
0.307,25
0.308,-11
0.309,-49
0.31,-98
0.311,-53
0.312,-33
0.313,28
0.314,10
0.315,86
0.316,105
0.317,112
0.318,134
0.319,120
0.32,52
0.321,-1
0.322,-26
0.323,-88
0.324,-151
0.325,-171
0.326,-176
0.327,-135
0.328,-79
0.329,-15
0.33,40
0.331,109
0.332,126
0.333,173
0.334,161
0.335,150
0.336,126
0.337,138
0.338,110
0.339,54
0.34,36
0.341,42
0.342,25
0.343,59
0.344,1
0.345,78
0.346,41
0.347,80
0.348,36
0.349,11
0.35,-3
0.351,-55
0.352,-75
0.353,-115
0.354,-98
0.355,-66
0.356,-26
0.357,0
0.358,15
0.359,46
0.36,76
0.361,55
0.362,78
0.363,76
0.364,88
0.365,120
0.366,49
0.367,29
0.368,-40
0.369,-31
0.37,-98
0.371,-78
0.372,-3
0.373,21
0.374,92
0.375,119
0.376,109
0.377,73
0.378,59
0.379,19
0.38,3
0.381,21
0.382,52
0.383,20
0.384,22
0.385,-19
0.386,-49
0.387,-59
0.388,-56
0.389,12
0.39,5
0.391,83
0.392,41
0.393,46
0.394,97
0.395,66
0.396,85
0.397,109
0.398,87
0.399,102
0.4,79
0.401,43
0.402,68
0.403,49
0.404,44
0.405,34
0.406,19
0.407,-19
0.408,-9
0.409,-20
0.41,-32
0.411,-37
0.412,-13
0.413,35
0.414,48
0.415,71
0.416,75
0.417,76
0.418,74
0.419,55
0.42,51
0.421,35
0.422,55
0.423,37
0.424,-6
0.425,-61
0.426,-140
0.427,-155
0.428,-188
0.429,-128
0.43,-78
0.431,32
0.432,125
0.433,175
0.434,203
0.435,174
0.436,111
0.437,68
0.438,66
0.439,28
0.44,41
0.441,35
0.442,79
0.443,48
0.444,44
0.445,-24
0.446,-49
0.447,-29
0.448,-5
0.449,48
0.45,44
0.451,70
0.452,62
0.453,46
0.454,3
0.455,-43
0.456,-21
0.457,-7
0.458,70
0.459,107
0.46,151
0.461,106
0.462,82
0.463,-17
0.464,-82
0.465,-139
0.466,-164
0.467,-166
0.468,-128
0.469,-119
0.47,-86
0.471,-71
0.472,9
0.473,33
0.474,102
0.475,142
0.476,122
0.477,104
0.478,106
0.479,98
0.48,112
0.481,90
0.482,104
0.483,69
0.484,134
0.485,116
0.486,137
0.487,70
0.488,79
0.489,78
0.49,82
0.491,71
0.492,32
0.493,-10
0.494,-57
0.495,-87
0.496,-65
0.497,-98
0.498,-83
0.499,-94
0.5,-90
0.501,-90
0.502,-75
0.503,-22
0.504,-5
0.505,17
0.506,63
0.507,143
0.508,162
0.509,157
0.51,161
0.511,122
0.512,67
0.513,31
0.514,-8
0.515,-58
0.516,-88
0.517,-80
0.518,-77
0.519,-51
0.52,-13
0.521,6
0.522,-13
0.523,45
0.524,60
0.525,75
0.526,56
0.527,29
0.528,10
0.529,-23
0.53,-12
0.531,2
0.532,23
0.533,115
0.534,114
0.535,112
0.536,128
0.537,97
0.538,79
0.539,104
0.54,131
0.541,128
0.542,117
0.543,105
0.544,65
0.545,-30
0.546,-23
0.547,-51
0.548,-98
0.549,-86
0.55,-101
0.551,-105
0.552,-93
0.553,-53
0.554,-31
0.555,47
0.556,82
0.557,102
0.558,112
0.559,136
0.56,115
0.561,98
0.562,101
0.563,74
0.564,12
0.565,-80
0.566,-169
0.567,-216
0.568,-241
0.569,-241
0.57,-247
0.571,-141
0.572,-56
0.573,38
0.574,131
0.575,234
0.576,294
0.577,311
0.578,271
0.579,266
0.58,247
0.581,182
0.582,153
0.583,98
0.584,67
0.585,64
0.586,11
0.587,-46
0.588,-77
0.589,-87
0.59,-155
0.591,-173
0.592,-216
0.593,-249
0.594,-228
0.595,-131
0.596,-102
0.597,-34
0.598,52
0.599,126
0.6,177
0.601,197
0.602,225
0.603,194
0.604,185
0.605,178
0.606,121
0.607,74
0.608,31
0.609,-40
0.61,-129
0.611,-178
0.612,-178
0.613,-193
0.614,-156
0.615,-60
0.616,16
0.617,55
0.618,128
0.619,160
0.62,174
0.621,190
0.622,199
0.623,130
0.624,130
0.625,52
0.626,35
0.627,-12
0.628,4
0.629,23
0.63,19
0.631,37
0.632,28
0.633,18
0.634,-6
0.635,-48
0.636,-92
0.637,-153
0.638,-185
0.639,-117
0.64,-51
0.641,45
0.642,138
0.643,151
0.644,190
0.645,106
0.646,80
0.647,-40
0.648,-88
0.649,-147
0.65,-142
0.651,-95
0.652,-57
0.653,-16
0.654,46
0.655,89
0.656,109
0.657,192
0.658,239
0.659,219
0.66,191
0.661,135
0.662,37
0.663,54
0.664,-43
0.665,-33
0.666,-8
0.667,41
0.668,43
0.669,37
0.67,4
0.671,-23
0.672,-70
0.673,-96
0.674,-136
0.675,-127
0.676,-141
0.677,-119
0.678,-43
0.679,-12
0.68,88
0.681,145
0.682,188
0.683,219
0.684,215
0.685,172
0.686,109
0.687,64
0.688,74
0.689,30
0.69,-9
0.691,-3
0.692,-53
0.693,-82
0.694,-93
0.695,-85
0.696,-78
0.697,-45
0.698,4
0.699,66
0.7,60
0.701,124
0.702,154
0.703,153
0.704,148
0.705,107
0.706,31
0.707,-31
0.708,-93
0.709,-177
0.71,-178
0.711,-154
0.712,-91
0.713,-37
0.714,19
0.715,50
0.716,77
0.717,101
0.718,89
0.719,80
0.72,93
0.721,33
0.722,-3
0.723,-19
0.724,-65
0.725,-87
