timestamp,New ECG Sample
0.0,17
0.001,142
0.002,262
0.003,311
0.004,274
0.005,283
0.006,248
0.007,232
0.008,214
0.009,217
0.01,205
0.011,154
0.012,167
0.013,141
0.014,101
0.015,112
0.016,94
0.017,109
0.018,78
0.019,59
0.02,67
0.021,37
0.022,-6
0.023,-75
0.024,-59
0.025,-85
0.026,-60
0.027,-46
0.028,-58
0.029,-47
0.03,-67
0.031,-2
0.032,21
0.033,74
0.034,130
0.035,177
0.036,194
0.037,174
0.038,118
0.039,34
0.04,9
0.041,-24
0.042,17
0.043,51
0.044,63
0.045,39
0.046,5
0.047,16
0.048,-32
0.049,0
0.05,44
0.051,66
0.052,48
0.053,82
0.054,53
0.055,66
0.056,54
0.057,61
0.058,101
0.059,100
0.06,73
0.061,59
0.062,36
0.063,41
0.064,27
0.065,30
0.066,57
0.067,74
0.068,47
0.069,72
0.07,22
0.071,63
0.072,14
0.073,6
0.074,31
0.075,42
0.076,78
0.077,85
0.078,119
0.079,101
0.08,86
0.081,90
0.082,99
0.083,72
0.084,54
0.085,69
0.086,74
0.087,51
0.088,70
0.089,50
0.09,33
0.091,29
0.092,71
0.093,97
0.094,103
0.095,161
0.096,186
0.097,142
0.098,155
0.099,134
0.1,97
0.101,73
0.102,51
0.103,21
0.104,-42
0.105,-67
0.106,-119
0.107,-75
0.108,-87
0.109,-20
0.11,49
0.111,155
0.112,194
0.113,234
0.114,228
0.115,144
0.116,132
0.117,97
0.118,131
0.119,149
0.12,152
0.121,155
0.122,106
0.123,15
0.124,-31
0.125,-110
0.126,-127
0.127,-87
0.128,-80
0.129,14
0.13,108
0.131,164
0.132,267
0.133,298
0.134,297
0.135,251
0.136,173
0.137,60
0.138,-38
0.139,-70
0.14,-88
0.141,-39
0.142,51
0.143,118
0.144,141
0.145,151
0.146,96
0.147,42
0.148,37
0.149,67
0.15,122
0.151,165
0.152,266
0.153,270
0.154,235
0.155,147
0.156,79
0.157,-45
0.158,-92
0.159,-77
0.16,-72
0.161,-41
0.162,-43
0.163,-14
0.164,32
0.165,74
