timestamp,New ECG Sample
0.0,60
0.001,59
0.002,28
0.003,37
0.004,-20
0.005,-7
0.006,-70
0.007,-57
0.008,-55
0.009,-52
0.01,-34
0.011,-29
0.012,6
0.013,-16
0.014,6
0.015,-4
0.016,-9
0.017,30
0.018,98
0.019,154
0.02,194
0.021,248
0.022,238
0.023,198
0.024,107
0.025,88
0.026,48
0.027,61
0.028,86
0.029,119
0.03,159
0.031,169
0.032,132
0.033,134
0.034,118
0.035,47
0.036,3
0.037,-5
0.038,5
0.039,87
0.04,138
0.041,162
0.042,208
0.043,207
0.044,157
0.045,70
0.046,34
0.047,-2
0.048,-56
0.049,-51
0.05,10
0.051,68
0.052,111
0.053,120
0.054,87
0.055,95
0.056,93
0.057,105
0.058,74
0.059,99
0.06,148
0.061,113
0.062,135
0.063,145
0.064,152
0.065,173
0.066,179
0.067,159
0.068,165
0.069,131
0.07,73
0.071,12
0.072,17
0.073,0
0.074,-26
0.075,-28
0.076,-50
0.077,-17
0.078,1
0.079,62
0.08,137
0.081,144
0.082,190
0.083,189
0.084,172
0.085,133
0.086,139
0.087,147
0.088,132
0.089,145
0.09,171
0.091,122
0.092,115
0.093,66
0.094,36
0.095,-26
0.096,-55
0.097,22
0.098,74
0.099,188
0.1,255
0.101,252
0.102,250
0.103,213
0.104,173
0.105,136
0.106,78
0.107,26
0.108,55
0.109,61
0.11,98
0.111,79
0.112,69
0.113,50
0.114,15
0.115,-10
0.116,21
0.117,41
0.118,59
0.119,53
0.12,82
0.121,91
0.122,58
0.123,96
0.124,80
0.125,102
0.126,107
0.127,128
0.128,166
0.129,163
0.13,131
0.131,105
0.132,133
0.133,119
0.134,117
0.135,81
0.136,48
0.137,52
0.138,59
0.139,112
0.14,164
0.141,224
0.142,298
0.143,273
0.144,234
0.145,223
0.146,162
0.147,116
0.148,84
0.149,63
0.15,24
0.151,15
0.152,23
0.153,1
0.154,3
0.155,-23
0.156,52
0.157,51
0.158,26
0.159,11
0.16,44
0.161,117
0.162,204
0.163,238
0.164,293
0.165,275
0.166,253
0.167,238
0.168,182
0.169,115
0.17,85
0.171,49
0.172,55
0.173,50
0.174,45
0.175,94
0.176,112
0.177,114
0.178,101
0.179,103
0.18,103
0.181,68
0.182,72
0.183,126
0.184,133
0.185,170
0.186,164
0.187,179
0.188,143
0.189,152
0.19,136
0.191,112
0.192,113
0.193,111
0.194,90
0.195,52
0.196,16
0.197,-6
0.198,-10
0.199,4
0.2,60
0.201,105
0.202,153
0.203,235
0.204,257
0.205,276
0.206,225
0.207,157
0.208,75
0.209,67
0.21,-5
0.211,-49
0.212,-32
0.213,-7
0.214,37
0.215,106
0.216,154
0.217,188
0.218,209
0.219,226
0.22,206
0.221,188
0.222,210
0.223,183
0.224,248
0.225,231
0.226,226
0.227,251
0.228,184
0.229,115
0.23,39
0.231,11
0.232,-11
0.233,12
0.234,27
0.235,23
0.236,0
0.237,-25
0.238,-7
0.239,5
0.24,-7
0.241,-12
0.242,12
0.243,6
0.244,17
0.245,86
0.246,187
0.247,259
0.248,288
0.249,296
0.25,277
0.251,229
0.252,185
0.253,187
0.254,205
0.255,154
0.256,143
0.257,119
0.258,79
0.259,17
0.26,-12
0.261,-12
0.262,-27
0.263,20
0.264,74
0.265,172
0.266,201
0.267,268
0.268,338
0.269,365
0.27,353
0.271,305
0.272,250
0.273,194
0.274,144
0.275,53
0.276,17
0.277,-3
0.278,-67
0.279,-51
0.28,-45
0.281,-12
0.282,6
0.283,65
0.284,68
0.285,87
0.286,87
0.287,101
0.288,98
0.289,103
0.29,125
0.291,138
0.292,137
0.293,158
0.294,165
0.295,174
0.296,210
0.297,232
0.298,215
0.299,214
0.3,168
0.301,118
0.302,89
0.303,86
0.304,72
0.305,88
0.306,88
0.307,143
0.308,149
0.309,213
0.31,194
0.311,188
0.312,132
0.313,108
0.314,43
0.315,-8
0.316,9
0.317,13
0.318,33
0.319,70
0.32,69
0.321,95
0.322,79
0.323,124
0.324,125
0.325,192
0.326,211
0.327,216
0.328,205
0.329,201
0.33,139
0.331,164
0.332,181
0.333,158
0.334,163
0.335,147
0.336,126
0.337,123
0.338,123
0.339,191
0.34,201
0.341,261
0.342,272
0.343,228
0.344,157
0.345,112
0.346,68
0.347,-4
0.348,-18
0.349,-6
0.35,-20
0.351,49
0.352,52
0.353,89
0.354,111
0.355,119
0.356,165
0.357,156
0.358,135
0.359,148
0.36,110
0.361,114
0.362,80
0.363,60
0.364,29
0.365,64
0.366,58
0.367,86
0.368,144
0.369,173
0.37,198
0.371,263
0.372,236
0.373,256
0.374,171
0.375,159
0.376,60
0.377,37
0.378,10
0.379,32
0.38,68
0.381,81
0.382,149
0.383,194
0.384,184
0.385,212
0.386,175
0.387,122
0.388,136
0.389,155
0.39,150
0.391,122
0.392,122
0.393,75
0.394,47
0.395,86
0.396,59
0.397,50
0.398,64
0.399,80
0.4,91
0.401,169
0.402,195
0.403,169
0.404,169
0.405,124
0.406,84
0.407,96
0.408,123
0.409,145
0.41,165
0.411,158
0.412,200
0.413,182
0.414,174
0.415,146
0.416,95
0.417,83
0.418,34
0.419,20
0.42,20
0.421,54
0.422,98
0.423,162
0.424,221
0.425,252
0.426,269
0.427,232
0.428,168
0.429,95
0.43,66
0.431,59
0.432,32
0.433,34
0.434,22
0.435,0
0.436,38
0.437,62
0.438,132
0.439,125
0.44,156
0.441,156
0.442,173
0.443,186
0.444,191
0.445,234
0.446,228
0.447,209
0.448,224
0.449,212
0.45,117
0.451,75
0.452,9
0.453,-19
0.454,-82
0.455,-105
0.456,-63
0.457,-8
0.458,27
0.459,123
0.46,215
0.461,277
0.462,276
0.463,269
0.464,221
0.465,186
0.466,143
0.467,173
0.468,141
0.469,79
0.47,35
0.471,42
0.472,73
0.473,95
0.474,109
0.475,144
0.476,156
0.477,161
0.478,132
0.479,100
0.48,95
0.481,110
0.482,116
0.483,85
0.484,86
0.485,90
0.486,63
0.487,48
0.488,56
0.489,62
0.49,98
0.491,131
0.492,97
0.493,117
0.494,100
0.495,104
0.496,155
0.497,97
0.498,124
0.499,175
0.5,170
0.501,159
0.502,173
0.503,188
0.504,163
0.505,159
0.506,111
0.507,80
0.508,64
0.509,19
0.51,26
0.511,11
0.512,22
0.513,68
0.514,95
0.515,156
0.516,149
0.517,125
0.518,103
0.519,102
0.52,105
0.521,91
0.522,102
0.523,93
0.524,100
0.525,78
0.526,82
0.527,91
0.528,137
0.529,203
0.53,250
0.531,284
0.532,242
0.533,198
0.534,169
0.535,112
0.536,61
0.537,67
0.538,48
0.539,2
0.54,-5
0.541,-42
0.542,-22
0.543,16
0.544,73
0.545,128
0.546,156
0.547,188
0.548,212
0.549,237
0.55,215
0.551,200
0.552,153
0.553,57
0.554,-16
0.555,-102
0.556,-120
0.557,-89
0.558,-105
0.559,-31
0.56,22
0.561,119
0.562,198
0.563,292
0.564,295
0.565,355
0.566,319
0.567,271
0.568,276
0.569,225
0.57,158
0.571,80
0.572,1
0.573,-48
0.574,-93
0.575,-122
0.576,-82
0.577,-47
0.578,56
0.579,98
0.58,203
0.581,202
0.582,193
0.583,177
0.584,186
0.585,167
0.586,193
0.587,236
0.588,203
0.589,147
0.59,125
0.591,92
0.592,83
0.593,39
0.594,49
0.595,42
0.596,18
0.597,12
0.598,44
0.599,62
0.6,49
0.601,77
0.602,53
0.603,58
0.604,87
0.605,49
0.606,71
0.607,91
0.608,98
0.609,128
0.61,135
0.611,143
0.612,136
0.613,145
0.614,151
0.615,176
0.616,124
0.617,111
0.618,91
0.619,83
0.62,54
0.621,46
0.622,57
0.623,76
0.624,80
0.625,110
0.626,77
0.627,146
0.628,117
0.629,142
0.63,154
0.631,174
0.632,153
0.633,140
0.634,97
0.635,24
0.636,24
0.637,-4
0.638,-12
0.639,13
0.64,42
0.641,74
0.642,117
0.643,166
0.644,191
0.645,197
0.646,130
0.647,112
0.648,94
0.649,84
0.65,25
0.651,-33
0.652,-34
0.653,-58
0.654,-22
0.655,8
0.656,41
0.657,51
0.658,89
0.659,163
0.66,188
0.661,240
0.662,275
0.663,265
0.664,275
0.665,260
0.666,217
0.667,159
0.668,115
0.669,51
0.67,16
0.671,-31
0.672,-60
0.673,-100
0.674,-93
0.675,-75
0.676,-53
0.677,-30
0.678,43
