timestamp,New ECG Sample
0.0,51
0.001,138
0.002,214
0.003,302
0.004,237
0.005,300
0.006,308
0.007,278
0.008,248
0.009,257
0.01,233
0.011,210
0.012,161
0.013,122
0.014,63
0.015,24
0.016,-43
0.017,-25
0.018,9
0.019,74
0.02,139
0.021,177
0.022,220
0.023,164
0.024,132
0.025,95
0.026,57
0.027,70
0.028,21
0.029,27
0.03,18
0.031,27
0.032,9
0.033,-5
0.034,-17
0.035,0
0.036,-20
0.037,-39
0.038,-29
0.039,-14
0.04,11
0.041,81
0.042,73
0.043,113
0.044,148
0.045,181
0.046,169
0.047,191
0.048,153
0.049,175
0.05,143
0.051,103
0.052,67
0.053,62
0.054,31
0.055,13
0.056,-34
0.057,-59
0.058,-83
0.059,-102
0.06,-49
0.061,-10
0.062,73
0.063,169
0.064,231
0.065,274
0.066,264
0.067,205
0.068,140
0.069,86
0.07,-8
0.071,-19
0.072,-63
0.073,-113
0.074,-64
0.075,-5
0.076,-12
0.077,9
0.078,-9
0.079,5
0.08,29
0.081,10
0.082,68
0.083,99
0.084,123
0.085,126
0.086,158
0.087,122
0.088,77
0.089,40
0.09,-15
0.091,-31
0.092,-69
0.093,-61
0.094,-90
0.095,-83
0.096,-89
0.097,-45
0.098,2
0.099,76
0.1,130
0.101,168
0.102,167
0.103,148
0.104,140
0.105,93
0.106,87
0.107,81
0.108,93
0.109,80
0.11,50
0.111,49
0.112,55
0.113,61
0.114,79
0.115,35
0.116,8
0.117,-34
0.118,-66
0.119,-57
0.12,-100
0.121,-88
0.122,-106
0.123,-79
0.124,-35
0.125,14
0.126,79
0.127,125
0.128,160
0.129,127
0.13,159
0.131,76
0.132,47
0.133,0
0.134,-61
0.135,-128
0.136,-109
0.137,-116
0.138,-87
0.139,-48
0.14,51
0.141,109
0.142,146
0.143,142
0.144,162
0.145,136
0.146,115
0.147,25
0.148,-32
0.149,-66
0.15,-42
0.151,-38
0.152,-15
0.153,22
0.154,72
0.155,81
