timestamp,New ECG Sample
0.0,-51
0.001,73
0.002,204
0.003,235
0.004,233
0.005,166
0.006,79
0.007,-11
0.008,-56
0.009,-92
0.01,-141
0.011,-142
0.012,-151
0.013,-164
0.014,-136
0.015,-101
0.016,-76
0.017,-67
0.018,-86
0.019,-80
0.02,-93
0.021,-87
0.022,-30
0.023,-57
0.024,-53
0.025,-95
0.026,-190
0.027,-218
0.028,-231
0.029,-294
0.03,-276
0.031,-220
0.032,-175
0.033,-111
0.034,-77
0.035,-101
0.036,-128
0.037,-131
0.038,-182
0.039,-176
0.04,-145
0.041,-115
0.042,-106
0.043,-120
0.044,-150
0.045,-160
0.046,-122
0.047,-153
0.048,-90
0.049,-79
0.05,-35
0.051,-55
0.052,-88
0.053,-104
0.054,-143
0.055,-158
0.056,-138
0.057,-118
0.058,-162
0.059,-143
0.06,-111
0.061,-105
0.062,-110
0.063,-133
0.064,-145
0.065,-162
0.066,-166
0.067,-189
0.068,-166
0.069,-183
0.07,-155
0.071,-173
0.072,-146
0.073,-157
0.074,-116
0.075,-96
0.076,-85
0.077,-39
0.078,-67
0.079,-70
0.08,-94
0.081,-133
0.082,-169
0.083,-254
0.084,-257
0.085,-241
0.086,-243
0.087,-197
0.088,-220
0.089,-258
0.09,-220
0.091,-232
0.092,-187
0.093,-113
0.094,-90
0.095,-37
0.096,-14
0.097,14
0.098,-23
0.099,-58
0.1,-65
0.101,-140
0.102,-169
0.103,-208
0.104,-217
0.105,-246
0.106,-231
0.107,-211
0.108,-124
0.109,-105
0.11,-59
0.111,-71
0.112,-73
0.113,-109
0.114,-113
0.115,-156
0.116,-183
0.117,-184
0.118,-203
0.119,-247
0.12,-257
0.121,-277
0.122,-254
0.123,-221
0.124,-189
0.125,-140
0.126,-67
0.127,-12
0.128,12
0.129,-13
0.13,-5
0.131,-69
0.132,-174
0.133,-243
0.134,-304
0.135,-324
0.136,-260
0.137,-179
0.138,-103
0.139,-66
0.14,-57
0.141,-35
0.142,-108
0.143,-205
0.144,-306
0.145,-376
0.146,-348
0.147,-318
0.148,-211
0.149,-100
0.15,-12
0.151,27
0.152,4
0.153,-67
0.154,-111
0.155,-140
0.156,-201
0.157,-166
0.158,-121
0.159,-88
0.16,-65
0.161,-72
0.162,-80
0.163,-100
0.164,-178
0.165,-231
0.166,-233
0.167,-277
0.168,-274
0.169,-234
0.17,-147
0.171,-149
0.172,-154
0.173,-174
0.174,-203
0.175,-247
0.176,-287
0.177,-276
0.178,-262
0.179,-225
0.18,-156
0.181,-130
0.182,-129
0.183,-125
0.184,-192
0.185,-197
0.186,-202
0.187,-187
0.188,-198
0.189,-189
0.19,-215
0.191,-194
0.192,-207
0.193,-196
0.194,-186
0.195,-135
0.196,-109
0.197,-95
0.198,-37
0.199,9
0.2,60
0.201,94
0.202,57
0.203,0
0.204,-13
0.205,-91
0.206,-177
0.207,-239
0.208,-297
0.209,-340
0.21,-363
0.211,-373
0.212,-329
0.213,-307
0.214,-283
0.215,-181
0.216,-204
0.217,-126
0.218,-133
0.219,-88
0.22,-125
0.221,-130
0.222,-158
0.223,-159
0.224,-145
0.225,-162
0.226,-188
0.227,-241
0.228,-272
0.229,-263
0.23,-261
0.231,-221
0.232,-206
0.233,-174
0.234,-177
0.235,-208
0.236,-192
0.237,-238
0.238,-245
0.239,-190
0.24,-140
0.241,-80
0.242,-15
0.243,20
0.244,65
0.245,5
0.246,-49
0.247,-187
0.248,-263
0.249,-319
0.25,-309
0.251,-320
0.252,-281
0.253,-225
0.254,-142
0.255,-114
0.256,-63
0.257,-76
0.258,-134
0.259,-112
0.26,-165
0.261,-210
0.262,-248
0.263,-228
0.264,-198
0.265,-187
0.266,-137
0.267,-115
0.268,-105
0.269,-168
0.27,-216
0.271,-231
0.272,-261
0.273,-242
0.274,-219
0.275,-211
0.276,-182
0.277,-228
0.278,-214
0.279,-186
0.28,-217
0.281,-174
0.282,-161
0.283,-148
0.284,-133
0.285,-114
0.286,-120
0.287,-119
0.288,-125
0.289,-121
0.29,-185
0.291,-214
0.292,-246
0.293,-270
0.294,-269
0.295,-274
0.296,-253
0.297,-234
0.298,-225
0.299,-189
0.3,-131
0.301,-102
0.302,-54
