timestamp,New ECG Sample
0.0,-118
0.001,-115
0.002,-102
0.003,-96
0.004,-134
0.005,-149
0.006,-210
0.007,-238
0.008,-223
0.009,-193
0.01,-128
0.011,-102
0.012,-109
0.013,-45
0.014,-63
0.015,-66
0.016,-79
0.017,-108
0.018,-125
0.019,-130
0.02,-139
0.021,-164
0.022,-137
0.023,-172
0.024,-194
0.025,-175
0.026,-175
0.027,-185
0.028,-183
0.029,-165
0.03,-156
0.031,-124
0.032,-138
0.033,-193
0.034,-276
0.035,-248
0.036,-266
0.037,-286
0.038,-253
0.039,-213
0.04,-137
0.041,-140
0.042,-83
0.043,-97
0.044,-78
0.045,-91
0.046,-107
0.047,-152
0.048,-128
0.049,-149
0.05,-157
0.051,-199
0.052,-125
0.053,-140
0.054,-149
0.055,-167
0.056,-160
0.057,-197
0.058,-233
0.059,-252
0.06,-269
0.061,-237
0.062,-249
0.063,-206
0.064,-165
0.065,-196
0.066,-212
0.067,-189
0.068,-201
0.069,-197
0.07,-186
0.071,-163
0.072,-189
0.073,-166
0.074,-195
0.075,-185
0.076,-174
0.077,-129
0.078,-53
0.079,-57
0.08,-68
0.081,-79
0.082,-146
0.083,-182
0.084,-203
0.085,-206
0.086,-242
0.087,-246
0.088,-226
0.089,-191
0.09,-147
0.091,-141
0.092,-107
0.093,-103
0.094,-158
0.095,-178
0.096,-228
0.097,-265
0.098,-279
0.099,-310
0.1,-278
0.101,-296
0.102,-277
0.103,-243
0.104,-236
0.105,-246
0.106,-221
0.107,-170
0.108,-176
0.109,-146
0.11,-189
0.111,-171
0.112,-146
0.113,-154
0.114,-141
0.115,-72
0.116,-133
0.117,-173
0.118,-139
0.119,-170
0.12,-222
0.121,-233
0.122,-221
0.123,-234
0.124,-259
0.125,-258
0.126,-265
0.127,-248
0.128,-209
0.129,-195
0.13,-147
0.131,-100
0.132,-106
0.133,-101
0.134,-158
0.135,-188
0.136,-233
0.137,-242
0.138,-258
0.139,-240
0.14,-220
0.141,-149
0.142,-126
0.143,-159
0.144,-222
0.145,-290
0.146,-352
0.147,-344
0.148,-332
0.149,-278
0.15,-200
0.151,-130
0.152,-119
0.153,-90
0.154,-91
0.155,-119
0.156,-163
0.157,-209
0.158,-255
0.159,-252
0.16,-232
0.161,-200
0.162,-132
0.163,-121
0.164,-55
0.165,-72
0.166,-94
0.167,-151
0.168,-252
0.169,-307
0.17,-352
0.171,-425
0.172,-380
0.173,-373
0.174,-344
0.175,-223
0.176,-148
0.177,-107
