timestamp,New ECG Sample
0.0,-26
0.001,100
0.002,152
0.003,189
0.004,203
0.005,175
0.006,145
0.007,122
0.008,131
0.009,121
0.01,133
0.011,122
0.012,121
0.013,96
0.014,47
0.015,29
0.016,-24
0.017,-84
0.018,-97
0.019,-126
0.02,-185
0.021,-192
0.022,-167
0.023,-92
0.024,-33
0.025,-13
0.026,31
0.027,34
0.028,30
0.029,38
0.03,-7
0.031,-6
0.032,41
0.033,70
0.034,119
0.035,174
0.036,117
0.037,66
0.038,3
0.039,-73
0.04,-108
0.041,-78
0.042,-58
0.043,-10
0.044,25
0.045,52
0.046,93
0.047,98
0.048,94
0.049,49
0.05,80
0.051,35
0.052,40
0.053,32
0.054,26
0.055,-6
0.056,-7
0.057,-37
0.058,-54
0.059,-91
0.06,-68
0.061,-81
0.062,-44
0.063,-39
0.064,-59
0.065,-16
0.066,16
0.067,60
0.068,55
0.069,114
0.07,125
0.071,159
0.072,109
0.073,127
0.074,64
0.075,-8
0.076,-53
0.077,-93
0.078,-108
0.079,-74
0.08,-36
0.081,32
0.082,101
0.083,153
0.084,103
0.085,96
0.086,54
0.087,16
0.088,3
0.089,-11
0.09,9
0.091,2
0.092,-35
0.093,-4
0.094,-9
0.095,-6
0.096,12
0.097,42
0.098,31
0.099,55
0.1,36
0.101,44
0.102,4
0.103,12
0.104,23
0.105,36
0.106,71
0.107,107
0.108,151
0.109,193
0.11,178
0.111,156
0.112,90
0.113,24
0.114,-32
0.115,-56
0.116,-57
0.117,-62
0.118,-35
0.119,-51
0.12,-75
0.121,-53
0.122,-45
0.123,-45
0.124,-26
0.125,-13
0.126,47
0.127,59
0.128,121
0.129,133
0.13,126
0.131,149
0.132,113
0.133,58
0.134,60
0.135,55
0.136,-2
0.137,4
0.138,-18
0.139,-50
0.14,-52
0.141,-83
0.142,-68
0.143,-62
0.144,-37
0.145,5
0.146,40
0.147,110
0.148,196
0.149,240
0.15,256
0.151,232
0.152,214
0.153,100
0.154,-16
0.155,-105
0.156,-120
0.157,-131
0.158,-63
0.159,47
0.16,169
0.161,210
0.162,231
0.163,183
0.164,50
0.165,-14
0.166,-65
0.167,-110
0.168,-104
0.169,-98
0.17,-30
0.171,35
0.172,66
0.173,96
0.174,85
0.175,85
0.176,78
0.177,39
0.178,-19
0.179,-49
0.18,-37
0.181,-36
0.182,27
0.183,64
0.184,66
0.185,66
0.186,96
0.187,63
0.188,103
0.189,111
0.19,144
0.191,154
0.192,132
0.193,106
0.194,23
0.195,74
0.196,5
0.197,48
0.198,77
0.199,86
0.2,93
0.201,102
0.202,133
0.203,144
0.204,132
0.205,151
0.206,133
0.207,132
0.208,116
0.209,48
0.21,-8
0.211,-48
0.212,-75
0.213,-89
0.214,-46
0.215,-8
0.216,-24
0.217,-5
0.218,17
0.219,-17
0.22,-25
0.221,-77
0.222,-56
0.223,-86
0.224,-50
0.225,-40
0.226,11
0.227,86
0.228,190
0.229,260
0.23,266
0.231,297
0.232,272
0.233,250
0.234,199
0.235,144
0.236,102
0.237,-37
0.238,-62
0.239,-74
0.24,-71
0.241,-28
0.242,24
0.243,82
0.244,67
0.245,79
0.246,66
0.247,8
0.248,-18
0.249,-14
0.25,7
0.251,65
0.252,85
0.253,120
0.254,94
0.255,34
0.256,-8
0.257,-25
0.258,-6
0.259,-6
0.26,73
0.261,111
0.262,130
0.263,126
0.264,97
0.265,73
0.266,64
0.267,78
0.268,76
0.269,99
0.27,92
0.271,89
0.272,58
0.273,24
0.274,-11
0.275,4
0.276,-9
0.277,23
0.278,68
0.279,111
0.28,119
0.281,118
0.282,133
0.283,117
0.284,99
0.285,110
0.286,139
0.287,101
0.288,134
0.289,78
0.29,95
0.291,76
0.292,65
0.293,49
0.294,59
0.295,-6
0.296,-55
0.297,-105
0.298,-112
0.299,-72
0.3,-58
0.301,-28
0.302,7
0.303,86
0.304,176
0.305,209
0.306,230
0.307,219
0.308,142
0.309,80
0.31,-15
0.311,-33
0.312,-41
0.313,2
0.314,57
0.315,165
0.316,199
0.317,248
0.318,214
0.319,149
0.32,91
0.321,-21
0.322,-53
0.323,-32
0.324,-14
0.325,61
0.326,105
0.327,191
0.328,206
0.329,183
0.33,191
0.331,102
0.332,67
0.333,30
0.334,0
0.335,-25
0.336,-50
0.337,-37
0.338,-48
0.339,-33
0.34,-44
0.341,2
0.342,-26
0.343,-29
0.344,11
0.345,6
0.346,57
0.347,108
0.348,145
0.349,230
0.35,272
0.351,287
0.352,333
0.353,333
0.354,312
0.355,279
0.356,231
0.357,85
0.358,40
0.359,-69
0.36,-141
0.361,-168
0.362,-163
0.363,-137
0.364,-82
0.365,-49
0.366,2
0.367,86
0.368,120
0.369,128
0.37,185
0.371,139
0.372,129
0.373,52
0.374,52
0.375,34
0.376,9
0.377,69
0.378,39
0.379,108
0.38,108
0.381,141
0.382,164
0.383,115
0.384,98
0.385,123
0.386,152
0.387,161
0.388,192
0.389,212
0.39,229
0.391,161
0.392,88
0.393,57
0.394,33
0.395,-82
0.396,-82
0.397,-47
0.398,-13
0.399,48
0.4,76
0.401,75
0.402,106
0.403,89
0.404,42
0.405,21
0.406,3
0.407,17
0.408,79
0.409,122
0.41,181
0.411,216
0.412,198
0.413,146
0.414,131
0.415,102
0.416,10
0.417,-3
0.418,14
0.419,9
0.42,13
0.421,55
0.422,79
0.423,85
0.424,129
0.425,133
0.426,150
0.427,173
0.428,191
0.429,166
0.43,162
0.431,144
0.432,129
0.433,137
0.434,112
0.435,110
0.436,56
0.437,10
0.438,-70
0.439,-146
0.44,-148
0.441,-135
0.442,-63
0.443,2
0.444,89
0.445,173
0.446,210
0.447,217
0.448,201
0.449,192
0.45,169
0.451,176
0.452,149
0.453,152
0.454,124
0.455,102
0.456,38
0.457,19
0.458,11
0.459,11
0.46,55
0.461,127
0.462,113
0.463,126
0.464,138
0.465,143
0.466,147
0.467,151
0.468,197
0.469,209
0.47,223
0.471,150
0.472,110
0.473,32
0.474,-51
0.475,-96
0.476,-126
0.477,-154
0.478,-135
0.479,-118
0.48,-59
0.481,-15
0.482,17
0.483,70
0.484,132
0.485,193
0.486,206
0.487,220
0.488,267
0.489,299
0.49,261
0.491,280
0.492,229
0.493,156
0.494,91
0.495,56
0.496,68
0.497,49
0.498,34
0.499,-7
0.5,-11
0.501,-30
0.502,-18
0.503,29
0.504,55
0.505,93
0.506,102
0.507,151
0.508,100
0.509,88
0.51,34
0.511,2
0.512,9
0.513,56
0.514,70
0.515,153
0.516,152
0.517,155
0.518,151
0.519,154
0.52,119
0.521,146
0.522,161
0.523,170
0.524,128
0.525,86
0.526,30
0.527,-25
0.528,-61
0.529,-89
0.53,-65
0.531,-47
0.532,21
0.533,59
0.534,158
0.535,166
0.536,164
0.537,144
0.538,107
0.539,29
0.54,37
0.541,56
0.542,96
0.543,140
0.544,167
0.545,173
0.546,191
0.547,149
0.548,112
0.549,142
0.55,179
0.551,183
0.552,157
0.553,144
0.554,78
0.555,60
0.556,-10
0.557,12
0.558,10
0.559,85
0.56,93
0.561,74
0.562,33
0.563,-31
0.564,-80
0.565,-116
0.566,-85
0.567,-54
0.568,45
0.569,89
0.57,151
0.571,169
0.572,180
0.573,180
0.574,151
0.575,137
0.576,164
0.577,153
0.578,132
0.579,162
0.58,177
0.581,237
0.582,212
0.583,150
0.584,96
0.585,13
0.586,-50
0.587,8
0.588,43
0.589,102
0.59,156
0.591,173
0.592,115
0.593,100
0.594,72
0.595,-3
0.596,4
0.597,4
0.598,19
0.599,28
0.6,62
0.601,98
0.602,98
0.603,81
0.604,57
0.605,62
0.606,78
0.607,120
0.608,139
0.609,117
0.61,139
0.611,155
0.612,116
0.613,112
0.614,62
0.615,5
0.616,5
0.617,-15
0.618,-16
0.619,2
0.62,50
0.621,61
0.622,78
0.623,79
0.624,100
0.625,84
0.626,94
0.627,142
0.628,134
0.629,170
0.63,231
0.631,236
0.632,229
0.633,158
0.634,85
0.635,19
0.636,-8
0.637,8
0.638,34
0.639,23
0.64,48
0.641,58
0.642,120
0.643,127
0.644,186
0.645,171
0.646,168
0.647,137
0.648,84
0.649,51
0.65,22
0.651,18
0.652,-1
0.653,-17
0.654,-6
0.655,14
0.656,34
0.657,58
0.658,62
0.659,48
0.66,30
0.661,38
0.662,20
0.663,43
0.664,24
0.665,62
0.666,60
0.667,110
0.668,115
0.669,170
0.67,180
0.671,212
0.672,175
0.673,131
0.674,57
0.675,-13
0.676,-38
0.677,-73
0.678,-73
0.679,-17
0.68,3
0.681,67
0.682,136
0.683,165
0.684,220
0.685,188
0.686,189
0.687,120
0.688,79
0.689,65
0.69,36
0.691,68
0.692,119
0.693,116
0.694,145
0.695,125
0.696,99
0.697,87
0.698,52
0.699,24
0.7,44
0.701,74
0.702,85
0.703,125
0.704,81
0.705,97
0.706,33
0.707,14
0.708,-35
0.709,7
0.71,1
0.711,-9
0.712,5
0.713,-10
0.714,-10
0.715,43
0.716,40
0.717,57
0.718,60
0.719,79
0.72,87
0.721,78
0.722,83
0.723,63
0.724,118
0.725,152
0.726,222
0.727,240
0.728,243
0.729,168
0.73,147
0.731,76
0.732,39
0.733,35
0.734,20
0.735,37
0.736,52
0.737,42
0.738,21
0.739,-1
0.74,-37
0.741,-50
0.742,-14
0.743,1
0.744,34
0.745,114
0.746,125
0.747,137
0.748,118
0.749,119
0.75,71
0.751,67
0.752,50
0.753,109
0.754,74
0.755,107
0.756,86
0.757,67
0.758,66
0.759,63
0.76,16
0.761,-7
0.762,-20
0.763,7
0.764,14
0.765,33
0.766,63
