timestamp,New ECG Sample
0.0,9
0.001,4
0.002,15
0.003,-6
0.004,5
0.005,-18
0.006,-9
0.007,-10
0.008,-11
0.009,10
0.01,-10
0.011,5
0.012,7
0.013,7
0.014,12
0.015,14
0.016,-1
0.017,-7
0.018,-8
0.019,-19
0.02,-14
0.021,-8
0.022,-19
0.023,-5
0.024,-2
0.025,-15
0.026,0
0.027,1
0.028,-12
0.029,-21
0.03,-18
0.031,-18
0.032,-26
0.033,-5
0.034,13
0.035,22
0.036,46
0.037,43
0.038,45
0.039,54
0.04,42
0.041,42
0.042,39
0.043,17
0.044,7
0.045,1
0.046,-8
0.047,-38
0.048,-31
0.049,-43
0.05,-20
0.051,-23
0.052,-19
0.053,-12
0.054,4
0.055,-3
0.056,10
0.057,5
0.058,19
0.059,18
0.06,17
0.061,8
0.062,21
0.063,2
0.064,2
0.065,29
0.066,6
0.067,13
0.068,9
0.069,11
0.07,0
0.071,19
0.072,6
0.073,5
0.074,-10
0.075,-25
0.076,-25
0.077,-16
0.078,-16
0.079,-29
0.08,-19
0.081,-21
0.082,-4
0.083,4
0.084,25
0.085,27
0.086,32
0.087,46
0.088,53
0.089,50
0.09,54
0.091,35
0.092,25
0.093,34
0.094,39
0.095,10
0.096,8
0.097,29
0.098,27
0.099,17
0.1,28
0.101,30
0.102,27
0.103,21
0.104,29
0.105,34
0.106,26
0.107,30
0.108,46
0.109,41
0.11,46
0.111,21
0.112,22
0.113,30
0.114,37
0.115,8
0.116,23
0.117,8
0.118,16
0.119,-6
0.12,7
0.121,-12
0.122,3
0.123,-8
0.124,-29
0.125,-34
0.126,-30
0.127,-34
0.128,-22
0.129,-39
0.13,-41
0.131,-24
0.132,-21
0.133,-16
0.134,9
0.135,-12
0.136,6
0.137,16
0.138,28
0.139,54
0.14,50
0.141,44
0.142,65
0.143,51
0.144,59
0.145,55
0.146,34
0.147,17
0.148,-3
0.149,-5
0.15,-23
0.151,-28
0.152,-28
0.153,-6
0.154,-3
0.155,-1
0.156,21
0.157,31
0.158,42
0.159,57
0.16,71
0.161,78
0.162,74
0.163,78
0.164,74
0.165,70
0.166,65
0.167,52
0.168,29
0.169,15
0.17,8
0.171,-2
0.172,0
0.173,-10
0.174,-23
0.175,-22
0.176,-5
0.177,7
0.178,-6
0.179,7
0.18,12
0.181,11
0.182,8
0.183,-3
0.184,-23
0.185,-8
0.186,-32
0.187,-32
0.188,-24
0.189,-42
0.19,-29
0.191,-32
0.192,-8
0.193,4
0.194,4
0.195,27
0.196,12
0.197,22
0.198,47
0.199,48
0.2,57
0.201,56
0.202,49
0.203,47
0.204,58
0.205,62
0.206,42
0.207,36
0.208,31
0.209,17
0.21,6
0.211,5
0.212,-18
0.213,-24
0.214,-20
0.215,-33
0.216,-11
0.217,-27
0.218,-24
0.219,-25
0.22,-19
0.221,-10
0.222,4
0.223,8
0.224,5
0.225,16
