timestamp,New ECG Sample
0.0,5
0.001,-3
0.002,-8
0.003,-1
0.004,13
0.005,-1
0.006,9
0.007,-1
0.008,2
0.009,12
0.01,-15
0.011,-4
0.012,10
0.013,-11
0.014,15
0.015,3
0.016,29
0.017,8
0.018,12
0.019,0
0.02,2
0.021,-7
0.022,-21
0.023,-17
0.024,-17
0.025,-20
0.026,-11
0.027,8
0.028,19
0.029,23
0.03,12
0.031,32
0.032,17
0.033,16
0.034,6
0.035,7
0.036,-12
0.037,-14
0.038,-33
0.039,-34
0.04,-29
0.041,-27
0.042,-31
0.043,-20
0.044,-30
0.045,-34
0.046,4
0.047,-20
0.048,3
0.049,14
0.05,13
0.051,3
0.052,-13
0.053,1
0.054,9
0.055,11
0.056,-1
0.057,0
0.058,-1
0.059,-6
0.06,-15
0.061,-21
0.062,-33
0.063,-22
0.064,-27
0.065,-33
0.066,-12
0.067,-8
0.068,-17
0.069,-3
0.07,1
0.071,28
0.072,24
0.073,23
0.074,28
0.075,18
0.076,16
0.077,13
0.078,1
0.079,-10
0.08,-1
0.081,-7
0.082,8
0.083,13
0.084,19
0.085,26
0.086,26
0.087,43
0.088,35
0.089,29
0.09,15
0.091,-7
0.092,7
0.093,-11
0.094,-32
0.095,-13
0.096,-37
0.097,-23
0.098,-36
0.099,-32
0.1,-37
0.101,-30
0.102,-41
0.103,-34
0.104,-50
0.105,-48
0.106,-44
0.107,-36
0.108,-14
0.109,-11
0.11,-14
0.111,1
0.112,2
0.113,8
0.114,-2
0.115,5
0.116,-6
0.117,-9
0.118,-16
0.119,-2
0.12,5
0.121,9
0.122,22
0.123,29
0.124,23
0.125,21
0.126,12
0.127,5
0.128,-16
0.129,-30
0.13,-56
0.131,-63
0.132,-93
0.133,-101
0.134,-95
0.135,-89
0.136,-76
0.137,-66
0.138,-45
0.139,-31
0.14,2
0.141,19
0.142,37
0.143,57
0.144,68
0.145,69
0.146,74
0.147,74
0.148,57
0.149,69
0.15,63
0.151,46
0.152,31
0.153,33
0.154,20
0.155,-1
0.156,2
0.157,-3
0.158,-17
0.159,-42
0.16,-32
0.161,-54
0.162,-35
0.163,-26
0.164,-15
0.165,-19
0.166,-13
0.167,13
0.168,1
0.169,35
0.17,24
0.171,36
0.172,30
0.173,32
0.174,42
0.175,42
0.176,40
0.177,42
0.178,49
0.179,64
0.18,76
0.181,56
0.182,59
0.183,43
0.184,48
0.185,30
0.186,30
0.187,14
0.188,11
0.189,5
0.19,-21
0.191,0
0.192,7
0.193,20
0.194,38
0.195,21
0.196,28
0.197,19
0.198,24
0.199,30
0.2,28
0.201,27
0.202,16
0.203,8
0.204,11
0.205,5
0.206,10
0.207,-4
0.208,-1
0.209,9
0.21,11
0.211,-1
0.212,11
0.213,13
0.214,18
0.215,44
0.216,45
0.217,63
0.218,69
0.219,87
0.22,91
0.221,107
0.222,97
0.223,99
0.224,108
0.225,90
0.226,81
0.227,76
0.228,73
0.229,59
0.23,67
0.231,70
0.232,73
0.233,61
0.234,75
0.235,57
0.236,70
0.237,62
0.238,49
0.239,46
0.24,35
0.241,33
0.242,12
0.243,21
0.244,19
0.245,24
0.246,38
0.247,48
0.248,54
0.249,70
0.25,77
0.251,100
0.252,99
0.253,95
0.254,81
0.255,63
0.256,70
0.257,55
0.258,49
0.259,41
0.26,29
0.261,39
0.262,44
0.263,38
0.264,38
0.265,42
0.266,32
0.267,42
0.268,22
0.269,30
0.27,18
0.271,17
0.272,0
0.273,-7
0.274,-9
0.275,-22
0.276,-35
0.277,-11
0.278,-18
0.279,-7
0.28,-22
0.281,3
0.282,17
0.283,17
0.284,40
0.285,62
0.286,72
0.287,72
0.288,103
0.289,107
0.29,109
0.291,108
0.292,106
0.293,80
0.294,73
0.295,62
0.296,56
0.297,37
0.298,25
0.299,40
0.3,32
0.301,20
0.302,35
0.303,39
0.304,39
0.305,45
0.306,46
0.307,45
0.308,59
0.309,45
0.31,47
0.311,42
0.312,47
0.313,54
0.314,42
0.315,63
0.316,51
0.317,50
0.318,46
0.319,42
0.32,26
0.321,22
0.322,25
0.323,1
0.324,31
0.325,25
0.326,33
0.327,42
0.328,64
0.329,66
0.33,95
0.331,122
0.332,154
0.333,164
0.334,193
0.335,238
0.336,256
0.337,299
0.338,338
0.339,369
0.34,435
0.341,483
0.342,537
0.343,610
0.344,652
0.345,683
0.346,725
0.347,721
0.348,732
0.349,714
0.35,688
0.351,647
0.352,593
0.353,526
0.354,463
0.355,426
0.356,341
0.357,280
0.358,224
0.359,161
0.36,106
0.361,89
0.362,56
0.363,12
0.364,1
0.365,-33
0.366,-46
0.367,-49
0.368,-45
0.369,-43
0.37,-30
0.371,-18
0.372,4
0.373,0
0.374,24
0.375,30
0.376,31
0.377,31
0.378,30
0.379,32
0.38,28
0.381,27
0.382,15
0.383,32
0.384,35
0.385,18
0.386,18
0.387,31
0.388,33
0.389,28
0.39,12
0.391,23
0.392,8
0.393,3
0.394,8
0.395,10
0.396,30
0.397,28
0.398,46
0.399,53
0.4,52
0.401,91
0.402,82
0.403,92
0.404,88
0.405,85
0.406,86
0.407,70
0.408,90
0.409,81
0.41,75
0.411,68
0.412,88
0.413,86
0.414,77
0.415,63
0.416,81
0.417,78
0.418,63
0.419,51
0.42,47
0.421,45
0.422,56
0.423,57
0.424,78
0.425,86
0.426,106
0.427,119
0.428,130
0.429,136
0.43,130
0.431,122
0.432,117
0.433,129
0.434,115
0.435,121
0.436,102
0.437,122
0.438,126
0.439,115
0.44,136
0.441,133
0.442,146
0.443,147
0.444,124
0.445,126
0.446,146
0.447,129
0.448,125
0.449,128
0.45,111
0.451,144
0.452,151
0.453,147
0.454,162
0.455,161
0.456,176
0.457,167
0.458,172
0.459,154
0.46,143
0.461,166
0.462,143
0.463,150
0.464,149
0.465,158
0.466,151
0.467,168
0.468,173
0.469,172
0.47,171
0.471,168
0.472,154
0.473,166
0.474,156
0.475,158
0.476,148
0.477,152
0.478,149
0.479,151
0.48,167
0.481,169
0.482,187
0.483,194
0.484,189
0.485,198
0.486,206
0.487,193
0.488,194
0.489,199
0.49,175
0.491,162
0.492,175
0.493,176
0.494,166
0.495,184
0.496,183
0.497,201
0.498,209
0.499,234
0.5,216
0.501,238
0.502,229
0.503,246
0.504,245
0.505,257
0.506,284
0.507,290
0.508,279
0.509,291
0.51,298
0.511,288
0.512,288
0.513,296
0.514,282
0.515,273
0.516,265
0.517,264
0.518,260
0.519,271
0.52,274
0.521,274
0.522,287
0.523,293
0.524,293
0.525,316
0.526,306
0.527,311
0.528,304
0.529,312
0.53,315
0.531,304
0.532,323
0.533,307
0.534,302
0.535,321
0.536,324
0.537,328
0.538,313
0.539,305
0.54,307
0.541,289
0.542,270
0.543,258
0.544,256
0.545,236
0.546,228
0.547,230
0.548,234
0.549,228
0.55,235
0.551,218
0.552,222
0.553,224
0.554,223
0.555,195
0.556,207
0.557,186
0.558,191
0.559,173
0.56,169
0.561,163
0.562,154
0.563,158
0.564,154
0.565,183
0.566,163
0.567,158
0.568,135
0.569,145
0.57,118
0.571,107
0.572,123
0.573,85
0.574,77
0.575,79
0.576,61
0.577,56
0.578,64
0.579,63
0.58,55
0.581,67
0.582,62
0.583,58
0.584,55
0.585,64
0.586,63
0.587,85
0.588,71
0.589,78
0.59,93
0.591,83
0.592,88
0.593,75
0.594,91
0.595,71
0.596,71
0.597,53
0.598,46
0.599,31
0.6,15
0.601,38
0.602,27
0.603,6
0.604,13
0.605,19
0.606,31
0.607,39
0.608,33
0.609,35
0.61,49
0.611,47
0.612,37
0.613,44
0.614,39
0.615,39
0.616,52
0.617,38
0.618,49
0.619,43
0.62,31
0.621,18
0.622,17
0.623,11
0.624,19
0.625,11
0.626,-22
0.627,7
0.628,15
0.629,13
0.63,21
0.631,17
0.632,26
0.633,28
0.634,45
0.635,39
0.636,37
0.637,27
0.638,17
0.639,14
0.64,-10
0.641,1
0.642,-30
0.643,-21
0.644,-9
0.645,-4
0.646,-9
0.647,13
0.648,7
0.649,7
0.65,19
0.651,11
0.652,37
0.653,35
0.654,39
0.655,19
0.656,20
0.657,35
0.658,15
0.659,27
0.66,5
0.661,9
0.662,18
0.663,13
0.664,11
0.665,7
0.666,23
0.667,21
0.668,6
0.669,21
0.67,35
0.671,51
0.672,26
0.673,47
0.674,54
0.675,51
0.676,40
0.677,53
0.678,48
0.679,52
0.68,37
0.681,53
0.682,32
0.683,48
0.684,38
0.685,43
0.686,34
0.687,49
0.688,37
0.689,41
0.69,42
0.691,55
0.692,28
0.693,43
0.694,41
0.695,23
0.696,26
0.697,19
0.698,27
0.699,18
0.7,34
0.701,25
0.702,26
0.703,34
0.704,47
0.705,32
0.706,45
0.707,37
0.708,48
0.709,53
0.71,47
0.711,46
0.712,40
0.713,38
0.714,54
0.715,53
0.716,47
0.717,61
0.718,62
0.719,72
0.72,78
0.721,72
0.722,83
0.723,81
0.724,95
0.725,100
0.726,111
0.727,113
0.728,99
0.729,93
0.73,84
0.731,114
0.732,106
0.733,97
0.734,97
0.735,83
0.736,88
0.737,96
0.738,97
0.739,96
0.74,105
0.741,91
0.742,95
0.743,103
0.744,105
0.745,105
0.746,117
0.747,126
0.748,111
0.749,114
0.75,122
0.751,125
0.752,121
0.753,135
0.754,119
0.755,141
0.756,117
0.757,131
0.758,108
0.759,118
0.76,114
0.761,102
0.762,93
0.763,93
0.764,96
0.765,82
0.766,81
0.767,64
0.768,48
0.769,46
0.77,36
0.771,38
0.772,40
0.773,21
0.774,8
0.775,14
0.776,3
0.777,-8
0.778,-1
0.779,-17
0.78,-12
0.781,3
0.782,-4
0.783,-11
0.784,-15
0.785,-23
0.786,-19
0.787,0
0.788,-18
0.789,-14
0.79,-14
0.791,-7
0.792,0
0.793,18
0.794,4
0.795,13
0.796,16
0.797,26
0.798,22
0.799,30
0.8,36
0.801,55
0.802,52
0.803,34
