timestamp,New ECG Sample
0.0,-20
0.001,-3
0.002,5
0.003,15
0.004,-4
0.005,1
0.006,-4
0.007,-4
0.008,10
0.009,-6
0.01,6
0.011,-3
0.012,-1
0.013,16
0.014,18
0.015,15
0.016,16
0.017,8
0.018,1
0.019,-1
0.02,-6
0.021,-21
0.022,-16
0.023,-20
0.024,-11
0.025,-6
0.026,14
0.027,20
0.028,24
0.029,41
0.03,26
0.031,16
0.032,8
0.033,3
0.034,-17
0.035,-26
0.036,-27
0.037,-34
0.038,-45
0.039,-36
0.04,-34
0.041,-15
0.042,-23
0.043,-6
0.044,-1
0.045,-2
0.046,5
0.047,15
0.048,-6
0.049,10
0.05,7
0.051,7
0.052,-5
0.053,3
0.054,-2
0.055,-7
0.056,-9
0.057,-17
0.058,-23
0.059,-39
0.06,-31
0.061,-17
0.062,-31
0.063,-12
0.064,-6
0.065,10
0.066,16
0.067,11
0.068,29
0.069,20
0.07,17
0.071,2
0.072,8
0.073,-5
0.074,9
0.075,14
0.076,9
0.077,-10
0.078,30
0.079,23
0.08,39
0.081,32
0.082,20
0.083,22
0.084,14
0.085,6
0.086,-12
0.087,-17
0.088,-29
0.089,-34
0.09,-43
0.091,-27
0.092,-29
0.093,-39
0.094,-43
0.095,-48
0.096,-56
0.097,-46
0.098,-45
0.099,-36
0.1,-23
0.101,-23
0.102,-8
0.103,-11
0.104,3
0.105,3
0.106,4
0.107,-6
0.108,-11
0.109,-14
0.11,-7
0.111,4
0.112,1
0.113,22
0.114,20
0.115,21
0.116,25
0.117,16
0.118,-6
0.119,-19
0.12,-38
0.121,-59
0.122,-80
0.123,-87
0.124,-101
0.125,-99
0.126,-84
0.127,-87
0.128,-60
0.129,-35
0.13,-11
0.131,6
0.132,34
0.133,67
0.134,59
0.135,68
0.136,80
0.137,64
0.138,78
0.139,57
0.14,53
0.141,44
0.142,33
0.143,18
0.144,14
0.145,11
0.146,-9
0.147,-17
0.148,-39
0.149,-41
0.15,-29
0.151,-35
0.152,-29
0.153,-21
0.154,-12
0.155,-4
0.156,14
0.157,12
0.158,19
0.159,31
0.16,27
0.161,45
0.162,44
0.163,50
0.164,46
0.165,58
0.166,74
0.167,58
0.168,61
0.169,66
0.17,66
0.171,43
0.172,25
0.173,13
0.174,9
0.175,2
0.176,-6
0.177,-14
0.178,-2
0.179,22
0.18,22
0.181,30
0.182,24
0.183,37
0.184,18
0.185,28
0.186,10
0.187,15
0.188,14
0.189,6
0.19,15
0.191,12
0.192,6
0.193,13
0.194,17
0.195,-7
0.196,8
0.197,-4
0.198,16
0.199,22
0.2,21
0.201,37
0.202,54
0.203,69
0.204,84
0.205,92
0.206,100
0.207,107
0.208,105
0.209,100
0.21,99
0.211,93
0.212,68
0.213,72
0.214,74
0.215,69
0.216,71
0.217,75
0.218,78
0.219,78
0.22,68
0.221,60
0.222,47
0.223,31
0.224,29
0.225,34
0.226,29
0.227,27
0.228,39
0.229,39
0.23,54
0.231,68
0.232,79
0.233,89
0.234,100
0.235,92
0.236,79
0.237,82
0.238,71
0.239,71
0.24,63
0.241,45
0.242,36
0.243,57
0.244,37
0.245,52
0.246,30
0.247,33
0.248,34
0.249,27
0.25,28
0.251,10
0.252,-4
0.253,-7
0.254,-15
0.255,-15
0.256,-29
0.257,-34
0.258,-26
0.259,-26
0.26,-7
0.261,-8
0.262,24
0.263,16
0.264,41
0.265,65
0.266,81
0.267,98
0.268,95
