timestamp,New ECG Sample
0.0,32
0.001,26
0.002,17
0.003,0
0.004,7
0.005,0
0.006,-10
0.007,-20
0.008,-24
0.009,-12
0.01,-4
0.011,-13
0.012,-20
0.013,0
0.014,-3
0.015,7
0.016,5
0.017,-3
0.018,14
0.019,0
0.02,-8
0.021,10
0.022,-7
0.023,-20
0.024,-6
0.025,-18
0.026,-17
0.027,-18
0.028,-16
0.029,-12
0.03,0
0.031,3
0.032,17
0.033,25
0.034,33
0.035,54
0.036,63
0.037,74
0.038,58
0.039,77
0.04,79
0.041,71
0.042,57
0.043,53
0.044,47
0.045,34
0.046,33
0.047,29
0.048,24
0.049,7
0.05,24
0.051,31
0.052,27
0.053,34
0.054,25
0.055,45
0.056,33
0.057,47
0.058,35
0.059,36
0.06,35
0.061,42
0.062,28
0.063,40
0.064,31
0.065,19
0.066,14
0.067,13
0.068,9
0.069,6
0.07,5
0.071,4
0.072,18
0.073,18
0.074,14
0.075,27
0.076,22
0.077,22
0.078,20
0.079,18
0.08,20
0.081,21
0.082,14
0.083,15
0.084,25
0.085,23
0.086,13
0.087,17
0.088,24
0.089,31
0.09,22
0.091,38
0.092,40
0.093,51
0.094,52
0.095,49
0.096,50
0.097,46
0.098,59
0.099,58
0.1,57
0.101,58
0.102,51
0.103,54
0.104,50
0.105,62
0.106,49
0.107,71
0.108,76
0.109,73
0.11,64
0.111,69
0.112,68
0.113,67
0.114,54
0.115,55
0.116,46
0.117,40
0.118,42
0.119,32
0.12,27
0.121,26
0.122,9
0.123,17
0.124,14
0.125,19
0.126,17
0.127,47
0.128,39
0.129,35
0.13,47
0.131,49
0.132,48
0.133,58
0.134,55
0.135,60
0.136,56
0.137,65
0.138,39
0.139,38
0.14,47
0.141,29
0.142,25
0.143,26
0.144,12
0.145,11
0.146,10
0.147,26
0.148,26
0.149,21
0.15,27
0.151,38
0.152,39
0.153,37
0.154,44
0.155,46
0.156,40
0.157,26
0.158,44
0.159,40
0.16,38
0.161,33
0.162,41
0.163,48
0.164,49
0.165,42
0.166,61
0.167,55
0.168,67
0.169,70
0.17,76
0.171,68
0.172,79
0.173,69
0.174,77
0.175,56
0.176,65
0.177,58
0.178,64
0.179,46
0.18,45
0.181,32
0.182,38
0.183,43
0.184,38
0.185,33
0.186,41
0.187,47
0.188,57
0.189,68
0.19,80
0.191,67
0.192,78
0.193,87
0.194,75
0.195,71
0.196,69
0.197,66
0.198,58
0.199,67
0.2,46
0.201,46
0.202,40
0.203,38
0.204,42
0.205,40
0.206,55
0.207,48
0.208,48
0.209,39
0.21,40
0.211,65
0.212,50
0.213,45
0.214,47
0.215,37
0.216,44
0.217,39
0.218,33
0.219,42
0.22,39
0.221,29
0.222,27
0.223,32
0.224,13
0.225,18
0.226,20
0.227,24
0.228,22
0.229,22
0.23,11
0.231,29
0.232,30
0.233,19
0.234,16
0.235,9
0.236,32
0.237,27
0.238,33
0.239,31
0.24,33
0.241,41
0.242,44
0.243,54
0.244,67
0.245,68
0.246,60
0.247,79
0.248,77
0.249,103
0.25,93
0.251,83
0.252,95
0.253,90
0.254,71
0.255,87
0.256,75
0.257,86
0.258,80
0.259,88
0.26,80
0.261,86
0.262,84
0.263,90
0.264,87
0.265,97
0.266,81
0.267,85
0.268,99
0.269,81
0.27,76
0.271,60
0.272,56
0.273,53
0.274,34
0.275,12
0.276,13
0.277,9
0.278,-1
0.279,-7
0.28,-14
0.281,-10
0.282,-10
0.283,-7
0.284,-8
0.285,6
0.286,21
0.287,28
0.288,44
0.289,43
0.29,65
0.291,68
0.292,65
0.293,74
0.294,76
0.295,82
0.296,77
0.297,99
0.298,86
0.299,87
0.3,96
0.301,102
0.302,98
0.303,104
0.304,113
0.305,107
0.306,113
0.307,104
0.308,109
0.309,99
0.31,108
0.311,103
0.312,87
0.313,100
0.314,91
0.315,92
0.316,91
0.317,90
0.318,95
0.319,112
0.32,115
0.321,110
0.322,112
0.323,139
0.324,141
0.325,157
0.326,161
0.327,165
0.328,169
0.329,167
0.33,174
0.331,183
0.332,172
0.333,183
0.334,170
0.335,172
0.336,177
0.337,156
0.338,154
0.339,146
0.34,137
0.341,140
0.342,127
0.343,122
0.344,120
0.345,106
0.346,114
0.347,97
0.348,100
0.349,101
0.35,98
0.351,93
0.352,90
0.353,98
0.354,105
0.355,94
0.356,112
0.357,106
0.358,107
0.359,116
0.36,118
0.361,128
0.362,110
0.363,115
0.364,100
0.365,121
0.366,88
0.367,75
0.368,88
0.369,55
0.37,67
0.371,57
0.372,46
0.373,46
0.374,52
0.375,52
0.376,50
0.377,63
0.378,46
0.379,63
0.38,63
0.381,73
0.382,64
0.383,66
0.384,74
0.385,65
0.386,68
0.387,45
0.388,44
0.389,53
0.39,53
0.391,52
0.392,51
0.393,45
0.394,32
0.395,54
0.396,58
0.397,60
0.398,60
0.399,71
0.4,76
0.401,88
0.402,79
0.403,84
0.404,85
0.405,91
0.406,63
0.407,84
0.408,76
0.409,74
0.41,65
0.411,60
0.412,58
0.413,52
0.414,61
0.415,65
0.416,62
0.417,79
0.418,61
0.419,74
0.42,61
0.421,72
0.422,65
0.423,69
0.424,58
0.425,61
0.426,53
0.427,44
0.428,58
0.429,45
0.43,34
0.431,40
0.432,52
0.433,37
0.434,57
0.435,66
0.436,65
0.437,68
0.438,72
0.439,82
0.44,94
0.441,106
0.442,104
0.443,100
0.444,104
0.445,114
