timestamp,New ECG Sample
0.0,-10
0.001,-10
0.002,-10
0.003,-10
0.004,-9
0.005,-12
0.006,-5
0.007,13
0.008,0
0.009,11
0.01,13
0.011,26
0.012,35
0.013,16
0.014,18
0.015,1
0.016,6
0.017,-6
0.018,-16
0.019,-13
0.02,-16
0.021,-13
0.022,-13
0.023,-11
0.024,-6
0.025,5
0.026,25
0.027,17
0.028,36
0.029,20
0.03,45
0.031,33
0.032,34
0.033,26
0.034,44
0.035,33
0.036,44
0.037,11
0.038,22
0.039,22
0.04,28
0.041,32
0.042,24
0.043,35
0.044,34
0.045,45
0.046,60
0.047,53
0.048,47
0.049,41
0.05,33
0.051,39
0.052,18
0.053,17
0.054,13
0.055,-4
0.056,-18
0.057,-7
0.058,-17
0.059,-9
0.06,-7
0.061,-12
0.062,-1
0.063,13
0.064,12
0.065,16
0.066,27
0.067,25
0.068,18
0.069,30
0.07,30
0.071,16
0.072,24
0.073,11
0.074,9
0.075,1
0.076,7
0.077,3
0.078,9
0.079,10
0.08,11
0.081,19
0.082,30
0.083,28
0.084,52
0.085,61
0.086,44
0.087,51
0.088,69
0.089,60
0.09,60
0.091,65
0.092,44
0.093,41
0.094,43
0.095,35
0.096,41
0.097,35
0.098,44
0.099,34
0.1,42
0.101,31
0.102,53
0.103,45
0.104,47
0.105,33
0.106,54
0.107,47
0.108,38
0.109,21
0.11,31
0.111,-1
0.112,3
0.113,22
0.114,12
0.115,7
0.116,3
0.117,32
0.118,36
0.119,31
0.12,46
0.121,43
0.122,58
0.123,65
0.124,53
0.125,52
0.126,57
0.127,47
0.128,36
0.129,36
0.13,40
0.131,31
0.132,15
0.133,11
0.134,10
0.135,25
0.136,24
0.137,21
0.138,28
0.139,39
0.14,31
0.141,36
0.142,35
0.143,47
0.144,33
0.145,37
0.146,26
0.147,23
0.148,24
0.149,19
0.15,19
0.151,14
0.152,14
0.153,23
0.154,9
0.155,23
0.156,26
0.157,32
0.158,17
0.159,41
0.16,31
0.161,34
0.162,36
0.163,32
0.164,29
0.165,35
0.166,29
0.167,25
0.168,30
0.169,34
0.17,48
0.171,36
0.172,41
0.173,42
0.174,51
0.175,59
0.176,63
0.177,57
0.178,67
0.179,54
0.18,50
0.181,44
0.182,40
0.183,34
0.184,41
0.185,36
0.186,30
0.187,30
0.188,19
0.189,33
0.19,36
0.191,25
0.192,32
0.193,50
0.194,45
0.195,61
0.196,50
0.197,50
0.198,43
0.199,43
0.2,33
0.201,33
0.202,31
0.203,24
0.204,20
0.205,13
0.206,23
0.207,21
0.208,26
0.209,26
0.21,34
0.211,36
0.212,52
0.213,46
0.214,49
0.215,48
0.216,46
0.217,36
0.218,42
0.219,31
0.22,30
0.221,42
0.222,27
0.223,38
0.224,30
0.225,36
0.226,54
0.227,30
0.228,47
0.229,60
0.23,65
0.231,69
0.232,73
0.233,87
0.234,64
0.235,75
0.236,67
0.237,55
0.238,47
0.239,34
0.24,28
0.241,33
0.242,15
0.243,23
0.244,12
0.245,20
0.246,2
0.247,23
0.248,10
0.249,30
0.25,31
0.251,31
0.252,36
0.253,34
0.254,34
0.255,27
0.256,25
0.257,29
0.258,11
0.259,15
0.26,20
0.261,33
0.262,21
0.263,35
0.264,44
0.265,33
0.266,49
0.267,51
0.268,63
0.269,70
0.27,57
0.271,65
0.272,63
0.273,55
0.274,45
0.275,38
0.276,41
0.277,37
0.278,28
0.279,27
0.28,20
0.281,31
0.282,28
0.283,27
0.284,48
0.285,57
0.286,57
0.287,58
0.288,58
0.289,78
0.29,71
0.291,77
