timestamp,New ECG Sample
0.0,-45
0.001,-52
0.002,-48
0.003,-54
0.004,-47
0.005,-41
0.006,-50
0.007,-32
0.008,-26
0.009,-3
0.01,30
0.011,26
0.012,63
0.013,80
0.014,106
0.015,94
0.016,85
0.017,73
0.018,55
0.019,26
0.02,13
0.021,-9
0.022,-36
0.023,-35
0.024,-38
0.025,-37
0.026,-47
0.027,-22
0.028,-22
0.029,-17
0.03,-35
0.031,-20
0.032,-18
0.033,-26
0.034,-16
0.035,-11
0.036,-2
0.037,4
0.038,14
0.039,18
0.04,25
0.041,25
0.042,33
0.043,25
0.044,31
0.045,21
0.046,16
0.047,7
0.048,4
0.049,-6
0.05,7
0.051,19
0.052,21
0.053,23
0.054,12
0.055,13
0.056,2
0.057,3
0.058,-13
0.059,-6
0.06,-15
0.061,-9
0.062,-12
0.063,4
0.064,12
0.065,33
0.066,62
0.067,78
0.068,91
0.069,112
0.07,111
0.071,106
0.072,90
0.073,78
0.074,56
0.075,33
0.076,10
0.077,3
0.078,-25
0.079,-13
0.08,-19
0.081,-13
0.082,-8
0.083,-14
0.084,8
0.085,0
0.086,-4
0.087,11
0.088,0
0.089,6
0.09,7
0.091,4
0.092,-18
0.093,-5
0.094,-9
0.095,-3
0.096,-3
0.097,-2
0.098,-14
0.099,3
0.1,-2
0.101,7
0.102,19
0.103,22
0.104,36
0.105,49
0.106,53
0.107,65
0.108,67
0.109,83
0.11,66
0.111,63
0.112,35
0.113,30
0.114,17
0.115,-1
0.116,-20
0.117,-27
0.118,-51
0.119,-52
0.12,-47
0.121,-33
0.122,-27
0.123,-30
0.124,-10
0.125,2
0.126,-6
0.127,4
0.128,10
0.129,-4
0.13,-21
0.131,-20
0.132,0
0.133,-12
0.134,-12
0.135,13
0.136,21
0.137,28
0.138,46
0.139,74
0.14,82
0.141,83
0.142,104
0.143,90
0.144,95
0.145,82
0.146,88
0.147,77
0.148,70
0.149,63
0.15,57
0.151,61
0.152,42
0.153,27
0.154,29
0.155,14
0.156,8
0.157,-8
0.158,-16
0.159,-20
0.16,3
0.161,-9
0.162,5
0.163,17
0.164,60
0.165,70
0.166,94
0.167,94
0.168,91
0.169,88
0.17,62
0.171,43
0.172,41
0.173,14
0.174,11
0.175,7
0.176,8
0.177,20
0.178,42
0.179,62
0.18,70
0.181,96
0.182,109
0.183,118
0.184,121
0.185,128
0.186,140
0.187,139
0.188,142
0.189,148
0.19,152
0.191,142
0.192,161
0.193,158
0.194,151
0.195,162
0.196,130
0.197,150
0.198,124
0.199,111
0.2,97
0.201,65
0.202,71
0.203,60
0.204,53
0.205,47
0.206,64
0.207,64
0.208,61
0.209,71
0.21,85
0.211,84
0.212,90
0.213,66
0.214,72
0.215,80
0.216,75
0.217,61
0.218,60
0.219,53
0.22,59
0.221,46
0.222,45
0.223,35
0.224,28
0.225,25
0.226,16
0.227,26
0.228,15
0.229,32
0.23,20
0.231,40
0.232,52
0.233,55
0.234,46
0.235,38
0.236,29
0.237,25
0.238,8
0.239,5
0.24,-13
0.241,-19
0.242,-26
0.243,-12
0.244,-15
0.245,-1
0.246,6
0.247,27
0.248,25
0.249,39
0.25,51
0.251,56
0.252,54
0.253,54
0.254,42
0.255,51
0.256,52
0.257,38
0.258,49
0.259,59
0.26,68
0.261,65
0.262,51
0.263,46
0.264,38
0.265,20
0.266,4
0.267,-1
0.268,-19
0.269,-27
0.27,-38
0.271,-24
0.272,-26
0.273,1
0.274,16
0.275,21
0.276,46
0.277,47
0.278,67
0.279,67
0.28,89
0.281,73
0.282,83
0.283,72
0.284,71
0.285,76
0.286,59
0.287,67
0.288,70
0.289,68
0.29,90
0.291,74
0.292,86
0.293,90
0.294,85
0.295,79
0.296,94
0.297,102
0.298,105
0.299,109
0.3,118
0.301,149
0.302,165
0.303,188
0.304,196
0.305,217
0.306,255
0.307,258
0.308,278
0.309,313
0.31,344
0.311,393
0.312,448
0.313,509
0.314,561
0.315,622
0.316,682
0.317,725
0.318,771
0.319,778
0.32,787
0.321,766
0.322,735
0.323,678
0.324,618
0.325,536
0.326,458
0.327,376
0.328,309
0.329,229
0.33,171
0.331,124
0.332,80
0.333,43
0.334,4
0.335,-12
0.336,-35
0.337,-64
0.338,-66
0.339,-66
0.34,-67
0.341,-59
0.342,-51
0.343,-29
0.344,-31
0.345,-26
0.346,-30
0.347,-19
0.348,-29
0.349,-19
0.35,-31
0.351,-26
0.352,-31
0.353,-36
0.354,-17
0.355,-6
0.356,-5
0.357,15
0.358,38
0.359,60
0.36,70
0.361,94
0.362,101
0.363,93
0.364,95
0.365,90
0.366,88
0.367,80
0.368,75
0.369,85
0.37,75
0.371,67
0.372,69
0.373,68
0.374,78
0.375,64
0.376,70
0.377,65
0.378,65
0.379,82
0.38,71
0.381,87
0.382,85
0.383,81
0.384,96
0.385,95
0.386,104
0.387,104
0.388,107
0.389,96
0.39,91
0.391,86
0.392,88
0.393,67
0.394,66
0.395,63
0.396,61
0.397,68
0.398,69
0.399,88
0.4,74
0.401,93
0.402,92
0.403,94
0.404,82
0.405,81
0.406,65
0.407,56
0.408,45
0.409,52
0.41,53
0.411,69
0.412,82
0.413,82
0.414,111
0.415,123
0.416,121
0.417,129
0.418,117
0.419,115
0.42,123
0.421,119
0.422,99
0.423,100
0.424,111
0.425,92
0.426,102
0.427,113
0.428,113
0.429,114
0.43,108
0.431,94
0.432,105
0.433,117
0.434,102
0.435,113
0.436,104
0.437,130
0.438,138
0.439,157
0.44,179
0.441,188
0.442,201
0.443,202
0.444,211
0.445,203
0.446,195
0.447,192
0.448,187
0.449,190
0.45,170
0.451,165
0.452,175
0.453,192
0.454,196
0.455,201
0.456,215
0.457,228
0.458,226
0.459,225
0.46,227
0.461,215
0.462,215
0.463,214
0.464,188
0.465,202
0.466,173
0.467,174
0.468,177
0.469,169
0.47,172
0.471,168
0.472,191
0.473,175
0.474,178
0.475,173
0.476,188
0.477,194
0.478,208
0.479,211
0.48,227
0.481,240
0.482,259
0.483,267
0.484,286
0.485,274
0.486,293
0.487,288
0.488,298
0.489,301
0.49,303
0.491,291
0.492,305
0.493,322
0.494,328
0.495,342
0.496,355
0.497,359
0.498,373
0.499,362
0.5,355
0.501,347
0.502,338
0.503,327
0.504,312
0.505,274
0.506,268
0.507,260
0.508,245
