timestamp,New ECG Sample
0.0,3
0.001,-1
0.002,4
0.003,4
0.004,9
0.005,5
0.006,5
0.007,2
0.008,-12
0.009,-8
0.01,-18
0.011,-11
0.012,-13
0.013,-9
0.014,-5
0.015,-17
0.016,-24
0.017,-27
0.018,-25
0.019,-25
0.02,-26
0.021,-10
0.022,-2
0.023,9
0.024,40
0.025,36
0.026,18
0.027,18
0.028,3
0.029,-6
0.03,-4
0.031,-22
0.032,-18
0.033,-21
0.034,-32
0.035,-20
0.036,-2
0.037,-15
0.038,-11
0.039,-11
0.04,-4
0.041,-12
0.042,-10
0.043,-10
0.044,-12
0.045,-21
0.046,-24
0.047,1
0.048,-3
0.049,-15
0.05,-2
0.051,9
0.052,8
0.053,21
0.054,16
0.055,31
0.056,34
0.057,37
0.058,43
0.059,25
0.06,36
0.061,8
0.062,-4
0.063,-13
0.064,-33
0.065,-49
0.066,-51
0.067,-35
0.068,-18
0.069,-6
0.07,3
0.071,16
0.072,45
0.073,40
0.074,48
0.075,42
0.076,34
0.077,28
0.078,25
0.079,6
0.08,9
0.081,20
0.082,18
0.083,28
0.084,20
0.085,24
0.086,5
0.087,6
0.088,1
0.089,-9
0.09,6
0.091,-3
0.092,7
0.093,11
0.094,18
0.095,29
0.096,31
0.097,32
0.098,34
0.099,30
0.1,13
0.101,22
0.102,7
0.103,3
0.104,19
0.105,17
0.106,21
0.107,31
0.108,37
0.109,20
0.11,22
0.111,22
0.112,21
0.113,11
0.114,4
0.115,7
0.116,-5
0.117,16
0.118,11
0.119,13
0.12,8
0.121,6
0.122,-11
0.123,-6
0.124,-12
0.125,-10
0.126,-7
0.127,11
0.128,15
0.129,23
0.13,35
0.131,39
0.132,50
0.133,49
0.134,43
0.135,41
0.136,26
0.137,34
0.138,31
0.139,42
0.14,47
0.141,52
0.142,45
0.143,45
0.144,25
0.145,21
0.146,30
0.147,16
0.148,16
0.149,18
0.15,22
0.151,16
0.152,32
0.153,41
0.154,26
0.155,30
0.156,25
0.157,10
0.158,-12
0.159,-17
0.16,-13
0.161,-9
0.162,4
0.163,5
0.164,15
0.165,20
0.166,37
0.167,29
0.168,27
0.169,30
0.17,11
0.171,25
0.172,32
0.173,31
0.174,34
0.175,35
0.176,40
0.177,37
0.178,43
0.179,23
0.18,26
0.181,22
0.182,28
0.183,34
0.184,47
0.185,50
0.186,47
0.187,58
0.188,45
0.189,53
0.19,45
0.191,34
0.192,18
0.193,16
0.194,26
0.195,26
0.196,46
0.197,59
0.198,67
0.199,74
0.2,90
0.201,82
0.202,74
0.203,56
0.204,47
0.205,37
0.206,41
0.207,30
0.208,36
0.209,41
0.21,63
0.211,98
0.212,92
0.213,86
0.214,100
0.215,102
0.216,107
0.217,102
0.218,104
0.219,98
