timestamp,New ECG Sample
0.0,7
0.001,23
0.002,1
0.003,0
0.004,-2
0.005,-9
0.006,-23
0.007,-9
0.008,-12
0.009,7
0.01,12
0.011,8
0.012,-1
0.013,3
0.014,12
0.015,-9
0.016,-7
0.017,-18
0.018,-16
0.019,0
0.02,7
0.021,23
0.022,33
0.023,40
0.024,60
0.025,66
0.026,52
0.027,60
0.028,43
0.029,39
0.03,18
0.031,21
0.032,20
0.033,7
0.034,22
0.035,28
0.036,27
0.037,42
0.038,36
0.039,30
0.04,29
0.041,34
0.042,14
0.043,20
0.044,6
0.045,-3
0.046,14
0.047,13
0.048,11
0.049,21
0.05,20
0.051,25
0.052,22
0.053,9
0.054,20
0.055,24
0.056,8
0.057,29
0.058,23
0.059,35
0.06,52
0.061,46
0.062,56
0.063,35
0.064,55
0.065,65
0.066,54
0.067,64
0.068,53
0.069,52
0.07,53
0.071,46
0.072,62
0.073,59
0.074,55
0.075,40
0.076,29
0.077,21
0.078,13
0.079,6
0.08,6
0.081,16
0.082,27
0.083,35
0.084,48
0.085,48
0.086,65
0.087,60
0.088,44
0.089,37
0.09,42
0.091,34
0.092,25
0.093,20
0.094,4
0.095,21
0.096,24
0.097,28
0.098,29
0.099,23
0.1,27
0.101,24
0.102,29
0.103,37
0.104,30
0.105,43
0.106,53
0.107,51
0.108,66
0.109,79
0.11,75
0.111,67
0.112,63
0.113,52
0.114,43
0.115,41
0.116,40
0.117,27
0.118,43
0.119,49
0.12,45
0.121,68
0.122,57
0.123,76
0.124,71
0.125,55
0.126,69
0.127,60
0.128,63
0.129,32
0.13,36
0.131,39
0.132,47
0.133,49
0.134,55
0.135,49
0.136,38
0.137,31
0.138,50
0.139,42
0.14,31
0.141,20
0.142,35
0.143,21
0.144,26
0.145,29
0.146,24
0.147,9
0.148,26
0.149,26
0.15,3
0.151,20
0.152,13
0.153,12
0.154,34
0.155,36
0.156,52
0.157,69
0.158,64
0.159,80
0.16,89
0.161,73
0.162,91
0.163,78
0.164,69
0.165,60
0.166,73
0.167,59
0.168,79
0.169,81
0.17,84
0.171,84
0.172,80
0.173,77
0.174,72
0.175,52
0.176,38
0.177,20
0.178,2
0.179,-13
0.18,-7
0.181,-11
0.182,2
0.183,21
0.184,32
0.185,36
0.186,50
0.187,55
0.188,52
0.189,71
0.19,83
0.191,75
0.192,90
0.193,89
0.194,94
0.195,86
0.196,107
0.197,98
0.198,100
0.199,103
0.2,97
0.201,82
0.202,75
0.203,76
0.204,87
0.205,95
0.206,107
0.207,99
0.208,131
0.209,150
0.21,147
0.211,152
0.212,162
0.213,174
0.214,176
0.215,160
0.216,155
0.217,125
0.218,135
0.219,120
0.22,106
0.221,125
0.222,97
0.223,84
0.224,98
0.225,86
0.226,87
0.227,79
0.228,85
0.229,100
0.23,110
0.231,101
0.232,105
0.233,105
0.234,89
0.235,84
0.236,75
0.237,61
0.238,54
0.239,53
0.24,48
0.241,55
0.242,52
0.243,56
0.244,66
0.245,57
0.246,63
0.247,53
0.248,51
0.249,42
0.25,43
0.251,58
0.252,34
0.253,41
0.254,50
0.255,49
0.256,72
0.257,68
0.258,58
0.259,62
0.26,79
0.261,65
0.262,57
0.263,67
0.264,61
0.265,54
0.266,41
0.267,56
0.268,60
0.269,58
0.27,75
0.271,70
0.272,50
0.273,48
0.274,54
0.275,37
0.276,42
0.277,29
0.278,48
0.279,42
0.28,54
0.281,72
0.282,77
0.283,83
0.284,90
0.285,105
0.286,104
0.287,109
0.288,119
0.289,111
0.29,134
0.291,143
0.292,187
0.293,210
0.294,256
0.295,272
0.296,312
0.297,330
0.298,362
0.299,377
0.3,376
0.301,397
0.302,396
0.303,391
0.304,343
0.305,319
0.306,301
0.307,250
0.308,213
0.309,141
0.31,92
0.311,64
0.312,29
0.313,-5
0.314,-31
0.315,-42
0.316,-24
0.317,-18
0.318,8
0.319,9
0.32,37
0.321,46
0.322,61
0.323,71
0.324,88
0.325,77
0.326,82
0.327,88
0.328,97
0.329,105
0.33,104
0.331,122
0.332,105
0.333,110
0.334,115
0.335,99
0.336,84
0.337,78
0.338,85
0.339,78
0.34,88
0.341,104
0.342,127
0.343,137
0.344,151
0.345,161
0.346,147
0.347,147
0.348,151
0.349,119
0.35,95
0.351,96
0.352,74
0.353,59
0.354,69
0.355,61
0.356,58
0.357,48
0.358,50
0.359,50
0.36,52
0.361,40
0.362,54
0.363,57
0.364,70
0.365,84
0.366,92
0.367,94
0.368,106
0.369,112
0.37,114
0.371,113
0.372,109
0.373,92
0.374,87
0.375,85
0.376,72
0.377,85
0.378,91
0.379,107
0.38,120
0.381,125
0.382,127
0.383,128
0.384,131
0.385,112
0.386,116
0.387,115
0.388,108
0.389,121
0.39,129
0.391,136
0.392,147
0.393,150
0.394,144
0.395,164
0.396,158
0.397,150
0.398,140
0.399,138
0.4,134
0.401,130
0.402,108
0.403,119
0.404,125
0.405,113
0.406,109
0.407,113
0.408,114
0.409,106
0.41,111
0.411,99
0.412,111
0.413,104
0.414,103
0.415,130
0.416,136
0.417,148
0.418,151
0.419,155
0.42,157
0.421,171
0.422,174
0.423,177
0.424,162
0.425,162
0.426,174
0.427,166
0.428,183
0.429,186
0.43,181
0.431,184
0.432,180
0.433,170
0.434,163
0.435,157
0.436,137
0.437,147
0.438,153
0.439,176
0.44,186
0.441,185
0.442,187
0.443,208
0.444,205
0.445,213
0.446,210
0.447,214
0.448,218
0.449,215
0.45,227
0.451,221
0.452,222
0.453,233
0.454,244
0.455,249
0.456,253
0.457,252
0.458,253
0.459,243
0.46,238
0.461,235
0.462,241
0.463,242
0.464,255
0.465,262
0.466,289
0.467,290
0.468,296
0.469,303
0.47,304
0.471,309
0.472,293
0.473,293
0.474,300
0.475,306
0.476,299
0.477,293
0.478,305
0.479,309
0.48,292
0.481,299
0.482,293
0.483,299
0.484,280
0.485,297
0.486,288
