timestamp,New ECG Sample
0.0,12
0.001,-3
0.002,-2
0.003,4
0.004,-1
0.005,-13
0.006,-10
0.007,-2
0.008,1
0.009,2
0.01,-3
0.011,9
0.012,5
0.013,11
0.014,1
0.015,-4
0.016,-14
0.017,10
0.018,-3
0.019,-4
0.02,-5
0.021,-5
0.022,4
0.023,-8
0.024,10
0.025,6
0.026,10
0.027,3
0.028,11
0.029,-3
0.03,3
0.031,-2
0.032,20
0.033,-7
0.034,10
0.035,5
0.036,8
0.037,5
0.038,2
0.039,13
0.04,3
0.041,1
0.042,15
0.043,0
0.044,13
0.045,5
0.046,1
0.047,18
0.048,7
0.049,-6
0.05,7
0.051,9
0.052,12
0.053,14
0.054,11
0.055,5
0.056,11
0.057,13
0.058,25
0.059,9
0.06,12
0.061,9
0.062,9
0.063,7
0.064,2
0.065,5
0.066,7
0.067,9
0.068,4
0.069,15
0.07,10
0.071,15
0.072,3
0.073,8
0.074,3
0.075,17
0.076,7
0.077,7
0.078,18
0.079,12
0.08,9
0.081,1
0.082,10
0.083,12
0.084,8
0.085,18
0.086,14
0.087,21
0.088,3
0.089,19
0.09,8
0.091,-2
0.092,7
0.093,14
0.094,7
0.095,12
0.096,12
0.097,15
0.098,14
0.099,16
0.1,11
0.101,7
0.102,8
0.103,10
0.104,11
0.105,16
0.106,13
0.107,9
0.108,4
0.109,21
0.11,14
0.111,13
0.112,18
0.113,16
0.114,6
0.115,5
0.116,19
0.117,19
0.118,26
0.119,7
0.12,14
0.121,17
0.122,17
0.123,19
0.124,14
0.125,17
0.126,10
0.127,18
0.128,4
0.129,13
0.13,9
0.131,23
0.132,27
0.133,3
0.134,10
0.135,12
0.136,19
0.137,10
0.138,7
0.139,18
0.14,4
0.141,24
0.142,21
0.143,24
0.144,21
0.145,20
0.146,34
0.147,18
0.148,21
0.149,16
0.15,18
0.151,20
0.152,22
0.153,4
0.154,14
0.155,15
0.156,12
0.157,10
0.158,35
0.159,22
0.16,39
0.161,43
0.162,45
0.163,39
0.164,52
0.165,54
0.166,54
0.167,72
0.168,71
0.169,74
0.17,89
0.171,83
0.172,90
0.173,108
0.174,103
0.175,119
0.176,113
0.177,126
0.178,124
0.179,143
0.18,129
0.181,143
0.182,142
0.183,149
0.184,153
0.185,164
0.186,155
0.187,150
0.188,162
0.189,161
0.19,170
0.191,173
0.192,164
0.193,169
0.194,160
0.195,166
0.196,176
0.197,161
0.198,156
0.199,153
0.2,159
0.201,157
0.202,152
0.203,151
0.204,150
0.205,145
0.206,137
0.207,141
0.208,122
0.209,117
0.21,118
0.211,119
0.212,115
0.213,99
0.214,100
0.215,85
0.216,102
0.217,81
0.218,62
0.219,78
0.22,63
0.221,68
0.222,60
0.223,52
0.224,40
0.225,44
0.226,35
0.227,25
0.228,45
0.229,15
0.23,35
0.231,35
0.232,24
0.233,20
0.234,20
0.235,21
0.236,19
0.237,19
0.238,23
0.239,16
0.24,7
0.241,19
0.242,21
0.243,19
0.244,11
0.245,26
0.246,24
0.247,21
0.248,23
0.249,23
0.25,30
0.251,20
0.252,32
0.253,19
0.254,24
0.255,28
0.256,17
0.257,32
0.258,18
0.259,33
0.26,24
0.261,27
0.262,34
0.263,25
0.264,28
0.265,29
0.266,19
0.267,21
0.268,19
0.269,13
0.27,34
0.271,8
0.272,19
0.273,17
0.274,37
0.275,28
0.276,45
0.277,33
0.278,28
0.279,24
0.28,24
0.281,14
0.282,29
0.283,18
0.284,32
0.285,17
0.286,21
0.287,24
0.288,29
0.289,17
0.29,32
0.291,39
0.292,35
0.293,39
