timestamp,New ECG Sample
0.0,-12
0.001,-18
0.002,-2
0.003,-16
0.004,4
0.005,-8
0.006,-6
0.007,-5
0.008,8
0.009,8
0.01,22
0.011,21
0.012,27
0.013,5
0.014,-19
0.015,-18
0.016,-29
0.017,-34
0.018,-38
0.019,-38
0.02,-29
0.021,-15
0.022,-17
0.023,-13
0.024,-25
0.025,-33
0.026,-34
0.027,-34
0.028,-33
0.029,-16
0.03,-8
0.031,6
0.032,23
0.033,35
0.034,31
0.035,19
0.036,12
0.037,-7
0.038,-4
0.039,-24
0.04,-5
0.041,1
0.042,3
0.043,2
0.044,9
0.045,-3
0.046,2
0.047,3
0.048,10
0.049,6
0.05,7
0.051,33
0.052,27
0.053,24
0.054,29
0.055,2
0.056,10
0.057,-17
0.058,-43
0.059,-39
0.06,-54
0.061,-50
0.062,-31
0.063,-29
0.064,-20
0.065,-11
0.066,5
0.067,13
0.068,12
0.069,-6
0.07,-2
0.071,0
0.072,18
0.073,12
0.074,18
0.075,22
0.076,-8
0.077,0
0.078,-10
0.079,-9
0.08,-12
0.081,-11
0.082,-10
0.083,-2
0.084,5
0.085,10
0.086,5
0.087,23
0.088,17
0.089,2
0.09,-3
0.091,20
0.092,34
0.093,27
0.094,63
0.095,55
0.096,56
0.097,54
0.098,32
0.099,28
0.1,12
0.101,-7
0.102,-9
0.103,-19
0.104,-4
0.105,-12
0.106,3
0.107,17
0.108,-1
0.109,-5
0.11,-10
0.111,-11
0.112,-29
0.113,-19
0.114,-15
0.115,-2
0.116,9
0.117,0
0.118,11
0.119,5
0.12,5
0.121,-14
0.122,6
0.123,6
0.124,14
0.125,30
0.126,41
0.127,60
0.128,58
0.129,53
0.13,49
0.131,30
0.132,12
0.133,14
0.134,25
0.135,26
0.136,34
0.137,31
0.138,38
0.139,58
0.14,56
0.141,56
0.142,35
0.143,38
0.144,29
0.145,25
0.146,25
0.147,21
0.148,21
0.149,23
0.15,4
0.151,9
0.152,-11
0.153,-25
0.154,-11
0.155,-5
0.156,22
0.157,9
0.158,18
0.159,38
0.16,19
0.161,0
0.162,-3
0.163,-4
0.164,-29
0.165,-17
0.166,-13
0.167,10
0.168,24
0.169,46
0.17,45
0.171,56
0.172,57
0.173,30
0.174,24
0.175,10
0.176,-6
0.177,9
0.178,-4
0.179,26
0.18,17
0.181,44
0.182,38
0.183,50
0.184,47
0.185,44
0.186,43
0.187,26
0.188,12
0.189,24
0.19,17
0.191,33
0.192,36
0.193,41
0.194,27
0.195,21
0.196,45
0.197,53
0.198,61
0.199,74
0.2,57
0.201,64
0.202,67
0.203,48
0.204,48
0.205,37
0.206,28
0.207,34
0.208,34
0.209,57
0.21,64
0.211,88
0.212,95
0.213,108
0.214,110
0.215,114
0.216,125
0.217,117
0.218,111
0.219,122
0.22,114
0.221,130
0.222,136
0.223,139
0.224,122
0.225,105
0.226,79
0.227,72
0.228,60
0.229,63
0.23,67
0.231,64
0.232,83
0.233,91
0.234,93
0.235,107
0.236,82
0.237,63
0.238,43
0.239,38
0.24,24
0.241,40
0.242,31
0.243,24
0.244,35
0.245,38
0.246,36
0.247,43
0.248,31
0.249,32
0.25,24
0.251,23
0.252,23
0.253,17
0.254,28
0.255,19
0.256,27
0.257,14
0.258,11
0.259,14
0.26,4
0.261,16
0.262,31
0.263,7
0.264,13
0.265,8
0.266,1
0.267,-10
0.268,-33
0.269,-58
0.27,-55
0.271,-35
0.272,-19
0.273,-1
0.274,24
0.275,47
0.276,64
0.277,52
0.278,55
0.279,38
0.28,32
0.281,44
0.282,52
0.283,73
0.284,98
0.285,126
0.286,196
0.287,247
0.288,292
0.289,338
0.29,377
0.291,415
0.292,433
0.293,436
0.294,452
0.295,424
0.296,381
0.297,328
0.298,250
0.299,159
0.3,86
0.301,-5
0.302,-83
0.303,-123
0.304,-164
0.305,-175
0.306,-166
0.307,-150
0.308,-138
0.309,-114
0.31,-108
0.311,-81
0.312,-77
0.313,-76
0.314,-45
0.315,-45
0.316,7
0.317,22
0.318,39
0.319,59
0.32,69
0.321,63
0.322,59
0.323,49
0.324,35
0.325,37
0.326,46
0.327,41
0.328,40
0.329,54
0.33,46
0.331,35
0.332,34
0.333,45
0.334,42
0.335,41
0.336,49
0.337,52
0.338,57
0.339,71
0.34,64
0.341,60
0.342,69
0.343,36
0.344,26
0.345,40
0.346,52
0.347,32
0.348,31
0.349,24
0.35,44
0.351,29
0.352,32
0.353,37
0.354,14
0.355,12
0.356,18
0.357,45
0.358,44
0.359,65
0.36,74
0.361,76
0.362,89
0.363,75
0.364,69
0.365,62
0.366,42
0.367,48
0.368,57
0.369,66
0.37,76
0.371,71
0.372,92
0.373,75
0.374,73
0.375,77
0.376,81
0.377,77
0.378,81
0.379,104
0.38,98
0.381,103
0.382,117
0.383,106
0.384,97
0.385,88
0.386,99
0.387,89
0.388,87
0.389,102
0.39,115
0.391,107
0.392,115
0.393,117
0.394,108
0.395,95
0.396,101
0.397,112
0.398,99
0.399,113
0.4,123
0.401,145
0.402,151
0.403,160
0.404,142
0.405,152
0.406,130
0.407,128
0.408,125
0.409,126
0.41,119
0.411,141
0.412,164
0.413,183
0.414,196
0.415,199
0.416,200
0.417,199
0.418,206
0.419,178
0.42,190
0.421,186
0.422,199
0.423,215
0.424,229
0.425,237
0.426,240
0.427,246
0.428,233
0.429,235
0.43,232
0.431,230
0.432,254
0.433,249
0.434,283
0.435,269
0.436,280
0.437,295
0.438,278
0.439,278
0.44,271
0.441,270
0.442,257
0.443,266
0.444,266
0.445,282
0.446,277
0.447,284
0.448,301
0.449,305
0.45,328
0.451,332
0.452,342
0.453,365
0.454,365
0.455,363
0.456,364
0.457,347
0.458,313
0.459,306
0.46,278
0.461,257
0.462,242
0.463,217
0.464,226
0.465,229
0.466,224
0.467,203
0.468,186
0.469,181
0.47,165
0.471,165
0.472,140
0.473,148
0.474,144
0.475,151
0.476,147
0.477,157
0.478,135
0.479,122
0.48,116
0.481,90
0.482,67
0.483,54
0.484,39
0.485,24
0.486,30
0.487,16
0.488,7
0.489,8
0.49,-3
0.491,0
0.492,-9
0.493,-12
0.494,10
0.495,25
0.496,26
0.497,45
0.498,30
0.499,42
0.5,28
0.501,6
0.502,-14
0.503,-35
0.504,-49
0.505,-54
0.506,-38
0.507,-33
0.508,-31
0.509,-24
0.51,-33
0.511,-51
0.512,-36
0.513,-68
0.514,-75
0.515,-79
0.516,-67
0.517,-50
0.518,-44
0.519,-33
0.52,-39
0.521,-9
0.522,-29
0.523,-16
0.524,-7
0.525,-13
0.526,-12
0.527,-26
0.528,-16
0.529,2
0.53,-4
0.531,-12
0.532,-23
0.533,-42
0.534,-68
0.535,-63
0.536,-46
0.537,-48
0.538,-34
0.539,-1
0.54,5
0.541,15
0.542,17
0.543,5
0.544,4
0.545,-9
0.546,-4
0.547,-27
0.548,-17
0.549,-12
0.55,0
0.551,11
0.552,3
0.553,2
0.554,-11
0.555,-24
0.556,-36
0.557,-33
0.558,-20
0.559,-8
0.56,14
0.561,10
0.562,26
0.563,32
0.564,33
0.565,12
0.566,7
0.567,3
0.568,-7
0.569,-7
0.57,-4
0.571,3
0.572,1
0.573,1
0.574,5
0.575,6
0.576,11
0.577,22
0.578,20
0.579,26
0.58,34
0.581,38
0.582,56
0.583,52
0.584,61
0.585,60
0.586,59
0.587,66
0.588,64
0.589,64
0.59,67
0.591,61
0.592,66
0.593,66
0.594,52
0.595,42
0.596,36
0.597,17
0.598,7
0.599,-18
0.6,-23
0.601,-7
0.602,-16
0.603,-23
0.604,-20
0.605,-31
0.606,-17
0.607,1
0.608,24
0.609,23
0.61,45
0.611,56
0.612,46
0.613,60
0.614,80
0.615,73
0.616,73
0.617,83
0.618,66
0.619,61
0.62,72
0.621,64
0.622,60
0.623,63
0.624,57
0.625,59
0.626,51
0.627,49
0.628,56
0.629,56
0.63,39
0.631,38
0.632,15
0.633,18
0.634,6
0.635,-6
0.636,-28
0.637,-34
0.638,-46
0.639,-50
0.64,-42
0.641,-51
0.642,-33
0.643,-22
0.644,-1
0.645,-7
0.646,21
0.647,8
0.648,17
0.649,16
0.65,24
0.651,18
0.652,24
