timestamp,New ECG Sample
0.0,11
0.001,16
0.002,19
0.003,17
0.004,31
0.005,18
0.006,6
0.007,0
0.008,-7
0.009,-6
0.01,-23
0.011,-24
0.012,-18
0.013,-29
0.014,-39
0.015,-20
0.016,-13
0.017,-24
0.018,-16
0.019,-1
0.02,8
0.021,12
0.022,32
0.023,26
0.024,14
0.025,38
0.026,29
0.027,27
0.028,20
0.029,14
0.03,19
0.031,-9
0.032,1
0.033,-8
0.034,-21
0.035,-40
0.036,-53
0.037,-39
0.038,-53
0.039,-47
0.04,-32
0.041,-29
0.042,-28
0.043,-10
0.044,2
0.045,-12
0.046,10
0.047,15
0.048,42
0.049,42
0.05,50
0.051,40
0.052,41
0.053,49
0.054,36
0.055,19
0.056,19
0.057,18
0.058,4
0.059,1
0.06,-3
0.061,-1
0.062,-13
0.063,-10
0.064,16
0.065,4
0.066,-3
0.067,11
0.068,17
0.069,13
0.07,28
0.071,25
0.072,45
0.073,38
0.074,39
0.075,52
0.076,38
0.077,50
0.078,36
0.079,43
0.08,53
0.081,48
0.082,44
0.083,52
0.084,46
0.085,40
0.086,38
0.087,38
0.088,52
0.089,31
0.09,44
0.091,45
0.092,28
0.093,27
0.094,35
0.095,25
0.096,29
0.097,34
0.098,17
0.099,22
0.1,18
0.101,24
0.102,17
0.103,12
0.104,21
0.105,27
0.106,16
0.107,31
0.108,37
0.109,42
0.11,43
0.111,58
0.112,64
0.113,41
0.114,53
0.115,53
0.116,29
0.117,22
0.118,5
0.119,-3
0.12,-15
0.121,-22
0.122,-51
0.123,-50
0.124,-46
0.125,-58
0.126,-76
0.127,-60
0.128,-74
0.129,-58
0.13,-65
0.131,-45
0.132,-46
0.133,-14
0.134,-21
0.135,-17
0.136,7
0.137,23
0.138,23
0.139,39
0.14,42
0.141,40
0.142,42
0.143,52
0.144,39
0.145,56
0.146,65
0.147,49
0.148,56
0.149,48
0.15,44
0.151,45
0.152,53
0.153,51
0.154,23
0.155,32
0.156,36
0.157,37
0.158,31
0.159,26
0.16,35
0.161,13
0.162,4
0.163,8
0.164,3
0.165,-13
0.166,-18
0.167,-38
0.168,-39
0.169,-51
0.17,-46
0.171,-45
0.172,-41
0.173,-47
0.174,-55
0.175,-48
0.176,-44
0.177,-39
0.178,-28
0.179,-25
0.18,-4
0.181,0
0.182,20
0.183,10
0.184,32
0.185,49
0.186,38
0.187,53
0.188,37
0.189,58
0.19,64
0.191,54
0.192,69
0.193,64
0.194,62
0.195,74
0.196,82
0.197,93
0.198,93
0.199,95
0.2,99
0.201,113
0.202,109
0.203,118
0.204,117
0.205,120
0.206,116
0.207,109
0.208,98
0.209,88
0.21,80
0.211,59
0.212,38
0.213,36
0.214,16
0.215,1
0.216,-9
0.217,-20
0.218,-22
0.219,-39
0.22,-33
0.221,-26
0.222,-39
0.223,-25
0.224,-24
0.225,-17
0.226,-1
0.227,3
0.228,3
0.229,8
0.23,15
0.231,14
0.232,11
0.233,3
0.234,3
0.235,1
0.236,2
0.237,2
0.238,-7
0.239,-13
0.24,-5
0.241,-7
0.242,-18
0.243,-6
0.244,-4
0.245,-4
0.246,4
0.247,12
0.248,24
0.249,38
0.25,27
0.251,36
0.252,48
0.253,60
0.254,52
0.255,48
0.256,58
0.257,76
0.258,80
0.259,85
0.26,85
0.261,84
0.262,90
0.263,100
0.264,103
0.265,105
0.266,106
0.267,104
0.268,113
0.269,107
0.27,113
0.271,116
0.272,126
0.273,117
0.274,130
0.275,118
0.276,110
0.277,119
0.278,113
0.279,108
0.28,103
0.281,91
0.282,101
0.283,90
0.284,75
0.285,89
0.286,82
0.287,78
0.288,89
0.289,91
0.29,81
0.291,83
0.292,84
0.293,78
0.294,86
0.295,96
0.296,84
0.297,91
0.298,79
0.299,86
0.3,82
0.301,88
0.302,64
0.303,70
0.304,64
0.305,66
0.306,61
0.307,48
0.308,58
0.309,68
0.31,74
0.311,73
0.312,90
0.313,88
0.314,103
0.315,100
0.316,111
0.317,114
0.318,96
0.319,111
0.32,115
0.321,106
0.322,107
0.323,96
0.324,92
0.325,85
0.326,80
0.327,72
0.328,70
0.329,60
0.33,64
0.331,53
0.332,46
0.333,50
0.334,53
0.335,50
0.336,56
0.337,60
0.338,62
0.339,65
0.34,85
0.341,63
0.342,63
0.343,75
0.344,67
0.345,64
0.346,50
0.347,50
0.348,51
0.349,49
0.35,38
0.351,39
0.352,45
0.353,27
0.354,31
0.355,29
0.356,16
0.357,29
0.358,33
0.359,44
0.36,29
0.361,36
0.362,52
0.363,60
0.364,53
0.365,54
0.366,48
0.367,65
0.368,55
0.369,79
0.37,76
0.371,65
0.372,76
0.373,71
0.374,88
0.375,84
0.376,83
0.377,96
0.378,105
0.379,110
0.38,111
0.381,106
0.382,119
0.383,116
0.384,117
0.385,107
0.386,117
0.387,115
0.388,105
0.389,100
0.39,94
0.391,83
0.392,61
0.393,60
0.394,50
0.395,32
0.396,8
0.397,12
0.398,22
0.399,-10
0.4,7
0.401,15
0.402,15
0.403,33
0.404,36
0.405,42
0.406,54
0.407,51
0.408,71
0.409,79
0.41,85
0.411,82
0.412,82
0.413,92
0.414,90
0.415,91
0.416,85
0.417,83
0.418,83
0.419,73
0.42,59
0.421,64
0.422,50
0.423,43
0.424,48
0.425,40
0.426,44
0.427,38
0.428,34
0.429,21
0.43,38
0.431,32
0.432,23
0.433,27
0.434,27
0.435,30
0.436,28
0.437,47
0.438,35
0.439,40
0.44,54
0.441,70
0.442,77
0.443,85
0.444,96
0.445,132
0.446,155
0.447,170
0.448,200
0.449,226
0.45,267
0.451,281
0.452,318
0.453,364
0.454,380
0.455,419
0.456,437
0.457,464
0.458,505
0.459,532
0.46,553
0.461,590
0.462,593
0.463,639
0.464,654
0.465,676
0.466,693
0.467,718
0.468,715
0.469,741
0.47,748
0.471,762
0.472,768
0.473,764
0.474,772
0.475,776
0.476,744
0.477,734
0.478,704
0.479,696
0.48,650
0.481,611
0.482,585
0.483,548
0.484,480
0.485,443
0.486,407
0.487,345
0.488,301
0.489,256
0.49,214
0.491,174
0.492,144
0.493,103
0.494,71
0.495,54
0.496,22
0.497,3
0.498,-24
0.499,-22
0.5,-42
0.501,-35
0.502,-43
0.503,-48
0.504,-54
0.505,-55
0.506,-35
0.507,-35
0.508,-46
0.509,-42
0.51,-45
0.511,-27
0.512,-17
0.513,2
0.514,-16
0.515,12
0.516,15
0.517,24
0.518,31
0.519,43
0.52,37
0.521,53
0.522,56
0.523,61
0.524,55
0.525,58
0.526,67
0.527,52
0.528,50
0.529,57
0.53,54
0.531,49
0.532,64
0.533,80
0.534,53
0.535,54
0.536,59
0.537,60
0.538,75
0.539,82
0.54,93
0.541,84
0.542,82
0.543,86
0.544,82
0.545,79
0.546,87
0.547,80
0.548,75
0.549,90
0.55,65
0.551,74
0.552,84
0.553,61
0.554,61
0.555,62
0.556,74
0.557,67
0.558,69
0.559,82
0.56,88
0.561,95
0.562,102
0.563,97
0.564,92
0.565,96
0.566,100
0.567,119
0.568,110
0.569,111
0.57,88
0.571,98
0.572,91
0.573,90
0.574,93
0.575,82
0.576,81
0.577,90
0.578,85
0.579,110
0.58,92
0.581,99
0.582,100
0.583,117
0.584,126
0.585,133
0.586,142
0.587,154
0.588,159
0.589,157
0.59,171
0.591,167
0.592,168
0.593,157
0.594,149
0.595,146
0.596,143
0.597,130
0.598,128
0.599,110
0.6,106
0.601,111
0.602,99
0.603,107
0.604,99
0.605,100
0.606,106
0.607,98
0.608,100
0.609,109
0.61,101
0.611,115
0.612,122
0.613,114
0.614,134
0.615,119
0.616,112
0.617,124
0.618,140
0.619,130
0.62,132
0.621,145
0.622,141
0.623,144
0.624,146
0.625,163
0.626,177
0.627,177
0.628,164
0.629,177
0.63,179
0.631,192
0.632,179
0.633,201
0.634,197
0.635,189
0.636,189
0.637,178
0.638,158
0.639,163
0.64,143
0.641,148
0.642,135
0.643,133
0.644,111
0.645,107
0.646,112
0.647,106
0.648,103
0.649,105
0.65,111
0.651,118
0.652,125
0.653,142
0.654,140
0.655,161
0.656,169
0.657,190
0.658,186
0.659,222
0.66,221
0.661,214
0.662,222
0.663,224
0.664,243
0.665,236
0.666,234
0.667,239
0.668,243
0.669,232
0.67,225
0.671,225
0.672,212
0.673,230
0.674,204
0.675,185
0.676,187
0.677,192
0.678,181
0.679,161
0.68,168
0.681,166
0.682,161
0.683,152
0.684,152
0.685,153
0.686,155
0.687,154
0.688,145
0.689,158
0.69,166
0.691,182
0.692,185
0.693,199
0.694,226
0.695,230
0.696,225
0.697,243
0.698,241
0.699,257
0.7,251
0.701,266
0.702,250
0.703,252
0.704,247
0.705,248
0.706,247
0.707,253
0.708,239
0.709,248
0.71,241
0.711,251
0.712,263
0.713,260
0.714,285
0.715,300
0.716,301
0.717,314
0.718,334
0.719,353
0.72,361
0.721,376
0.722,380
0.723,397
0.724,394
0.725,401
0.726,384
0.727,389
0.728,380
0.729,359
0.73,359
0.731,344
0.732,323
0.733,307
0.734,304
0.735,284
0.736,282
0.737,269
0.738,262
0.739,263
0.74,277
0.741,270
0.742,270
0.743,288
0.744,292
0.745,300
0.746,307
0.747,322
0.748,340
0.749,349
0.75,370
0.751,364
0.752,361
0.753,367
0.754,372
0.755,382
0.756,373
0.757,369
0.758,380
0.759,384
0.76,369
0.761,387
0.762,380
0.763,392
0.764,385
0.765,395
0.766,388
0.767,391
0.768,398
0.769,391
0.77,397
0.771,375
0.772,382
0.773,372
0.774,377
0.775,373
0.776,371
0.777,365
0.778,367
0.779,366
0.78,365
0.781,365
0.782,385
0.783,387
0.784,388
0.785,392
0.786,399
0.787,408
0.788,415
0.789,410
0.79,409
0.791,416
