timestamp,New ECG Sample
0.0,3
0.001,-3
0.002,0
0.003,-14
0.004,5
0.005,-21
0.006,-13
0.007,-2
0.008,12
0.009,8
0.01,7
0.011,8
0.012,13
0.013,-6
0.014,-9
0.015,-24
0.016,-24
0.017,-13
0.018,-12
0.019,-6
0.02,-3
0.021,-5
0.022,-17
0.023,-9
0.024,-13
0.025,-11
0.026,28
0.027,34
0.028,55
0.029,62
0.03,50
0.031,58
0.032,40
0.033,2
0.034,-12
0.035,-28
0.036,-35
0.037,-30
0.038,-20
0.039,-16
0.04,-5
0.041,2
0.042,4
0.043,-3
0.044,14
0.045,15
0.046,8
0.047,17
0.048,1
0.049,9
0.05,-4
0.051,1
0.052,18
0.053,2
0.054,0
0.055,-7
0.056,-5
0.057,-15
0.058,-28
0.059,-27
0.06,-24
0.061,-23
0.062,4
0.063,15
0.064,52
0.065,40
0.066,53
0.067,55
0.068,41
0.069,41
0.07,10
0.071,15
0.072,26
0.073,8
0.074,6
0.075,24
0.076,25
0.077,21
0.078,32
0.079,29
0.08,26
0.081,37
0.082,33
0.083,33
0.084,30
0.085,34
0.086,17
0.087,14
0.088,13
0.089,5
0.09,-8
0.091,-11
0.092,-23
0.093,-30
0.094,-31
0.095,-43
0.096,-40
0.097,-34
0.098,-21
0.099,-12
0.1,-11
0.101,5
0.102,15
0.103,22
0.104,42
0.105,63
0.106,72
0.107,53
0.108,55
0.109,39
0.11,10
0.111,1
0.112,-13
0.113,-33
0.114,-31
0.115,-7
0.116,-1
0.117,33
0.118,45
0.119,60
0.12,67
0.121,89
0.122,71
0.123,65
0.124,50
0.125,50
0.126,30
0.127,13
0.128,-5
0.129,-17
0.13,-28
0.131,-11
0.132,-18
0.133,-4
0.134,3
0.135,9
0.136,14
0.137,-21
0.138,-17
0.139,-34
0.14,-40
0.141,-45
0.142,-37
0.143,-16
0.144,-5
0.145,6
0.146,25
0.147,30
0.148,31
0.149,39
0.15,51
0.151,55
0.152,57
0.153,58
0.154,52
0.155,45
0.156,31
0.157,3
0.158,-6
0.159,-18
0.16,-32
0.161,-38
0.162,-25
0.163,-26
0.164,-4
0.165,-17
0.166,-1
0.167,12
0.168,6
0.169,1
0.17,-3
0.171,2
0.172,-3
0.173,-26
0.174,-3
0.175,-14
0.176,14
0.177,29
0.178,15
0.179,36
0.18,19
0.181,12
0.182,-1
0.183,-29
0.184,-36
0.185,-40
0.186,-17
0.187,-19
0.188,7
0.189,3
0.19,16
0.191,25
0.192,15
0.193,9
0.194,4
0.195,-11
0.196,-29
0.197,-21
